,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ブラヴィーノ,牡6,58.0,吉田隼,天間,460(+4),美浦,2019110122,01095,Klimt  ,Brave Cause  ,Giant's Causeway  (米)  ,-1.024599136534726,7
1,1,2,サンウイキョウ,牡4,58.0,国分優,秋山,480(-4),栗東,2021101306,01125,カレンブラックヒル  ,フクノグローリア  ,ブライアンズタイム  Brian's Time(米)  ,0.9623329441850207,1
2,2,3,グランルーチェ,セ4,58.0,藤懸,庄野,486(-2),栗東,2021102641,01138,ダンカーク  Dunkirk(米)  ,グランシェリー  ,アルデバランII  Aldebaran(米)  ,-1.216136785783121,9
3,2,4,トーアジョウトウ,牡3,57.0,江田照,村田,490(-10),美浦,2022105905,00689,モズアスコット  ,トーアポリネシア  ,キンシャサノキセキ  ,-1.4956754188734025,10
4,3,5,ヴィヴァクラウン,牡4,55.0,▲佐藤,杉浦,478(-4),美浦,2021101595,01207,サトノクラウン  ,セトノフラッパー  ,タイキシャトル  ,-0.47672441850389297,5
5,3,6,ザブルース,牝4,56.0,小林凌,土田,426(-2),美浦,2021100121,01177,ビーチパトロール  Beach Patrol(米)  ,パンドラ  ,ハーツクライ  ,-2.596977416840016,15
6,4,7,ジーティーエスピ,牡3,57.0,丹内,中村,468(+2),栗東,2022103991,01091,ドゥラメンテ  ,トゥアーニー  Tourny(仏)  ,Country Reel  ,-1.7794369095560436,12
7,4,8,ナンナンプー,牝3,52.0,▲舟山,水野,452(+9),美浦,2022102878,01221,フィエールマン  ,シエルクレール  ,ダイワメジャー  ,-1.8829253106229,13
8,5,9,ティピティーナ,牝3,55.0,横山琉,林,436(-2),美浦,2022105376,01192,ニューイヤーズデイ  ,ステイホット  ,キャプテントゥーレ  ,0.1931247107712568,2
9,5,10,レインボーブリッジ,牝4,56.0,菊沢,小手川,446(-8),美浦,2021105913,01161,リオンディーズ  ,ローズマンブリッジ  ,ディープインパクト  ,-0.5440258974659786,6
10,6,11,テンプーシャオン,牡5,58.0,小沢,和田勇,442(+12),美浦,2020102767,01185,ドレフォン  Drefong(米)  ,ウィズエモーション  ,クロフネ  ,-3.316026721912428,16
11,6,12,マイネルステラート,牡3,54.0,▲石神道,高木,464(-6),美浦,2022106818,01209,ミッキーアイル  ,ルシェルドール  ,オルフェーヴル  ,-0.04032158158110056,3
12,7,13,バンディート,牡5,58.0,角田和,東田,508(-8),栗東,2020106698,01186,イスラボニータ  ,ジョリーザスターズ  ,Sea The Stars  Sea the Stars(愛)  ,-1.7289295834865628,11
13,7,14,イェルマーク,牡4,58.0,杉原,西田,510(+8),美浦,2021110117,01135,Blue Point  ,Down The Hatch  ,Flying Spur  ,-0.419210916453101,4
14,8,15,ラウルベア,牝3,55.0,斎藤,高野,438(-18),栗東,2022105857,01178,エピファネイア  ,ラテュロス  ,ディープインパクト  ,-2.1710257485656523,14
15,8,16,スターチスブーケ,牝4,56.0,丸山,田中勝,500(+2),美浦,2021110075,01127,Practical Joke  (米)  ,Sovereign Halo  ,Haynesfield  ,-1.2015563094255908,8
