,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2013101799,マンハッタンカフェ,エミナ,サンデーサイレンス,サトルチェンジ,デインヒル,Delilah,Halo,Wishing Well,Law Society,Santa Luciana,Danzig,Razyana,Bluebird,Courtesane,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Storm Bird,Ivory Dawn,Majestic Light,Drury Nell,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Hoist the Flag,Princess Pout,Boldnesian,Ran-Tan,Henry the Seventh,Light Arctic,Ticino,Schwarzblaurot,Nearctic,Natalma,Admiral's Voyage,Petitioner,Ribot,Flower Bowl,Buckpasser,Natalma,Northern Dancer,South Ocean,Sir Ivor,Dusky Evening,Majestic Prince,Irradiate,Bold Lad,Kingsworthy
2014102394,アドマイヤムーン,プライムオブユース,エンドスウィープ,マイケイティーズ,Deputy Minister,Miss Ra He Ra,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,Vice Regent,Mint Copy,Rahy,Glimmer of Gold,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Blushing Groom,Glorious Song,Slew o' Gold,Prime Prospect,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sharpen Up,Doubly Sure,ノノアルコ,Mortefontaine,Nearctic,Natalma,Menetrier,Victoriana,Bunty Lawless,Broomflight,Jabneh,Grass Shack,Red God,Runaway Bride,Halo,Ballade,Seattle Slew,Alluvial,Mr. Prospector,Square Generation
2016110030,Authorized,Screen Star,モンジュー,Funsie,Tobougg,Actoris,Sadler's Wells,Floripedes,Saumarez,Vallee Dansante,Barathea,Lacovia,Diesis,Avice Caro,Northern Dancer,Fairy Bridge,Top Ville,Toute Cy,Rainbow Quest,Fiesta Fun,Lyphard,Green Valley,Sadler's Wells,Brocade,Majestic Light,Hope for All,Sharpen Up,Doubly Sure,Caro,Outstandingly,Nearctic,Natalma,Bold Reason,Special,High Top,Sega Ville,Tennyson,Adele Toumignon,Blushing Groom,I Will Follow,Welsh Pageant,Antigua,Northern Dancer,Goofed,Val de Loir,Sly Pola,Northern Dancer,Fairy Bridge,Habitat,Canton Silk,Majestic Prince,Irradiate,Secretariat,Hopespringseternal,エタン,Rocchetta,Reliance,Soft Angels,フォルティノ,Chambord,Exclusive Native,La Mesa
2016105496,エイシンフラッシュ,タニノローゼ,キングズベスト,ムーンレディ,ジェネラス,タニノホロホロ,Kingmambo,Allegretta,プラティニ,Midnight Fever,Caerleon,Doff the Derby,トニービン,タニノターゲット,Mr. Prospector,Miesque,Lombard,Anatevka,Surumu,Prairie Darling,Sure Blade,Majoritat,Nijinsky,Foreseer,Master Derby,Margarethen,カンパラ,Severn Bridge,タニノフェバリット,ルージョン,Raise a Native,Gold Digger,Nureyev,Pasadoble,Agio,Promised Lady,Espresso,Almyra,Literat,Surama,Stanford,Prairie Belle,Kris,Double Lock,Konigsstuhl,Monacchia,Northern Dancer,Flaming Page,Round Table,Regal Gleam,ダストコマンダー,Madam Jerry,Tulyar,Russ-Marie,Kalamoun,State Pension,Hornbeam,Priddy Fair,トライバルチーフ,タニノチエリ,Windy Sea,Allira
2016100158,キンシャサノキセキ,ヒシディーバ,フジキセキ,ケルトシャーン,Fusaichi Pegasus,ヒシナタリー,サンデーサイレンス,ミルレーサー,Pleasant Colony,Featherhill,Mr. Prospector,Angel Fever,Seattle Slew,Devil's Sister,Halo,Wishing Well,Le Fabuleux,Marston's Mill,His Majesty,Sun Colony,Lyphard,Lady Berry,Raise a Native,Gold Digger,Danzig,Rowdy Angel,Bold Reasoning,My Charmer,Alleged,Miss Swapsco,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Ribot,Flower Bowl,Sunrise Flight,Colonia,Northern Dancer,Goofed,Violon d'Ingres,Moss Rose,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Pas de Nom,Halo,Ramhyde,Boldnesian,Reason to Earn,Poker,Fair Charmer,Hoist the Flag,Princess Pout,Cohoes,Soaring
2015101779,リーチザクラウン,ニシノシュクラン,スペシャルウィーク,クラウンピース,Pulpit,アラビックソング,サンデーサイレンス,キャンペンガール,Seattle Slew,クラシッククラウン,A.P. Indy,Preach,Alhaarth,Blew Her Top,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Bold Reasoning,My Charmer,Mr. Prospector,Six Crowns,Seattle Slew,Weekend Surprise,Mr. Prospector,Narrate,Unfuwain,Irish Valley,ブラッシングジョン,See You At the Top,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,Boldnesian,Reason to Earn,Poker,Fair Charmer,Raise a Native,Gold Digger,Secretariat,Chris Evert,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Honest Pleasure,State,Northern Dancer,Height of Fashion,Irish River,Green Valley,Blushing Groom,La Griffe,Riva Ridge,Comely Nell
2014105788,ディープインパクト,アゼリ,サンデーサイレンス,ウインドインハーヘア,ジェイドハンター,Zodiac Miss,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Jadana,Ahonoora,Capricornia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Pharly,Janina,Lorenzaccio,Helen Nichols,トライマイベスト,Franconia,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Native Dancer,Raise You,Nashua,Sequence,Lyphard,Comely,Match,Jennifer,Klairon,Phoenissa,Martial,Quaker Girl,Northern Dancer,Sex Appeal,ラインゴールド,Miss Glasso
2016103545,モンテロッソ,ラブリーアイ,Dubawi,Porto Roca,ダイワメジャー,ファイナルキス,Dubai Millennium,Zomaradah,Barathea,Antelliere,サンデーサイレンス,スカーレットブーケ,Danzig,クラシッククラウン,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Sadler's Wells,Brocade,Salieri,Anntelle,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Northern Dancer,Pas de Nom,Mr. Prospector,Six Crowns,Mr. Prospector,Con Game,Shareef Dancer,Fall Aspen,Shirley Heights,Slightly Dangerous,ダンシングブレーヴ,High Tern,Northern Dancer,Fairy Bridge,Habitat,Canton Silk,Accipiter,Hogan's Sister,Loosen Up,Soft Quest,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Nearctic,Natalma,Admiral's Voyage,Petitioner,Raise a Native,Gold Digger,Secretariat,Chris Evert
2016101130,アポロキングダム,ジョウネツノアラシ,Lemon Drop Kid,Bella Gatto,アフリート,クルンテープ,Kingmambo,Charming Lassie,Storm Cat,Winter Sparkle,Mr. Prospector,Polite Lady,トウショウボーイ,ポップアート,Mr. Prospector,Miesque,Seattle Slew,Lassie Dear,Storm Bird,Terlingua,Northjet,Turn to Talent,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,テスコボーイ,ソシアルバターフライ,ノーザンテースト,レチグアナス,Raise a Native,Gold Digger,Nureyev,Pasadoble,Bold Reasoning,My Charmer,Buckpasser,Gay Missile,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Northfields,Jellatina,Turn-to,Hidden Talent,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Princely Gift,Suncourt,Your Host,Wisteria,Northern Dancer,Lady Victoria,Forli,Island Ruler
2015104680,キングカメハメハ,アートプリンセス,Kingmambo,マンファス,Officer,Rhumb Line,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Bertrando,St. Helens Shadow,Mr. Greeley,Rose Rhapsody,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Skywalker,Gentle Hands,Septieme Ciel,Little Bar Fly,Gone West,Long Legend,Pleasant Colony,Rosy Spectre,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Prove Out,Santa Quilla,Northern Dancer,Sex Appeal,Mill Reef,Irish Lass,Hethersett,Windmill Girl,Green Dancer,Khazaeen,Relaunch,Bold Captive,Buffalo Lark,Three Red Bells,Seattle Slew,Maximova,Raise a Man,Splendid Ack Ack,Mr. Prospector,Secrettame,Reviewer,Lianga,His Majesty,Sun Colony,Nijinsky,Like a Charm
