,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リメリック,牡4,58.0,和田竜,柄崎,美浦,2021104554,01018,ダノンバラード ,マジックビクトリア ,オペラハウス Opera House(英) ,-3.124680198020087,14
1,1,2,ニホンピロマリブ,牡7,58.0,田口,安達,栗東,2018104162,01208,ジャングルポケット ,ニホンピロオーロラ ,マンハッタンカフェ ,-3.2279183189708744,15
2,2,3,ルージュクレセント,牝5,56.0,Ｍデムーロ,宮地,栗東,2020104570,05212,ドゥラメンテ ,プレザントケイプ Pleasant Cape(英) ,Cape Cross ,-1.1750658899008979,11
3,2,4,マテンロウアルテ,牝5,56.0,太宰,坂口,栗東,2020101569,01037,ルーラーシップ ,スキーホリデー ,Harlan's Holiday ,-0.19468202566491855,6
4,3,5,キタサンシデン,牡4,58.0,荻野極,本田,栗東,2021107047,01160,キタサンブラック ,キタサンハルカゼ ,マヤノトップガン ,-0.04145358183834688,2
5,3,6,ゴールドローズ,牝6,56.0,中井,飯田,栗東,2019102553,01141,ゴールドシップ ,カクテルローズ ,タニノギムレット ,-3.0536522378243336,13
6,4,7,ゴーマックス,セ5,55.0,▲今村,武幸,栗東,2020103299,01193,ダイワメジャー ,オールドタイムワルツ Old Time Waltz(米) ,War Front ,-1.1295575189323765,10
7,4,8,エーデルサンライズ,牝5,56.0,古川吉,小林,栗東,2020102329,01015,シャンハイボビー Shanghai Bobby(米) ,デイジーフローラ ,キングカメハメハ ,-0.7842738388175207,7
8,5,9,ダノンアルム,牝4,56.0,角田和,佐々木,栗東,2021105567,01186,ミッキーアイル ,ショウリュウムーン ,キングカメハメハ ,-0.055227594308179855,3
9,5,10,ラコルネータ,牝4,54.0,△吉村,中内田,栗東,2021100168,01216,ロードカナロア ,ラコロネル La Coronel(米) ,Colonel John ,0.030660121980861474,1
10,6,11,マイネルフォルツァ,牡5,58.0,団野,金成,美浦,2020105809,01180,ゴールドシップ ,ラッフォルツァート ,グラスワンダー ,-0.06280247351442739,4
11,6,12,ジャズ,牡4,58.0,浜中,辻野,栗東,2021103227,01115,ルーラーシップ ,カンタービレ ,ディープインパクト ,-0.9703200960610231,8
12,7,13,グローブアマランス,牝4,56.0,丸山,中尾,栗東,2021105022,01127,ドゥラメンテ ,グランディフローラ ,メイショウサムソン ,-0.0942844676583474,5
13,7,14,ファーヴェント,牡4,57.0,☆西塚,藤原,栗東,2021104893,01200,ハーツクライ ,トータルヒート ,Street Cry (愛) ,-1.7054146520377567,12
14,8,15,テンクウハット,牝5,52.0,★河原田,渡辺,栗東,2020102081,01204,モーリス ,ナリタシルエット ,フジキセキ ,-3.361531294044943,16
15,8,16,サク,牝6,56.0,幸,北出,栗東,2019102215,00732,リオンディーズ ,コパノマルコリーニ ,マヤノトップガン ,-1.0912932539555775,9
