,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ホウオウブライツ,牡3,57.0,菅原明,稲垣,美浦,2022103526,01179,ウインブライト ,タニノハイクレア ,クロフネ ,-1.2905171649845917,7
1,2,2,トキノカンピオーネ,牡3,57.0,原,矢野,美浦,2022101256,01184,リアルインパクト ,サクラゼンセン Sakura Zensen(仏) ,Planteur (愛) ,-0.7946519220871671,4
2,2,3,フォルテッシモダイ,牡3,57.0,小林凌,小西,美浦,2022107409,01177,ホークビル Hawkbill(米) ,レイニータ ,アグネスデジタル ,-1.217101320192957,6
3,3,4,クルーンチャン,牡3,57.0,岩部,萱野,美浦,2022100988,00726,ファインニードル ,ソーユーフォリア ,エピファネイア ,-1.1545431629326546,5
4,3,5,オキョンピー,牡3,57.0,横山武,高柳瑞,美浦,2022100220,01170,ハービンジャー Harbinger(英) ,エトワールドパリ ,クロフネ ,-1.4678579754279493,11
5,4,6,ホークライト,セ3,57.0,内田博,中舘,美浦,2022105258,00422,リアルスティール ,クローバーナイト Clover Night(米) ,Henrythenavigator (米) ,-1.511239582448834,12
6,4,7,サンピラーゴールド,牡3,57.0,津村,鈴木伸,美浦,2022106579,01092,ブラックタイド ,ウェイクアップマギー Wake Up Maggie(愛) ,ザール Xaar(英) ,-1.3098299670594038,9
7,5,8,ニシノキヨハ,牝3,52.0,▲長浜,千葉,美浦,2022105239,01214,ケープブランコ Cape Blanco(英) ,ヒダカビジン ,フジキセキ ,-2.1691714258234938,13
8,5,9,ライブリブランコ,牡3,54.0,▲上里,尾形,美浦,2022109081,01217,イスラボニータ ,セルフィーバイブス ,キングカメハメハ ,-3.168469064614315,15
9,6,10,セイスイミリオン,牡3,54.0,▲遠藤,堀内,美浦,2022106961,01218,ドレフォン Drefong(米) ,カラフルマーメイド ,ハービンジャー Harbinger(英) ,-0.6116589040799462,2
10,6,11,レヴァントリ,牡3,57.0,木幡巧,大和田,美浦,2022105283,01162,リオンディーズ ,ティアップブロンド ,ゴールドアリュール ,-1.2962039152007392,8
11,7,12,ティアップドライブ,牡3,57.0,丸田,奥平,美浦,2022100182,01117,シュヴァルグラン ,グッバイガール ,カネヒキリ ,-2.793868271983873,14
12,7,13,ナックシュバリエ,牡3,54.0,▲佐藤,杉浦,美浦,2022105307,01207,ディーマジェスティ ,タイキアプローズ ,Devil's Bag ,-0.7297576974009324,3
13,8,14,アールプロスト,牡3,57.0,藤岡佑,伊藤大,美浦,2022102167,01093,ディーマジェスティ ,ジュエルボックスII Jewel Box(愛) ,Pivotal ,-0.342401420131691,1
14,8,15,ララパサージュ,牡3,57.0,柴田大,和田雄,美浦,2022100374,01009,,,,-1.463100319680677,10
