,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,オルゴーリオ,牡4,58.0,武豊,菊沢,美浦,2021110147,666,Mor Spirit (米) ,Holy Wow ,Put It Back ,-1.3007443684814313,12,-0.5995868367615359,12,,
1,1,2,クレイヴィンオナー,牡4,58.0,北村友,嘉藤,美浦,2021104576,1102,ヘニーヒューズ Henny Hughes(米) ,スターリーウインド ,ゼンノロブロイ ,-2.1532817029234392,14,-0.8700961751890937,14,,
2,2,3,フミサウンド,牡5,58.0,シュタルケ,鹿戸,美浦,2020103218,5115,ジャスタウェイ ,アブソルートリー Absolutely(豪) ,Redoute's Choice ,1.0142293730228953,3,0.13495227371785473,3,,
3,2,4,プウスカンドゥール,牝5,56.0,佐々木,坂口,栗東,2020104791,1197,シャンハイボビー Shanghai Bobby(米) ,トレノトマト ,デヒア Dehere(米) ,1.9464857948255172,1,0.43075640770540125,1,,
4,3,5,ロードオルデン,牡6,58.0,和田竜,辻野,栗東,2019102656,1018,リオンディーズ ,エイシンバーサス ,ファルブラヴ Falbrav(愛) ,0.36501087227335116,5,-0.07104417950214931,5,,
5,3,6,セミマル,牡5,58.0,モレイラ,西村,栗東,2020104893,5509,アメリカンペイトリオット ,ラルティスタ ,マイネルラヴ ,-0.5667302725175277,8,-0.36668481655188156,8,,
6,4,7,ワイアウ,牝5,56.0,永島,鈴木慎,美浦,2020102568,1187,ロードカナロア ,チェリーペトルズ ,ダイワメジャー ,-3.5221932182187103,16,-1.3044505822142776,16,,
7,4,8,キングクー,牡6,58.0,松若,根本,美浦,2019102321,1154,ロードカナロア ,シュガーハート ,サクラバクシンオー ,-1.638854085711772,13,-0.7068687495047128,13,,
8,5,9,ミッドナイトラスタ,牝4,56.0,岩田康,加藤征,美浦,2021110041,5203,Night of Thunder (愛) ,Last Pearl ,Sepoy ,-1.0348734303804308,10,-0.5152262244255514,10,,
9,5,10,フラーハ,牝4,56.0,菱田,嘉藤,美浦,2021106734,1144,ドレフォン Drefong(米) ,ナンシーフロムナイロビ Nancy From Nairobi(英) ,Sixties Icon (英) ,0.032970177534275856,6,-0.1764003968033914,6,,
10,6,11,ルージュスタニング,牝4,56.0,坂井,友道,栗東,2021105775,1163,Into Mischief ,ボインビューティー Boyne Beauty(米) ,Giant's Causeway (米) ,-0.23513666844666364,7,-0.2614704607222595,7,,
11,6,12,ニシノスピカ,牝6,56.0,横山武,鈴木伸,美浦,2019103570,1170,ダンカーク Dunkirk(米) ,ニシノリコルディ ,ハーツクライ ,0.776875392024302,4,0.05964006652272918,4,,
12,7,13,レッドフランカー,セ7,58.0,西村淳,前川,栗東,2018105096,1171,リアルインパクト ,スタイルリスティック ,Storm Cat (米) ,-1.111441139507783,11,-0.5395210904732771,11,,
13,7,14,トーホウキザン,牡5,58.0,小沢,高橋康,栗東,2020101764,1185,トーホウジャッカル ,トーホウドルチェ ,サウスヴィグラス ,-2.8153084730654037,15,-1.0801566809024858,15,,
14,8,15,シックザイン,牡6,58.0,松岡,水野,美浦,2019103887,1085,マジェスティックウォリアー Majestic Warrior(米) ,トリアンドルス ,マツリダゴッホ ,-0.7407951679555582,9,-0.4219154531541154,9,,
15,8,16,シュバルツガイスト,牡5,58.0,幸,国枝,美浦,2020103575,732,キタサンブラック ,フリーティングスピリット Fleeting Spirit(愛) ,Invincible Spirit (愛) ,1.0713041598251467,2,0.1530620528384091,2,,
