,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ラフエイジアン,セ5,55.0,岩田康,中舘,美浦,2020104738,5203,アジアエクスプレス ,アラピンタ Alapinta(英) ,Medicean ,0.12899632050977144,7,-0.17528661156708877,7,,
1,1,2,オンザライン,セ7,56.0,永島,大和田,美浦,2018104646,1187,スクリーンヒーロー ,ステラスターライト ,ディープインパクト ,-0.5920826942289361,12,-0.3653353619650467,12,,
2,2,3,ティアップリオン,牡7,53.0,小沢,奥平,美浦,2018103133,1185,リオンディーズ ,ティアップレーヴ ,クロフネ ,-1.1543631854699052,15,-0.5135309168893825,15,,
3,2,4,フルオール,牡6,57.0,横山武,斎藤誠,美浦,2019102143,1170,ホッコータルマエ ,ゴールドフォレスト ,ゴールドアリュール ,1.2981586892832435,3,0.132859711729022,3,,
4,3,5,ホークフィールド,牡4,56.0,ルメール,武英,栗東,2021105004,5339,キズナ ,カンビーナ Cambina(愛) ,Hawk Wing ,2.10368165790411,1,0.3451646470747314,1,,
5,3,6,フジマサインパクト,牡7,54.0,佐々木,菊川,美浦,2018104778,1197,ディープインパクト ,ベイトゥベイ Bay to Bay(米) ,Sligo Bay ,-0.14997882512435917,9,-0.24881375177802242,9,,
6,4,7,レヴォントゥレット,牡4,56.0,坂井,矢作,栗東,2021103717,1163,ロードカナロア ,クイーンマンボ ,マンハッタンカフェ ,-0.7861627668564428,13,-0.41648741954277024,13,,
7,4,8,マテンロウガイ,牡5,56.0,角田和,角田,栗東,2020101036,1186,リアルスティール ,エアベルヘザー ,エンパイアメーカー Empire Maker(米) ,1.23344988173095,4,0.11580495384023276,4,,
8,5,9,レッドプロフェシー,牡5,55.0,菱田,大久保,栗東,2020101579,1144,ルーラーシップ ,トリニティプレイス ,マンハッタンカフェ ,0.171065480539799,6,-0.16419879576524407,6,,
9,5,10,ダイメイセブン,牡5,54.0,丸山,本田,栗東,2020101919,1127,マクフィ Makfi(英) ,ミラクルフラッグ ,スパイキュール ,0.005694551320138605,8,-0.2077842251120323,8,,
10,6,11,スリリングチェイス,牡5,56.0,西村淳,渡辺,栗東,2020103407,1171,サトノアラジン ,シンギングメリリー ,Ghostzapper ,0.9016952202562585,5,0.028367159141950645,5,,
11,6,12,ベンテイガ,牡6,53.0,松若,東田,栗東,2019105996,1154,ヘニーヒューズ Henny Hughes(米) ,プリモタイム ,ブライアンズタイム Brian's Time(米) ,-0.5024626587285169,11,-0.34171496058136874,11,,
12,7,13,マーブルマウンテン,牝4,53.0,亀田,田中克,栗東,2021110084,1176,Soldier's Call ,Maralika ,Dubawi ,1.512180171608478,2,0.18926755947226603,2,,
13,7,14,ゲンパチムサシ,牡7,54.0,和田竜,佐々木,栗東,2018102832,1018,ドゥラメンテ ,ティアランドール ,Action This Day ,-1.2664072733433807,16,-0.5430614377540746,16,,
14,8,15,グランツアーテム,牡7,56.0,松岡,中川,美浦,2018106693,1085,マクフィ Makfi(英) ,オクシペタルム ,シンボリクリスエス ,-1.0188394007980552,14,-0.47781204919300374,14,,
15,8,16,ヴィンテージボンド,牡6,55.0,シュタルケ,西園正,栗東,2019105095,5115,キズナ ,ヴィンテージドール ,ホワイトマズル White Muzzle(英) ,-0.3778219155497211,10,-0.3088644448880414,10,,
