,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ライジングショット,牡3,57.0,川又,吉村,栗東,2022103202,1166,ナダル Nadal(米) ,アンナパブロワ Anna Pavlova(阿) ,St. Petersburg ,-1.063065424132143,11,-0.6041648062321936,11,,
1,2,2,コンパクトファイト,牡3,54.0,▲川端,天間,美浦,2022104110,1195,ディスクリートキャット Discreet Cat(米) ,デストリアー ,ディープスカイ ,0.15192236703934014,4,-0.18396089011861683,4,,
2,3,3,ワウワウワウ,牡3,57.0,幸,牧,美浦,2022106716,732,サトノアラジン ,オールアイキャンセイイズワウ Allicansayis Wow(米) ,Street Cry (愛) ,-0.2701466266496478,8,-0.3299335865579981,8,,
3,4,4,アルハイルフォート,牡3,57.0,北村友,高野,栗東,2022110002,1102,Frankel ,ワディハッタ ,Cape Cross ,-0.21709444489748636,7,-0.31158547253363167,7,,
4,4,5,プティミニョン,牝3,53.0,◇永島,高橋康,栗東,2022107249,1187,モーリス ,セシルブルース ,エルコンドルパサー ,1.3029388586014252,1,0.21411853156787977,1,,
5,5,6,タイセイカイザー,牡3,57.0,モレイラ,奥村豊,栗東,2022102882,5509,アジアエクスプレス ,ヴァローア ,エンパイアメーカー Empire Maker(米) ,-0.05782089212969112,6,-0.25650066337532806,6,,
6,5,7,ニューオーリンズ,牡3,54.0,▲和田陽,杉山晴,栗東,2022106920,1223,リアルスティール ,ハニードント ,クロフネ ,-0.8982753641195544,10,-0.5471721112791726,10,,
7,6,8,タガノマルアフ,牡3,57.0,角田和,角田,栗東,2022107133,1186,サトノアラジン ,タガノアニード ,アイルハヴアナザー I'll Have Another(米) ,0.07939890822299368,5,-0.2090431515422868,5,,
8,6,9,イリバーレ,牡3,57.0,小沢,牧田,栗東,2022106834,1185,ビーチパトロール Beach Patrol(米) ,ウィズジョイ ,ヴィクトワールピサ ,-1.0774014090821697,12,-0.6091229112116174,12,,
9,7,10,クラウンセヘル,牡3,57.0,佐々木,茶木,栗東,2022101296,1197,サトノアラジン ,マーモリー Marmorea(愛) ,Tiger Hill (愛) ,0.5510780515615684,2,-0.04591276898193062,2,,
10,7,11,ジーティーハッピー,牡3,54.0,▲柴田裕,青木,美浦,2022100906,1212,マインドユアビスケッツ Mind Your Biscuits(米) ,ハッピーパウダー ,クロフネ ,-1.1344783743491624,13,-0.6288629979016604,13,,
11,8,12,マスターライセンス,牡3,57.0,川田,石坂,栗東,2022104927,1088,サートゥルナーリア ,トップライセンス ,キンシャサノキセキ ,0.30529506611952273,3,-0.1309168930951885,3,,
12,8,13,エンドレスバンカー,牡3,57.0,岩田康,安田,栗東,2022102860,5203,エピファネイア ,ビートフォーセール ,ハーツクライ ,-0.4857458695116851,9,-0.40449865364760107,9,,
