,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,メイショウマジック,牡5,58.0,岩田康,四位,栗東,2020106995,5203,ホッコータルマエ ,メイショウヒメユリ ,ハーツクライ ,0.44984402200987317,3,-0.04412669649599774,3,,
1,2,2,ザングウィル,牡5,58.0,亀田,佐藤悠,栗東,2020110051,1176,Dandy Man ,Zaaqya ,Nayef ,-0.046737874261984266,5,-0.20169169078861982,5,,
2,3,3,グラティアスミノル,牡4,58.0,幸,北出,栗東,2021104424,732,スピリッツミノル ,プリンセスカナ ,ワイルドラッシュ Wild Rush(米) ,-1.6618556420259738,12,-0.7141671228779226,12,,
3,3,4,カルパ,牡4,58.0,川田,須貝,栗東,2021105736,1088,モーリス ,ブチコ ,キングカメハメハ ,-0.1965286484592518,6,-0.2492201702975847,6,,
4,4,5,トルーマンテソーロ,牡6,58.0,佐々木,菊川,美浦,2019102082,1197,トーセンジョーダン ,マキアージュシチー ,ダイワメジャー ,1.802591352416643,1,0.3850988290318485,1,,
5,4,6,ワキノノーブル,牝4,53.0,▲川端,宮本,栗東,2021106394,1195,トウケイヘイロー ,トウケイスペシャル ,スペシャルウィーク ,-2.1525484788692335,14,-0.8698635238484315,14,,
6,5,7,スターザサンライズ,牝6,56.0,松若,小椋,栗東,2019101624,1154,ロードカナロア ,シャンパンフルート ,クロフネ ,-0.37520868643382477,10,-0.3059151875244232,10,,
7,5,8,リゼレインボー,牡6,58.0,小沢,松山,美浦,2019102676,1185,ワールドエース ,リアライズナラック ,Fusaichi Pegasus ,-0.33199150801800686,9,-0.29220241522733637,9,,
8,6,9,モンシェリ,牝4,56.0,モレイラ,牧田,栗東,2021102399,5509,マクフィ Makfi(英) ,アスールダリア ,エスポワールシチー ,-0.2627156167423201,8,-0.2702212365024999,8,,
9,6,10,グランデスフィーダ,牡5,58.0,西村淳,佐藤悠,栗東,2020104913,1171,ドゥラメンテ ,シスタリーラヴ Sisterly Love(米) ,Bellamy Road ,-0.2559532474157642,7,-0.26807554272601947,7,,
10,7,11,マイティマイティー,牡4,58.0,坂井,佐々木,栗東,2021103708,1163,ニューイヤーズデイ ,アップトゥユー ,サウスヴィグラス ,0.8802766208571602,2,0.09244918452162619,2,,
11,7,12,ブルーリヴァーサル,牡5,58.0,的場,的場,美浦,2020104617,1108,ディープスカイ ,エフシア ,アグネスデジタル ,-1.6709277336599202,13,-0.7170456894895061,13,,
12,8,13,ラッキーヤース,牡4,58.0,横山武,鈴木伸,美浦,2021101081,1170,シュヴァルグラン ,マザックヤース ,キンシャサノキセキ ,-0.85916321727164,11,-0.4594735299888512,11,,
13,8,14,スパークインザアイ,セ8,58.0,北村友,小島,美浦,2017105392,1102,ルーラーシップ ,スパークオンアイス ,シンボリクリスエス ,0.3703619921537422,4,-0.06934627392052624,4,,
