,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2018105875,ダイワメジャー,カシュカシュ,サンデーサイレンス,スカーレットブーケ,アフリート,スリーソウツ,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Mr. Prospector,Polite Lady,Halo,Three Secrets,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Hail to Reason,Cosmah,Secretariat,Three Troikas,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Victoria Park,Lady Angela,Spy Song,Papila,Beau Max,La Menina,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Bold Ruler,Somethingroyal,Lyphard,Three Roses
2018105258,エピファネイア,ペルレンケッテ,シンボリクリスエス,シーザリオ,ディープインパクト,プンティラ,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,ウインドインハーヘア,Acatenango,Prada,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,Alzao,Burghclere,Surumu,Aggravate,Lagunas,Pradera,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Literat,Surama,Aggressor,Raven Locks,イルドブルボン,Liranga,Abary,Pedra
2018101134,ミッキーアイル,ザッハトルテ,ディープインパクト,スターアイル,クロフネ,パフェ,サンデーサイレンス,ウインドインハーヘア,ロックオブジブラルタル,アイルドフランス,フレンチデピュティ,ブルーアヴェニュー,Kingmambo,Meringue Pie,Halo,Wishing Well,Alzao,Burghclere,デインヒル,Offshore Boom,Nureyev,ステラマドリッド,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Mr. Prospector,Miesque,Silent Screen,Bavarian Cream,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Danzig,Razyana,Be My Guest,Push a Button,Northern Dancer,Special,Alydar,My Juliet,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Raise a Native,Gold Digger,Nureyev,Pasadoble,Prince John,Prayer Bell,Nashua,Cream Pie
2018102791,Kingman,ドゥケシーナ,Invincible Spirit,Zenda,Henrythenavigator,Dreamlike,Green Desert,Rafha,Zamindar,Hope,Kingmambo,Sequoyah,Storm Cat,Flawlessly,Danzig,Foreign Courier,Kris,Eljazzi,Gone West,Zaizafon,ダンシングブレーヴ,Bahamian,Mr. Prospector,Miesque,Sadler's Wells,Brigid,Storm Bird,Terlingua,Affirmed,La Confidence,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Sharpen Up,Doubly Sure,アーテイアス,Border Bounty,Mr. Prospector,Secrettame,The Minstrel,Mofida,Lyphard,Navajo Princess,Mill Reef,Sorbus,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Irish River,Luv Luvin',Northern Dancer,South Ocean,Secretariat,Crimson Saint,Exclusive Native,Won't Tell You,Nijinsky,La Dame Du Lac
2018101539,カレンブラックヒル,ヒシシャトル,ダイワメジャー,チャールストンハーバー,ボストンハーバー,ヒシレイホウ,サンデーサイレンス,スカーレットブーケ,Grindstone,Penny's Valentine,Capote,Harbor Springs,Dayjur,Katies,Halo,Wishing Well,ノーザンテースト,スカーレットインク,Unbridled,Buzz My Bell,Storm Cat,Mrs. Penny,Seattle Slew,Too Bald,Vice Regent,Tinnitus,Danzig,Gold Beauty,ノノアルコ,Mortefontaine,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Fappiano,Gana Facil,Drone,Chateaupavia,Storm Bird,Terlingua,Great Nephew,Tananarive,Bold Reasoning,My Charmer,Bald Eagle,Hidden Talent,Northern Dancer,Victoria Regina,Restless Wind,Dors,Northern Dancer,Pas de Nom,Mr. Prospector,Stick to Beauty,Nearctic,Seximee,ポリック,Brabantia
2018100570,エイシンヒカリ,サワノパルファン,ディープインパクト,キャタリナ,クロフネ,サワノプリマベーラ,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Carolina Saga,フレンチデピュティ,ブルーアヴェニュー,サンデーサイレンス,サワノビンティ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Caro,Key to the Saga,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Halo,Wishing Well,トニービン,ダッシングママ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,フォルティノ,Chambord,Key to the Mint,Sea Saga,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,マルゼンスキー,マドモアゼルナムラ
2018102192,トーセンラー,メイショウガザニア,ディープインパクト,プリンセスオリビア,キングヘイロー,メイショウモモカ,サンデーサイレンス,ウインドインハーヘア,Lycius,Dance Image,ダンシングブレーヴ,グッバイヘイロー,グラスワンダー,メイショウアヤメ,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Lypatia,Sadler's Wells,Diamond Spring,Lyphard,Navajo Princess,Halo,Pound Foolish,Silver Hawk,Ameriflora,ジェイドロバリー,ウイルムーン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Lyphard,Hypatia,Northern Dancer,Fairy Bridge,Vaguely Noble,Dumfries,Northern Dancer,Goofed,Drone,Olmec,Hail to Reason,Cosmah,Sir Ivor,Squander,Roberto,Gris Vitesse,Danzig,Graceful Touch,Mr. Prospector,Number,ミルジョージ,ダイアンベンチヤ
2018102626,エピファネイア,クロストウショウ,シンボリクリスエス,シーザリオ,アグネスタキオン,マザートウショウ,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,アグネスフローラ,スティールハート,エイティトウショウ,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Habitat,A.,ダンディルート,ソシアルトウショウ,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Sir Gaylord,Little Hut,Abernant,Asti Spumante,Luthier,Dentrelic,ヴェンチア,ソシアルバターフライ
2018103582,キンシャサノキセキ,カルナヴァレ,フジキセキ,ケルトシャーン,ローエングリン,プットオンジュエル,サンデーサイレンス,ミルレーサー,Pleasant Colony,Featherhill,シングスピール,カーリング,ダイヤモンドショール,アーリアンレディ,Halo,Wishing Well,Le Fabuleux,Marston's Mill,His Majesty,Sun Colony,Lyphard,Lady Berry,In the Wings,Glorious Song,Garde Royale,Corraleja,Mill Reef,Crown Treasure,リィフォー,スズサルビヤ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Ribot,Flower Bowl,Sunrise Flight,Colonia,Northern Dancer,Goofed,Violon d'Ingres,Moss Rose,Sadler's Wells,High Hawk,Halo,Ballade,Mill Reef,Royal Way,Carvin,Darling Dale,Never Bend,Milan Mill,Graustark,Treasure Chest,Lyphard,Klaizia,インターメゾ,アサマヒカリ
2018101518,ブラックタイド,パパラチア,サンデーサイレンス,ウインドインハーヘア,グラスワンダー,ラッキーソング,Halo,Wishing Well,Alzao,Burghclere,Silver Hawk,Ameriflora,Seattle Song,Lucky Us,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Roberto,Gris Vitesse,Danzig,Graceful Touch,Seattle Slew,Incantation,Nijinsky,La Sevillana,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Hail to Reason,Bramalea,Amerigo,Matchiche,Northern Dancer,Pas de Nom,His Majesty,Pi Phi Gal,Bold Reasoning,My Charmer,Prince Blessed,Magic Spell,Northern Dancer,Flaming Page,Court Harwell,Giraldilla
