,0,1,2,3
202202010204,複勝,3,150,2
202202010204,複勝,14,330,4
202202010204,複勝,6,470,8
202202010204,枠連,2-8,940,3
202202010204,馬連,3-14,2620,10
202202010204,ワイド,3-14,820,8
202202010204,ワイド,3-6,1090,13
202202010204,ワイド,6-14,3040,28
202202010204,馬単,3→14,4590,13
202202010204,三連複,3-6-14,9460,31
202202010204,三連単,3→14→6,49730,149
