,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2019103610,ドレフォン,レッドセイリング,Gio Ponti,Eltimaas,ゼンノロブロイ,チャールストンハーバー,Tale of the Cat,Chipeta Springs,Ghostzapper,Najecam,サンデーサイレンス,ローミンレイチェル,Grindstone,Penny's Valentine,Storm Cat,Yarn,Alydar,Salt Spring,Awesome Again,Baby Zip,Trempolino,Sue Warner,Halo,Wishing Well,マイニング,One Smart Lady,Unbridled,Buzz My Bell,Storm Cat,Mrs. Penny,Storm Bird,Terlingua,Mr. Prospector,Narrate,Raise a Native,Sweet Tooth,Salt Marsh,Jungle Mythologic,Deputy Minister,Primal Force,Relaunch,Thirty Zip,Sharpen Up,Trephine,Forli,Bitty Girl,Hail to Reason,Cosmah,Understanding,Mountain Flower,Mr. Prospector,I Pass,Clever Trick,Pia's Lady,Fappiano,Gana Facil,Drone,Chateaupavia,Storm Bird,Terlingua,Great Nephew,Tananarive
2019100855,ヘニーヒューズ,アリー,ヘネシー,Meadow Flyer,Deputy Minister,Secret Partner,Storm Cat,Island Kitty,Meadowlake,Shortley,Vice Regent,Mint Copy,Rahy,Farewell Partner,Storm Bird,Terlingua,Hawaii,T. C. Kitten,Hold Your Peace,Suspicious Native,Hagley,Short Winded,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Blushing Groom,Glorious Song,Northern Dancer,Native Partner,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Utrillo,Ethane,Tom Cat,Needlebug,Speak John,Blue Moon,Raise a Native,Be Suspicious,Olden Times,Teo Pepi,Harvest Singing,Wild Cloud,Nearctic,Natalma,Menetrier,Victoriana,Bunty Lawless,Broomflight,Jabneh,Grass Shack,Red God,Runaway Bride,Halo,Ballade,Nearctic,Natalma,Raise a Native,Dinner Partner
2019103542,ジョーカプチーノ,マイネオレンジ,マンハッタンカフェ,ジョープシケ,ロージズインメイ,コスモバレンシア,サンデーサイレンス,サトルチェンジ,フサイチコンコルド,ジョーユーチャリス,Devil His Due,Tell a Secret,ティンバーカントリー,スナークバンダム,Halo,Wishing Well,Law Society,Santa Luciana,Caerleon,バレークイーン,トウショウボーイ,ジョーバブーン,Devil's Bag,Plenty O'Toole,Speak John,Secret Retreat,Woodman,Fall Aspen,ホリスキー,スナークコトブキ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Nijinsky,Foreseer,Sadler's Wells,Sun Princess,テスコボーイ,ソシアルバターフライ,フォルティノ,ハードゲイ,Halo,Ballade,Raise a Cup,Li'l Puss,Prince John,Nuit de Folies,Clandestine,Retirement,Mr. Prospector,プレイメイト,Pretense,Change Water,マルゼンスキー,オキノバンダ,ノーザンテースト,ニューシルバーイン
2019104288,エイシンヒカリ,バンデリータ,ディープインパクト,キャタリナ,メイショウオウドウ,リトルバンデーラ,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Carolina Saga,サンデーサイレンス,アルタデナ,ダイゼンキング,ラバンデーラ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Caro,Key to the Saga,Halo,Wishing Well,Lyphard,Lacovia,トウショウボーイ,ブライヤア,Morston,Patois,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,フォルティノ,Chambord,Key to the Mint,Sea Saga,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Goofed,Majestic Light,Hope for All,テスコボーイ,ソシアルバターフライ,シンドン,ハルマサ,Ragusa,Windmill Girl,I Say,Petty France
2019101003,ローレルゲレイロ,フルオブスターズ,キングヘイロー,ビッグテンビー,エンパイアメーカー,ポエティクシーズン,ダンシングブレーヴ,グッバイヘイロー,テンビー,モガミヒメ,Unbridled,Toussaud,サンデーサイレンス,クラシッククラウン,Lyphard,Navajo Princess,Halo,Pound Foolish,Caerleon,Shining Water,カコイーシーズ,モガミポイント,Fappiano,Gana Facil,El Gran Senor,Image of Reality,Halo,Wishing Well,Mr. Prospector,Six Crowns,Northern Dancer,Goofed,Drone,Olmec,Hail to Reason,Cosmah,Sir Ivor,Squander,Nijinsky,Foreseer,Kalaglow,Idle Waters,Alydar,Careless Notion,マルゼンスキー,ポイントメーカー,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,Northern Dancer,Sex Appeal,In Reality,Edee's Image,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raise a Native,Gold Digger,Secretariat,Chris Evert
2019101217,エスポワールシチー,ビヨンドマイリーチ,ゴールドアリュール,エミネントシチー,ワイルドラッシュ,シーズプリンセス,サンデーサイレンス,ニキーヤ,ブライアンズタイム,ヘップバーンシチー,Wild Again,Rose Park,カコイーシーズ,ユーワキャンディー,Halo,Wishing Well,Nureyev,Reluctant Guest,Roberto,Kelley's Day,ブレイヴェストローマン,コンパルシチー,Icecapade,Bushel-n-Peck,Plugged Nickle,Hardship,Alydar,Careless Notion,ロングリート,メイジガルボ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Hail to Reason,Bramalea,Graustark,Golden Trail,Never Bend,Roman Song,トラフィック,リンネス,Nearctic,Shenanigans,Khaled,Dama,Key to the Mint,Toll Booth,Drone,Hard and Fast,Raise a Native,Sweet Tooth,Jester,Miss Uppity,The Minstrel,Fair Arrow,ファバージ,メイジポピー
2019101408,ハービンジャー,リップル,Dansili,Penang Pearl,アグネスタキオン,レインボーリップル,デインヒル,Hasili,Bering,Guapa,サンデーサイレンス,アグネスフローラ,Rainbow Quest,Nazoo,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Blushing Groom,I Will Follow,Nijinsky,La Dame Du Lac,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,イルドブルボン,Kadissya,High Line,Sookera,Sea-Bird,Bubbling Beauty,Lyphard,Barbra,Northern Dancer,Sweet Alliance,Connaught,Cranberry Sauce,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Red God,Runaway Bride,Herbager,Where You Lead,Northern Dancer,Flaming Page,Round Table,Cosmah
2019102271,キンシャサノキセキ,ミルテ,フジキセキ,ケルトシャーン,アフリート,カモンマイハウス,サンデーサイレンス,ミルレーサー,Pleasant Colony,Featherhill,Mr. Prospector,Polite Lady,キャロルハウス,メイクアウイッシュ,Halo,Wishing Well,Le Fabuleux,Marston's Mill,His Majesty,Sun Colony,Lyphard,Lady Berry,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Lord Gayle,Tuna,ノーザンテースト,メツシーナ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Ribot,Flower Bowl,Sunrise Flight,Colonia,Northern Dancer,Goofed,Violon d'Ingres,Moss Rose,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Sir Gaylord,Sticky Case,シルバーシャーク,Vimelette,Northern Dancer,Lady Victoria,Secretariat,Aphonia
2019104028,ドレフォン,アイアムネフライト,Gio Ponti,Eltimaas,アグネスタキオン,アイアムアドーター,Tale of the Cat,Chipeta Springs,Ghostzapper,Najecam,サンデーサイレンス,アグネスフローラ,デヒア,アイアムザウィナー,Storm Cat,Yarn,Alydar,Salt Spring,Awesome Again,Baby Zip,Trempolino,Sue Warner,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Deputy Minister,Sister Dot,Danzig Connection,ブルージーンベイビー,Storm Bird,Terlingua,Mr. Prospector,Narrate,Raise a Native,Sweet Tooth,Salt Marsh,Jungle Mythologic,Deputy Minister,Primal Force,Relaunch,Thirty Zip,Sharpen Up,Trephine,Forli,Bitty Girl,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Vice Regent,Mint Copy,Secretariat,Sword Game,Danzig,Gdynia,Mr. Prospector,Jones Time Machine
2019105170,トゥザワールド,クルージンミジー,キングカメハメハ,トゥザヴィクトリー,Mizzen Mast,Baby Lets Cruise,Kingmambo,マンファス,サンデーサイレンス,フェアリードール,Cozzene,Kinema,Tale of the Cat,Jadana,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,Nureyev,Dream Deal,Caro,Ride the Trails,Graustark,Mrs. Peterkin,Storm Cat,Yarn,Pharly,Janina,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Sharpen Up,Likely Exchange,フォルティノ,Chambord,Prince John,Wildwook,Ribot,Flower Bowl,Tom Fool,Legendra,Storm Bird,Terlingua,Mr. Prospector,Narrate,Lyphard,Comely,Match,Jennifer
