,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ブラックジェダイト,牡4,57.0,佐々木,大竹,468(+14),美浦,2022106393,01197,キタサンブラック,ウェルアウェイ,Monsun,-0.2856705404311546,4
1,1,2,デイジー,牝5,56.0,江田照,田中勝,468(-4),美浦,2021104173,00689,デクラレーションオブウォー,リボンフラワー,ディープインパクト,1.1295940039393968,1
2,2,3,ファーマムーン,牝4,53.0,△長浜,深山,448(-30),美浦,2022102045,01214,ミッキーロケット,アイアムカガヤキ,モーリス,-0.44875077686263865,5
3,2,4,レモンバーム,牝4,55.0,津村,嘉藤,452(+4),美浦,2022106796,01092,ジョーカプチーノ,フライングメリッサ,ダンスインザダーク,0.24561532134481948,2
4,3,5,ディクシーヴォーグ,牝4,53.0,◇今村,菊川,440(-8),美浦,2022102530,01193,デクラレーションオブウォー,レッドヴォーグ,シンボリクリスエス,-3.8695125794413867,16
5,3,6,ポッドロルフ,牡4,54.0,▲大久保,小野,480(+28),美浦,2022100700,01194,モズアスコット,グリエルマ,ロードカナロア,-3.860730882276579,15
6,4,7,クライスレリアーナ,牝4,55.0,ルメール,木村,462(0),美浦,2022104818,05339,サートゥルナーリア,シユーマ,Medicean,-1.1040978760416271,8
7,4,8,ブルスカメンテ,牝4,55.0,石川,黒岩,428(0),美浦,2022104844,01150,ドゥラメンテ,スウィッチインタイム,Galileo,-1.6660788785158114,10
8,5,9,クリフハンガー,セ5,58.0,荻野極,上原博,454(-2),美浦,2021101701,01160,ルーラーシップ,リリックドラマ,ステイゴールド,-0.6215157169657304,6
9,5,10,キャトルエピス,牝4,55.0,横山武,栗田,454(-4),美浦,2022105293,01170,キズナ,キャリサガ,Sageburg,-0.8887668930129987,7
10,6,11,ショウナンマリーナ,牝4,55.0,丸山,森一,434(+6),美浦,2022101259,01127,リアルスティール,ショウナンハイル,ハーツクライ,-2.944538416185456,13
11,6,12,スペシャルバニー,牝4,55.0,大野,田村,408(-2),美浦,2022101618,01096,バゴ,リーサルウェポン,ディープインパクト,-3.6090024161357155,14
12,7,13,シアブリス,牝5,53.0,▲舟山,黒岩,458(+12),美浦,2021105742,01221,エピファネイア,ブリスフルデイズ,キングカメハメハ,-1.9068453692050207,11
13,7,14,チョングク,牡4,57.0,嶋田,南田,486(-4),美浦,2022104533,01134,ディープブリランテ,オフェーリアシチー,アドマイヤコジーン,-2.205645073844616,12
14,8,15,スモーキーゴッド,牡4,57.0,杉原,萩原,460(+12),美浦,2022104592,01135,シルバーステート,アガルタ,キングカメハメハ,-1.4352005714569929,9
15,8,16,ウインイザナミ,牝4,55.0,丹内,上原博,500(+2),美浦,2022106229,01091,モーリス,コスモネモシン,ゼンノロブロイ,-0.2825708697180523,3
