,式別,馬番,配当,人気
0,単勝,3,1290,6
1,複勝,3,480,7
2,複勝,5,300,6
3,複勝,13,530,8
4,枠連,3-4,5680,21
5,馬連,3-5,15710,48
6,ワイド,3-5,3600,43
7,ワイド,3-13,3860,45
8,ワイド,5-13,2750,35
9,馬単,3→5,29550,94
10,3連複,3-5-13,62170,182
11,3連単,3→5→13,491950,1
