,式別,馬番,配当,人気
0,単勝,6,710,3
1,複勝,6,310,3
2,複勝,2,250,2
3,複勝,1,780,10
4,枠連,1-3,1230,3
5,馬連,2-6,2040,4
6,ワイド,2-6,830,5
7,ワイド,1-6,5130,57
8,ワイド,1-2,3080,36
9,馬単,6→2,4500,10
10,3連複,1-2-6,26110,90
11,3連単,6→2→1,105810,352
