,式別,馬番,配当,人気
0,単勝,4,520,2
1,複勝,4,190,3
2,複勝,13,250,4
3,複勝,9,520,8
4,枠連,2-7,690,2
5,馬連,4-13,2790,8
6,ワイド,4-13,1000,7
7,ワイド,4-9,1490,16
8,ワイド,9-13,2840,32
9,馬単,4→13,4510,12
10,3連複,4-9-13,21210,64
11,3連単,4→13→9,80090,241
