race_id,式別,馬番,配当,人気
202610010911,単勝,6,840,3
202610010911,複勝,6,410,8
202610010911,複勝,9,320,5
202610010911,複勝,3,260,3
202610010911,枠連,5-6,1530,8
202610010911,馬連,6-9,5380,23
202610010911,ワイド,6-9,1760,24
202610010911,ワイド,3-6,1880,32
202610010911,ワイド,3-9,1700,22
202610010911,馬単,6→9,9010,38
202610010911,三連複,3-6-9,17060,74
202610010911,三連単,6→9→3,79180,303
