,式別,馬番,配当,人気
0,単勝,3,2490,14
1,複勝,3,730,14
2,複勝,7,370,5
3,複勝,6,310,3
4,枠連,2-4,4590,24
5,馬連,3-7,10200,52
6,ワイド,3-7,3550,57
7,ワイド,3-6,2870,37
8,ワイド,6-7,1220,2
9,馬単,3→7,22720,115
10,3連複,3-6-7,25130,68
11,3連単,3→7→6,176050,588
