,式別,馬番,配当,人気
0,単勝,8,510,2
1,複勝,8,180,2
2,複勝,10,380,7
3,複勝,11,120,1
4,枠連,4-5,4050,16
5,馬連,8-10,6290,20
6,ワイド,8-10,1710,20
7,ワイド,8-11,370,1
8,ワイド,10-11,780,6
9,馬単,8→10,12230,35
10,3連複,8-10-11,4470,9
11,3連単,8→10→11,52120,148
