,式別,馬番,配当,人気
0,単勝,10,580,2
1,複勝,10,220,5
2,複勝,11,190,2
3,複勝,7,390,6
4,枠連,6-6,1530,6
5,馬連,10-11,1570,7
6,ワイド,10-11,600,8
7,ワイド,7-10,1650,20
8,ワイド,7-11,1270,14
9,馬単,10→11,3000,10
10,3連複,7-10-11,8870,30
11,3連単,10→11→7,41590,137
