,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ニシノオトムスメ,牝2,52.0,▲水沼,西田,450(-6),美浦,2023106273,01201,ブリックスアンドモルタル,ニシノハナムスメ,ディープインパクト,-0.550624579289997,3
1,1,2,オセアフェアモント,牡2,56.0,佐々木,菊川,470(+4),美浦,2023105962,01197,オルフェーヴル,フジマサリアル,リアルインパクト,-1.0421392869799622,8
2,2,3,ユニゾン,牡2,56.0,横山武,菊川,452(+4),美浦,2023100586,01170,サンダースノー,グラディエント,Flower Alley,0.1759342809933981,1
3,2,4,イチザペガサス,牡2,56.0,的場,的場,464(+16),美浦,2023102554,01108,ヴァンセンヌ,イチザラブ,タイムパラドックス,-1.3144052628746052,10
4,3,5,ゴーフォアブローク,牡2,54.0,△長浜,手塚久,530(-2),美浦,2023100629,01214,インディチャンプ,ラヴィーズラヴィン,Giant's Causeway,-1.4786025942559426,11
5,3,6,ハナムラサキ,牝2,55.0,柴田大,和田雄,460(0),美浦,2023100723,01009,レーヴミストラル,メメキューティー,ゴールドアリュール,-1.9109514438706776,15
6,4,7,ツイスティドシルク,牡2,56.0,津村,武藤,488(+6),美浦,2023101125,01092,ファインニードル,ザマンダ,コマンズ,-0.7792784034077095,6
7,4,8,ヴレクール,牡2,56.0,菊沢,武市,464(-2),美浦,2023102908,01161,マクフィ,シェリレーヌ,Mineshaft,-1.6210819174460955,14
8,5,9,ケイツークルサード,牡2,53.0,▲小林美,鈴木伸,524(0),美浦,2023104007,01206,アジアエクスプレス,ケイツーリラ,シンボリクリスエス,-1.0596619399177853,9
9,5,10,イッテラッシャイ,牡2,56.0,戸崎圭,斎藤誠,490(+6),美浦,2023103142,05386,ミスチヴィアスアレックス,ノルウェーノモリ,ディープスカイ,-0.874546577212569,7
10,6,11,ガーディアンテイル,牡2,56.0,内田博,小手川,506(+6),美浦,2023106958,00422,クリソベリル,ガートルード,ジャングルポケット,-0.5906191367048914,4
11,6,12,カレックス,牡2,56.0,原田和,佐藤吉,512(+16),美浦,2023100589,01143,Earthlight,マリオラ,Teofilo,-1.5013723669082348,13
12,7,13,ウインビギニング,牡2,56.0,マーカンド,上原博,502(-4),美浦,2023100291,05626,ニューイヤーズデイ,キネオダンサー,ディープインパクト,-0.5991457472122337,5
13,7,14,セイウォリアー,牡2,53.0,▲舟山,古賀,458(+8),美浦,2023104812,01221,マジェスティックウォリアー,ジュンレンカ,ネオユニヴァース,-0.42421000311753737,2
14,8,15,キタノマテンロウ,牝2,55.0,木幡巧,萱野,454(+2),美浦,2023105620,01162,ダノンスマッシュ,イノセントデイズ,ダイワメジャー,-1.9246067095242638,16
15,8,16,クリュメノス,牡2,53.0,▲石田,小西,472(-2),美浦,2023102107,01203,マジェスティックウォリアー,オーシャンケリー,シンボリクリスエス,-1.4831936732932591,12
