,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,テーオーグレーザー,牡3,57.0,戸崎圭,藤岡健,508(+10),栗東,2023104562,5386,マテラスカイ,マリンブラスト,アグネスデジタル,0.6423032069505452,2,0.0169404318153777,6,,5,51.2,50.6,50.6,6
1,2,2,シュピラー,牡3,57.0,丸山,高木,470(-2),美浦,2023106141,1127,サンダースノー,アロンザモナ,ストリートセンス,1.199776115716888,1,0.1938260902485892,12,,9,38.4,44.9,37.9,12
2,3,3,アルデトップガン,牡3,57.0,菊沢,田中剛,466(0),美浦,2023105106,1161,ナダル,フクシア,ゴールドアリュール,-2.1848106094262785,12,-0.8801002691974921,7,,10,48.4,41.3,46.4,7
3,4,4,スマートジュリアス,牡3,57.0,武豊,中村,476(-8),栗東,2023101452,666,モズアスコット,スマートノエル,ヴァーミリアン,0.2057229904490318,5,-0.1215860828195278,4,,2,54.0,57.8,54.3,4
4,5,5,アンヘリータス,牝3,55.0,浜中,吉村,414(-8),栗東,2023109164,1115,ニューイヤーズデイ,ファッチョイオ,Bated Breath,-1.151597318113058,10,-0.5522626102512953,10,,8,42.6,45.4,42.1,11
5,5,6,ルクスレイモンド,牡3,57.0,ディー,上原佑,486(0),美浦,2023100670,5674,ヘニーヒューズ,スマートアストリア,ストラヴィンスキー,0.2034136579429762,6,-0.1223188319710137,8,,12,43.7,40.3,42.5,10
6,6,7,ヘリテージブルーム,牡3,57.0,川田,伊藤圭,460(+4),美浦,2023103365,1088,ミスチヴィアスアレックス,オールドパサデナ,エンパイアメーカー,-1.0445403661585355,9,-0.5182935345553399,2,,1,54.5,77.0,74.9,1
7,6,8,ホウショウルクス,牝3,55.0,松若,東田,446(0),栗東,2023106298,1154,パイロ,ホウショウレイル,ヴィクトワールピサ,0.4584791082299578,4,-0.0413867913137937,9,,11,43.1,41.1,42.9,9
8,7,9,ゼンカイナダル,牡3,57.0,三浦,庄野,524(+4),栗東,2023100267,1122,ナダル,エイコオウイング,アフリート,0.508132832447446,3,-0.0256317087550594,1,,4,76.2,51.3,56.4,2
9,7,10,マジッククッキー,牡3,57.0,上里,加藤士,506(-2),美浦,2023105092,1217,マインドユアビスケッツ,ジョリーアップ,バトルプラン,-0.0314739971006996,8,-0.1968484761328756,3,,6,54.5,49.7,54.1,5
10,8,11,ライトオブヌカタ,牡3,57.0,岩田望,上村,486(-6),栗東,2023103087,1174,City of Light,ネバーギブアップ,War Front,-0.0277335288611512,7,-0.1956616288852395,5,,7,52.0,47.9,54.9,3
11,8,12,ナルキッソス,牡3,57.0,松山,吉岡,478(-6),栗東,2023110085,1126,カラヴァッジオ,クイーンズターフ,ディープインパクト,-1.963594418258859,11,-0.8099085683714758,11,,3,41.4,52.7,43.1,8
