,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ハヌル,牝5,56.0,嶋田,岩戸,486(-6),美浦,2021103343,1134,トゥザグローリー,ムサ,フレンチデピュティ,-1.0623801943055282,10,-0.8495471871802609,10,,
1,1,2,チェルシー,牝5,56.0,横山武,中舘,442(-2),美浦,2021106724,1170,サトノアラジン,クエストフォーワンダー,マクフィ,0.6496606975764605,2,0.04547454329294104,2,,
2,2,3,シルフレイ,牝4,56.0,横山和,千葉,440(+2),美浦,2022100620,1140,フォーウィールドライブ,エレディア,キングカメハメハ,-0.058320934514172244,5,-0.32464450497373915,5,,
3,2,4,ブエナディオサ,牝7,56.0,津村,奥平,470(-4),美浦,2019106938,1092,メイショウボーラー,ヴェイグストーリー,ゴールドアリュール,-1.479231311304205,15,-1.067468855906127,15,,
4,3,5,シャンハイナイト,牝4,53.0,▲遠藤,村田,480(-4),美浦,2022102347,1218,シャンハイボビー,スズノメヒョー,バチアー,-0.6042079982995947,7,-0.6100236608039972,7,,
5,3,6,フォンメイリー,牝7,56.0,笹川翼,粕谷,488(-8),美浦,2019105287,5524,ドレフォン,チャイナドール,スペシャルウィーク,0.9693446253179728,1,0.2125990924601936,1,,
6,4,7,ルージュベルベット,牝5,53.0,▲石田,浅利,444(0),美浦,2021105749,1203,ドレフォン,プラトリーナ,ディープインパクト,-0.11845855234547048,6,-0.3560832837045072,6,,
7,4,8,ウインアリス,牝5,56.0,木幡巧,柄崎,478(+4),美浦,2021106224,1162,サンダースノー,マリアヴェロニカ,ジャングルポケット,-1.4683246887509451,14,-1.0617670854416925,14,,
8,5,9,ガラク,牝4,56.0,荻野極,伊坂,436(+10),美浦,2022104093,1160,ディーマジェスティ,サクラメジャー,ダイワメジャー,0.2332603252077936,3,-0.17221148489380822,3,,
9,5,10,トキメキジニア,牝4,56.0,丸田,佐藤吉,464(+2),美浦,2022100323,1117,コパノリッキー,メイショウアンデス,ダンスインザダーク,-1.3318499649707496,13,-0.9904207501860377,13,,
10,6,11,ヒットミー,牝4,54.0,△長浜,鹿戸,474(-6),美浦,2022104394,1214,シニスターミニスター,スリーアロー,アルデバラン,-1.3118849426120391,12,-0.9799834242172717,12,,
11,6,12,イラーナ,牝5,56.0,岩田康,林,460(+14),美浦,2021107166,5203,パレスマリス,イリーサ,Pure Prize,-0.8573351016350408,8,-0.7423535947040669,8,,
12,7,13,フェリスチカ,牝4,56.0,小林脩,伊藤伸,398(-13),美浦,2022102602,1183,ディーマジェスティ,パッションチカ,ナカヤマフェスタ,-1.2657081483691643,11,-0.9558430929395935,11,,
13,7,14,スノークルーズ,牝4,56.0,武藤,武藤,464(-2),美浦,2022104699,1169,リアルインパクト,エレガントクルーズ,クロフネ,-1.059527048512307,9,-0.8480556179676038,9,,
14,8,15,ホウオウショコラ,牝4,56.0,佐々木,大竹,478(+2),美浦,2022101108,1197,ゴールドドリーム,マイネレーヌ,マイネルラヴ,-1.6196030009728362,16,-1.14085244924925,16,,
15,8,16,クインズポラリス,牝5,56.0,田辺,上原博,502(-6),美浦,2021102371,1075,シニスターミニスター,アルヴェナ,Seeking the Gold,0.11090278006835536,4,-0.23617763331142538,4,,
