,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジェシーテソーロ,牡4,58.0,石橋脩,牧,492(-2),美浦,2022102260,1077,フィエールマン,トロントテソーロ,シャンハイボビー,-1.3545120637862815,16,-1.049366012766201,14,,5,39.3,50.5,41.5,13
1,1,2,タイキインドラ,牡4,58.0,丹内,平岩,508(+4),美浦,2022103149,1091,サンダースノー,タイキキララ,キングヘイロー,1.3085332446723164,2,0.3883845029295918,1,,1,75.7,82.9,60.3,2
2,2,3,メトロポリターナ,牝5,56.0,原,粕谷,496(0),美浦,2021110040,1184,Masar,ゴールデングローブ,Shamardal,0.0465134397604797,8,-0.29296688811397,3,,9,55.7,47.4,49.8,8
3,2,4,ニシノケンタマン,牡4,56.0,△長浜,深山,470(-2),美浦,2022106427,1214,アポロケンタッキー,オテンバランナー,メイショウボーラー,0.1848193411718862,6,-0.2182969677613502,9,,7,51.2,47.8,49.9,7
4,3,5,ブレードサクセス,牡5,58.0,横山武,岩戸,504(+4),美浦,2021103376,1170,タリスマニック,ポーズ,ゼンノロブロイ,0.5544900126304384,4,-0.0187156099680881,10,,3,51.1,51.7,46.6,10
5,3,6,アルプスオジョー,牝5,56.0,横山琉,手塚徳,498(+4),美浦,2021100540,1192,パイロ,イザベルドスメーン,スペシャルウィーク,0.6251761052391048,3,0.0194470776053555,15,,11,38.6,45.3,40.7,15
6,4,7,ロードソルスティス,牡4,58.0,岩田康,斎藤誠,516(0),美浦,2022100650,5203,サートゥルナーリア,ブリュネット,ダイワメジャー,-0.8341666551024083,13,-0.7684369285711591,6,,12,55.1,45.1,53.4,3
7,4,8,ブリスキー,セ6,58.0,佐々木,堀,478(+6),美浦,2020103389,1197,ハービンジャー,サンデースマイル,サンデーサイレンス,0.2699478211560997,5,-0.1723369851771468,2,,10,56.0,45.4,53.3,4
8,5,9,ナムラジミー,牡4,58.0,丸田,武市,490(0),美浦,2022101814,1117,モーニン,ナムラアピア,クロフネ,-1.071631829707504,15,-0.8966419111014351,7,,8,53.3,47.7,53.2,5
9,5,10,スターエンブレム,牡4,58.0,笹川翼,林,480(+2),美浦,2022105130,5524,ロードカナロア,リッスン,Sadler's Wells,-0.9911992565216294,14,-0.853217199847211,8,,6,53.2,48.9,52.1,6
10,6,11,ブルーユンチェリー,牝4,56.0,武藤,水野,458(-4),美浦,2022103011,1169,フィエールマン,エキドナ,スタチューオブリバティ,-0.3706954963519045,10,-0.5182136614764816,13,,14,39.4,43.5,41.5,12
11,6,12,ファルコンミノル,牡6,58.0,木幡巧,中舘,448(-2),美浦,2020104748,1162,ゴールドシップ,ストライクルート,Smart Strike,1.587825213979163,1,0.5391713376954772,5,,2,55.2,62.6,80.4,1
12,7,13,リュウジンマル,牡4,58.0,横山和,村田,540(+2),美浦,2022105883,1140,アジアエクスプレス,エムオークィーン,スマートファルコン,-0.8163025523172556,12,-0.7587922849332098,4,,13,55.4,44.6,49.8,9
13,7,14,イスタンテ,セ5,58.0,荻野極,矢野,508(-4),美浦,2021110115,1160,Frankel,Noyelles,Docksider,-0.122839758544266,9,-0.3843989217425355,11,,4,43.7,50.6,45.8,11
14,8,15,テンミラージュ,牝4,56.0,柴田大,深山,448(0),美浦,2022105414,1009,ルーラーシップ,テンサイドカップ,スピルバーグ,0.1198676780060664,7,-0.2533636964104429,16,,15,37.5,43.2,40.3,16
15,8,16,ノアチュロス,牝4,56.0,杉原,田村,474(-4),美浦,2022102349,1135,リオンディーズ,ナルハヤ,サクラプレジデント,-0.7801719346904443,11,-0.7392857395656348,12,,16,39.5,42.8,41.4,14
