,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,コンヴァージョン,牡4,58.0,丸田,上原博,450(-7),70.5,15,美浦,2022110092,01117,カラヴァッジオ,ウィズハーアフェクション,Uncle Mo,-1.104323925254365,15,0.0012577224957883368,3,-0.0003377322308788658,9,-1.2594211572325036,14,0.03687601770068107,0.01125650309770173
1,2,2,ショウナンダイン,セ3,55.0,丸山,森一,472(+8),13.2,5,美浦,2023102730,01127,サートゥルナーリア,ショウナンアイ,Northern Afleet,0.2529086145196932,5,-0.07207624257952182,8,0.023328764756464015,5,-0.3373360130361336,3,0.09272578202391632,0.06011995972636151
2,2,3,アレクレア,牝4,56.0,大野,蛯名利,428(-10),23.6,7,美浦,2022104851,01096,オルフェーヴル,スターズアンドクラウズ,マクフィ,0.13235055352969818,6,-0.19158242109266438,13,-0.04412015988391467,12,-0.16724769444789514,2,0.10991802665168139,0.03362641815203271
3,3,4,マーゴットソラーレ,セ5,58.0,原,伊坂,438(-12),24.1,9,美浦,2021104831,01184,ノヴェリスト,インクレセント,アグネスタキオン,-0.7160735084635853,11,-0.09752888362954329,10,0.10273417910262402,1,-1.0568140797895438,12,0.04515804692205432,0.03292877462190755
4,3,5,スタニングヴュー,牝4,56.0,三浦,金成,480(+14),11.2,4,美浦,2022101272,01122,リアルスティール,ラバーズケープ,ダイワメジャー,0.7580172400360724,4,-0.04559168906168102,6,0.023328764756464015,5,-0.07152082592892789,1,0.120960221576429,0.07085566682035464
5,4,6,ロジルーラー,牡5,58.0,内田博,稲垣,514(-4),48.0,12,美浦,2021105552,00422,ルーラーシップ,シェリール,サンデーサイレンス,-0.8431637865176214,13,-0.17156437934211533,12,-0.06480829486473992,13,-0.9205859261537459,10,0.05174856198450939,0.016532988924749414
6,4,7,デイジー,牝5,56.0,戸崎圭,田中勝,472(-4),4.2,3,美浦,2021104173,05386,デクラレーションオブウォー,リボンフラワー,ディープインパクト,1.9055284437340716,1,-0.10093199255126872,11,0.00562814653978128,8,-0.3517344495465014,4,0.09140024149443614,0.18894844485427903
7,5,8,ルンベーラ,牝3,53.0,木幡巧,菊川,460(+2),18.4,6,美浦,2023102403,01162,ミッキーグローリー,パリージョ,タイキシャトル,-0.3383448040540864,7,0.19209955859217798,2,-0.028179509488318242,10,-0.7065410972643087,7,0.06409981468609459,0.04312953632543326
8,5,9,クモヒトツナイ,牡4,58.0,小林脩,加藤和,486(+2),46.5,11,美浦,2022101498,01183,アルアイン,ブラーノ,キングカメハメハ,-0.7015837766759718,10,-0.08131773815519647,9,-0.0676127579354354,15,-0.7376180551059612,8,0.06213842235398813,0.01706631114812843
9,6,10,ジャグアール,牡5,58.0,石橋脩,矢野,466(+4),32.7,10,美浦,2021102717,01077,ハービンジャー,シルクアイリス,ディープインパクト,-0.9271841270890495,14,-0.27837013004989325,15,-0.06480829486473992,13,-1.2418258366039787,13,0.03753060500436218,0.02426860759596244
10,6,11,レッドシュトラール,セ4,58.0,小崎,古賀大,480(-2),54.4,14,美浦,2022105156,01152,リアルインパクト,レッドオリヴィア,ジャングルポケット,-0.7532580199753806,12,-0.04934083140277977,7,-0.03141028510363231,11,-0.7621922508646889,9,0.06063003026807149,0.014587931404190662
11,7,12,ゴディアーモ,牝3,53.0,武豊,森一,442(+8),3.4,1,美浦,2023107159,00666,リオンディーズ,パルティアーモ,ワークフォース,1.604614409710595,2,-0.19283982511914557,14,0.029709163176300363,3,-1.7004253747820197,15,0.023725660771713317,0.2334069024670506
12,7,13,クシマトゥルー,牝3,53.0,津村,矢嶋,428(+10),23.6,8,美浦,2023105222,01092,ドレフォン,スクラッタ,キングカメハメハ,-0.40325956312871,9,-0.021542454170807104,4,0.009832378718074741,7,-0.6387683387989237,6,0.06859462860004106,0.03362641815203271
13,8,14,ペプチドドリーム,牡3,55.0,横山武,松尾,464(-6),3.9,2,美浦,2023100894,01170,ヘンリーバローズ,ペプチドブラッサム,キングカメハメハ,1.5301575084013295,3,0.2895945264000114,1,0.0712039840999841,2,-0.9977601216528962,11,0.04790512289652878,0.20348294061230052
14,8,15,コーディアリー,牡3,55.0,菊沢,天間,472(+2),49.1,13,美浦,2023104488,01161,ダノンバラード,フロムマイハート,ハーツクライ,-0.3963852587726894,8,-0.023435236880407256,5,0.029709163176300363,3,-0.40581189613713087,5,0.08658881706549289,0.016162596097514706
