,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,マサノピンクレディ,牝3,54.0,横山武,小笠,448(0),8.0,5,美浦,2023103006,01170,ダノンレジェンド,モエレピンクダイヤ,ゴールドヘイロー,0.7148964582164308,3,-0.10470579547459123,4,0.02353726101117414,4,-0.25261388586755756,3,0.10264083205815484,0.09930071498562858
1,1,2,ローズブーケ,牝3,54.0,津村,鈴木伸,472(-14),7.1,4,美浦,2023100453,01092,アジアエクスプレス,ドンプリムローズ,ゴールドヘイロー,0.3377530684514805,5,-0.7875129303181054,15,0.02353726101117414,4,-0.9826262161825924,7,0.049462929821896116,0.11188812956127164
2,2,3,マナマカナ,牝5,56.0,木幡巧,天間,442(0),84.0,14,美浦,2021103135,01162,クリエイター,ユッコ,ハーツクライ,-0.8344385461798728,15,0.15170029036080615,1,-0.06318005519742109,14,-1.6359826880011437,14,0.025735388385369092,0.009457210951012245
3,2,4,ノーブルミステリー,牝6,56.0,柴田大,菊川,450(-12),71.1,13,美浦,2020106429,01009,ディーマジェスティ,マウンテンミステリー,Mt. Livermore,-0.674325239897244,13,-0.5146929332563174,12,-0.06318005519742109,14,-1.1641525308739813,9,0.04125190039231609,0.011173076229044005
4,3,5,コウジハラ,牝3,54.0,ミシェル,西田,438(-2),15.5,7,美浦,2023101860,05586,マテラスカイ,ローザビアンカ,ワイルドラッシュ,-0.38429545434870394,8,-0.7442165698622786,14,0.02353726101117414,4,-1.4060684814202178,13,0.03238778129967186,0.05125198192806636
5,3,6,カンレイスター,牝3,52.0,◇今村,矢野,442(+2),4.2,1,美浦,2023105558,01193,シスキン,ナスノカツラ,ヴィクトワールピサ,1.8522820344206794,2,-0.31062114386094225,5,0.02353726101117414,4,0.02297755236279731,2,0.13520974846939013,0.1891442190202449
6,4,7,マーガレットクレア,牝3,54.0,原,黒岩,432(-14),16.2,8,美浦,2023100722,01184,ミスチヴィアスアレックス,マーガレットスカイ,ディープブリランテ,-0.3225782316388418,7,-0.3904776612737485,7,0.02353726101117414,4,-1.164325647330929,10,0.0412447596275876,0.0490373901163598
7,4,8,ベルヴィヴァン,牝4,56.0,岩田康,戸田,494(-6),12.8,6,美浦,2022105119,05203,アドマイヤマーズ,ラテラス,Harlan's Holiday,0.011305385593263976,6,-0.5904752963058898,13,0.02353726101117414,4,-0.7225662600683762,4,0.06415380815839838,0.06206294686601786
8,5,9,トキメキジニア,牝4,56.0,小崎,佐藤吉,466(+6),132.4,16,美浦,2022100323,01152,コパノリッキー,メイショウアンデス,ダンスインザダーク,-0.9325178768088551,16,-1.0400493499578212,16,-0.06318005519742109,14,-1.9587193045727975,16,0.018636656263067,0.006000043201548554
9,5,10,パッションディーバ,牝4,54.0,△石田,武藤,464(+16),45.6,11,美浦,2022101312,01203,ゴールドシップ,ハタノオヌール,サウスヴィグラス,-0.7990326320699449,14,-0.48478093619049933,11,-0.04172251274351892,12,-1.8119890049804421,15,0.021582023174510367,0.017421178067654135
10,6,11,ビアフォーナウ,牝5,56.0,丸田,池上,466(-4),61.3,12,美浦,2021104481,01117,バトルプラン,カリストーガ,ダノンシャンティ,-0.4768607912882249,10,-0.48354299734792444,10,-0.003287038689946431,10,-0.777609469770771,5,0.06071800294306049,0.012959310275449082
11,6,12,チェルシー,牝5,53.0,▲上里,中舘,440(+2),6.9,3,美浦,2021106724,01217,サトノアラジン,クエストフォーワンダー,マクフィ,0.3486487641242104,4,-0.03596407341876691,3,0.02353726101117414,4,-1.0253866251322576,8,0.04739245731095893,0.11513126375145342
12,7,13,ブエナディオサ,牝7,56.0,菊沢,奥平,452(-23),90.9,15,美浦,2019106938,01161,メイショウボーラー,ヴェイグストーリー,ゴールドアリュール,-0.5479829971692897,12,-0.4370610068084431,9,-0.06318005519742109,14,-0.835839396315197,6,0.057283367804580515,0.008739336852420556
13,7,14,オオゾラヒバリ,牝5,56.0,野中,秋本,476(+2),18.7,9,美浦,2021101793,01158,トーセンラー,ゴールドリボン,スターキングマン,-0.3938383277457824,9,-0.012051089026572783,2,-0.024314127546480456,11,-1.1916978365428228,11,0.040131111290875585,0.04248158929866463
14,8,15,ベアアッコチャン,牝3,54.0,大野,杉浦,452(+2),4.3,2,美浦,2023101039,01096,フォーウィールドライブ,ゴールドオーク,エイシンフラッシュ,2.635038002170611,1,-0.342419713433467,6,0.02353726101117414,4,0.5271419082002832,1,0.22385345542530835,0.18474551625233224
15,8,16,レインボーラッキー,牝4,53.0,▲佐藤,斎藤誠,438(-2),27.2,10,美浦,2022106324,01207,Quality Road,ホールハーテッド,Awesome Again,-0.5340536158299178,11,-0.4267999264740393,8,0.009769215284530333,9,-1.2379879542264103,12,0.038315777574854576,0.029206092642831936
