,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,サノノベリー,牝2,51.0,★河原田,天間,420(+8),16.6,6,美浦,2024100077,01204,グレーターロンドン,マッチョベリー,Macho Uno,0.6999498752338299,3,-0.06801423066663961,5,0.07448164269782055,2,0.1240962598257603,2,0.26722126013918,0.04699837439712875
1,2,2,ゴートゥービッツン,牝2,52.0,▲遠藤,伊藤伸,416(0),28.4,9,美浦,2024104503,01218,ダノンスマッシュ,プロヴァンスロゼ,ハービンジャー,-0.5098942213060599,6,-0.197993550960896,10,-0.3063576875045774,8,-1.4053240458170515,4,0.057896486425694886,0.027470880809589343
2,3,3,リーディンアクター,牡2,55.0,佐々木,堀内,400(-4),6.1,3,美浦,2024100072,01197,ゴールドドリーム,パイカジ,ローエングリン,1.6020255728068373,2,-0.06362124929859775,4,-0.07614024125929603,6,0.41363649887263865,1,0.35695768449689314,0.12789721557251432
3,4,4,ハヤテノギンジロウ,牡2,54.0,☆長浜,鈴木慎,458(0),16.5,5,美浦,2024100086,01214,マクフィ,ホワイトポピー,スウェプトオーヴァーボード,-0.5358972576986196,7,-0.10174620981496202,6,0.13190917347726008,1,-1.962471789282115,6,0.033165459431327544,0.04728321302983863
4,5,5,サンシルヴァリー,牝2,55.0,川又,西村,414(+2),51.5,10,栗東,2024103507,01166,オメガパフューム,エフティマイア,フジキセキ,-0.7373590611186494,10,-0.21518528054472924,11,-0.37742052597400555,9,-2.1610772815010777,8,0.027191473871589003,0.01514899058237548
5,6,6,ハミングリップス,牝2,55.0,藤懸,青木,430(-2),26.8,8,美浦,2024101510,01138,タワーオブロンドン,リマンドインパクト,ディープインパクト,-0.6839928485966895,9,-0.04859191253085168,3,-0.5101238524658638,10,-2.31448918674626,10,0.02332420256875772,0.029110933395236464
6,6,7,アワードリームス,牝2,55.0,松本,中村,432(-6),18.8,7,栗東,2024106839,01191,ミラアイトーン,ダンカンズビー,Shamardal,-0.5921852666037912,8,-0.1612119764324518,8,-0.0033202323478060333,5,-2.1210216388379046,7,0.02830275376850211,0.04149856462725199
7,7,8,リアルクウカイ,牡2,55.0,原田和,萱野,440(+4),63.0,11,美浦,2024104218,01143,シャンハイボビー,フォギーデイ,リアルインパクト,-0.8232487421647705,11,0.024822899728712888,1,-0.8613800161093447,11,-2.845854922926443,11,0.013710004504557984,0.01238369865067202
8,7,9,アルデシンザン,牡2,55.0,丹内,矢野,498(-4),5.4,2,美浦,2024105809,01091,レイデオロ,カラクレナイ,ローエングリン,-0.016759924811014522,4,-0.0034614275740772506,2,-0.20640696853978518,7,-1.9325912487043764,5,0.03417141570025327,0.14447648425784024
9,8,10,スクレイプバイ,牡2,55.0,横山琉,高橋忠,484(+2),10.5,4,栗東,2024103914,01192,ミスターメロディ,トキノステラ,キングヘイロー,-0.44236225135180685,5,-0.19687240159290972,9,0.0031369777890704956,3,-2.292640234130192,9,0.023839419949658547,0.07430219190403212
10,8,11,ミハテヌユメ,牝2,53.0,◇小林美,前川,418(-2),1.8,1,栗東,2024104759,01206,カラヴァッジオ,ロマンチックキス,ルーラーシップ,2.039724125610735,1,-0.1483108433460956,7,0.0029336815692551574,4,-0.5645016987846558,3,0.13421983914358585,0.43342945277352074
