,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,コスモプルー,牝2,55.0,津村,黒岩,432(+2),5.4,2,美浦,2024103576,1092,ダノンキングリー,ヴァニティールールズ,New Approach,0.0629123026002508,2,-0.0308695611467698,4,-0.0003377322308788,9,-1.1128079149635184,8,0.0535225889675699,0.1406438885192453
1,2,2,ティアラスピリット,牝2,55.0,菊沢,上原博,468(+2),54.3,6,美浦,2024107256,1161,シャンハイボビー,サクラフルーレ,マンハッタンカフェ,-0.4709416266884861,7,-0.0386711186631003,5,0.0056281465397812,5,-0.7701567434337817,5,0.0753960555521281,0.0139866850461128
2,3,3,キョウエイシャトル,牡2,55.0,原,萱野,480(+8),106.6,7,美浦,2024101173,1184,アニマルキングダム,エムオーシャトル,マクフィ,-0.1281276860758637,6,-0.0605109232837709,7,0.0056281465397812,5,-0.0853143735237387,3,0.1495449968656101,0.0071245496998492
3,4,4,ビップルーチェ,牝2,52.0,▲上里,田島,430(-4),154.5,10,美浦,2024104028,1217,サトノダイヤモンド,オルトリンデ,ダンスインザダーク,-0.0823231038063875,4,0.0225540645129439,1,0.0056281465397812,5,-0.0130970124509344,1,0.160744265808724,0.0049157087249444
4,5,5,コウサイリクリ,牝2,55.0,柴田大,粕谷,430(+10),12.8,3,美浦,2024102469,1009,ウインブライト,マイネアロマ,ロージズインメイ,0.0275623868046149,3,-0.066221189621389,8,-0.0281795094883182,11,-0.2417104611848808,4,0.1278939292014141,0.0593341404690566
5,6,6,ロジグローリー,牡2,55.0,丸山,牧,462(+6),29.5,5,美浦,2024102970,1127,ロジユニヴァース,ピエルフ,エピファネイア,-0.5497027273258623,9,0.0125422161925368,2,-0.0003377322308788,9,-1.217994836336234,10,0.0481786928906729,0.0257449829831839
6,6,7,ゴーゼンチュー,牝2,52.0,▲佐藤,和田雄,400(-12),214.1,11,美浦,2024104289,1207,グレーターロンドン,アンプリペアード,More Than Ready,-0.102686917315132,5,-0.1000395719505631,9,-0.0003377322308788,9,-0.0295846135585337,2,0.1581157073311276,0.0035473003176269
7,7,8,ソウカイウォーリア,牡2,55.0,戸崎圭,尾関,454(-2),17.0,4,美浦,2024104658,5386,グローリーヴェイズ,バイブレイションズ,キングカメハメハ,-0.4718755775714208,8,-0.209727280003256,11,0.0546634427782374,2,-1.2968763907240686,11,0.0445243091353007,0.0446751175296426
8,7,9,アルスラーン,牡2,55.0,小崎,佐藤吉,432(-10),178.1,8,美浦,2024105394,1152,ミュゼスルタン,ミュゼリトルガール,ディープインパクト,-0.5601628339995502,10,-0.0457876373178914,6,0.0546634427782374,2,-0.8792111372066542,6,0.0676062589134733,0.0042643290174279
9,8,10,グルドロッティン,牡2,55.0,ルメール,矢嶋,472(+2),1.1,1,美浦,2024106562,5339,ルーラーシップ,ブロンディーヴァ,スマートファルコン,2.914261852903653,1,-0.1220786245415624,10,0.0010006244476213,7,-0.9436088719443736,7,0.0633897915237282,0.6904336345490227
10,8,11,マイネルクロカータ,牡2,53.0,△石神道,萱野,442(-4),142.5,9,美浦,2024101646,1209,ウインブライト,マイネオレンジ,ロージズインメイ,-0.638916069525817,11,0.0122820336205654,3,0.0546634427782374,2,-1.1594520376537578,9,0.0510834038102506,0.0053296631438871
