,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,クイーンズワーフ,牝5,52.0,★河原田,青木,442(-2),19.6,7,美浦,2021105168,01204,アルアイン,バーミーブリーズ,キンシャサノキセキ,-0.628505702846165,9,-0.16169465332492652,5,-0.06548543459219569,3,-0.44567240570750927,8,0.07290888175008446,0.04060980618635991
1,2,2,ベネディクション,牝3,51.0,◇古川奈,矢作,446(+26),9.2,5,栗東,2023106380,01190,エピファネイア,ディメンシオン,ディープインパクト,-0.19801226793286228,6,-0.2617390439398073,6,-0.06796865089285828,4,-0.585328768602555,11,0.06340572159851146,0.08651654361441896
2,3,3,エナジーショット,牝4,56.0,横山琉,矢嶋,444(+2),66.6,12,美浦,2022101425,01192,サンダースノー,スペシャルピース,スペシャルウィーク,-0.8688664612460656,11,-0.27129562671134,7,-0.25261262851516225,9,-0.3374510052670693,6,0.08124196034711467,0.01195123425304286
3,4,4,フリーヤ,牝3,51.0,◇小林美,鈴木伸,468(+12),4.6,2,美浦,2023105849,01206,ベンバトル,アメリカンウェイク,ハーツクライ,0.8690498289584551,3,-0.14659875826742022,3,-0.1954891068043264,7,-0.5283627067842587,9,0.06712255752637356,0.17303308722883792
4,5,5,カリーン,牝4,55.0,☆長浜,蛯名正,474(0),16.1,6,美浦,2022105532,01214,デクラレーションオブウォー,ムニラー,Kitten's Joy,-0.13814111533415288,5,-0.48419465693602676,10,-0.06041767934084932,2,-0.07572565545702233,3,0.10554709132017386,0.04943802492252511
5,5,6,ジェルブロア,牝4,56.0,北村友,矢作,434(+4),5.7,3,栗東,2022106618,01102,キズナ,イングランドローズ,Dansili,1.09755791457716,2,-0.14680309447473025,4,0.024021687257833955,1,0.05125887697002623,1,0.1198381100432171,0.1396407370618692
6,6,7,サウンドサンライズ,牝4,56.0,斎藤,東田,420(-6),26.4,9,栗東,2022105060,01178,モーリス,マハーバーラタ,ディープインパクト,-0.7475373292258242,10,0.1296502457128233,1,-0.47555205065258754,12,-0.440276179289364,7,0.07330337802221831,0.030149704592903576
7,6,8,アドマイヤシュラ,牝3,53.0,佐々木,友道,450(+4),2.8,1,栗東,2023106840,01197,エピファネイア,アドマイヤミヤビ,ハーツクライ,2.4122991211703995,1,-0.3568431386388493,8,-0.1889712950000635,6,-0.2760348546029706,5,0.08638793435628674,0.28426864330451945
8,7,9,グロリアス,牝3,53.0,松本,新谷,464(+4),35.8,10,栗東,2023102891,01191,マジェスティックウォリアー,オリーブティアラ,キングカメハメハ,-0.9730630919140107,12,-0.4665426371114922,9,-0.3413674546249904,11,-0.6053518278240161,12,0.062148771072119496,0.022233301710968
9,7,10,エイカイコバチ,牝3,53.0,小沢,藤原,448(0),7.1,4,栗東,2023107144,01185,エピファネイア,ノーブルスコア,ディープインパクト,0.13060659957846088,4,-0.07196207038044765,2,-0.16916993455533083,5,-0.551228883688697,10,0.06560513618042434,0.11210594383840203
10,8,11,ホウオウペトリュス,牝5,56.0,吉田隼,須貝,464(0),43.1,11,栗東,2021105694,01095,スワーヴリチャード,パシオンルージュ,ボストンハーバー,-0.607283948360202,8,-0.5992379620958965,12,-0.21885686435137422,8,-0.16176405824608855,4,0.09684568290171187,0.018467568474539543
11,8,12,ユメシルベ,牝3,53.0,丹内,粕谷,438(+4),25.2,8,美浦,2023106412,01091,ウインブライト,キーパップ,フレンチデピュティ,-0.348103547425193,7,-0.505876342120586,11,-0.2635695731614781,10,-0.07480058603732173,2,0.10564477488176423,0.03158540481161327
