,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,トラスコンガーデン,牝3,54.0,江田照,竹内,446(+6),33.9,8,美浦,2023100935,689,ダノンスマッシュ,ジャルディナージュ,Bernardini,-0.6347936649829418,12,-0.256054570318465,7,-0.947905113286574,9,-2.2767490450742347,12,0.0193570133017372,0.0233159712697137
1,2,2,ルディドゥゲンジ,牝3,54.0,嶋田,蛯名利,416(-6),158.3,12,美浦,2023103934,1134,ファインニードル,ウルバーノ,ハーツクライ,-0.2245995931186238,5,0.637992233927307,1,-1.3597755671573055,12,-0.543712340917396,3,0.1095182829062772,0.0049931233483467
2,3,3,サクセスカラー,牝5,56.0,田辺,久保田,484(-2),14.8,6,美浦,2021104200,1075,ロジャーバローズ,レインオンザデューン,Frankel,-0.3673107160775963,9,-0.1477575058654391,4,-0.1168556669808504,4,-1.6531831823154617,9,0.0361118353667226,0.0534061774353578
3,4,4,ジョウゲンノツキ,牝5,56.0,菊沢,牧田,448(-12),42.9,9,栗東,2021102755,1161,イスラボニータ,ピサノグレース,フレンチデピュティ,-0.5338645747724581,11,-0.2365859689918669,6,-1.0320978244639258,10,-1.5039342640576172,8,0.0419244663673311,0.018424508765578
4,4,5,インプロペリア,牝4,56.0,ルメール,森一,506(+4),1.6,1,美浦,2022104956,5339,ロードカナロア,パストフォリア,シンボリクリスエス,3.050570702043361,1,-0.1556629634602283,5,0.0092804314490397,3,0.0285381787083346,2,0.1940938921476873,0.4940071412770601
5,5,6,ミニョンマルーン,牝4,56.0,石橋脩,伊藤圭,482(+2),28.4,5,美浦,2022103151,1077,ミスターメロディ,タイキマロン,ファスリエフ,-0.3257713862929896,7,-0.8795311147728312,10,-0.1920709322344508,5,-1.006255143476262,5,0.0689615222112493,0.0278313882409611
6,5,7,パーティーガール,牝4,56.0,木幡巧,伊藤伸,470(0),89.9,11,美浦,2022106420,1162,ホッコータルマエ,ハッピーパーティー,クロフネ,0.7631286658026354,2,-0.0295245415164281,3,0.0865737180786888,2,0.3903423829644597,1,0.278702868365522,0.0087921181984793
7,6,8,ドリーミングアップ,牡5,58.0,横山武,高橋文,462(0),5.5,2,美浦,2021103303,1170,エピファネイア,ジュデッカ,ディープインパクト,0.2325542431649229,3,0.3903047099489513,2,0.6353819833124956,1,-1.310670991457218,7,0.0508628529173981,0.1437111683715084
8,6,9,ジャガード,牡8,58.0,石神道,和田雄,416(-2),166.4,13,美浦,2018103485,1209,トーセンラー,オーガンディー,フレンチデピュティ,-0.7882439035289043,13,-1.2612903082678713,13,-2.4555097705891797,13,-2.8374864123830923,13,0.0110487514544684,0.0047500686661255
9,7,10,キープサインオン,牡4,58.0,武豊,加藤征,474(-2),13.8,7,美浦,2022103556,666,ビッグアーサー,ブレッシングテレサ,マンハッタンカフェ,-0.2258761540486339,6,-0.5519805237944743,8,-0.8027476980533125,7,-1.196548240017855,6,0.0570116483172296,0.0572761902929924
10,7,11,タナスーペルノーバ,牡3,56.0,今村,寺島,456(+6),7.1,3,栗東,2023102661,1193,ダノンプレミアム,タナノフローラ,ルーラーシップ,-0.0637698506473356,4,-0.7338663265834477,9,-0.3584381620667017,6,-1.7945126841477956,10,0.0313524106628475,0.1113255529638445
11,8,12,ウチュウノセカイ,牡3,56.0,原,青木,494(-4),19.9,4,美浦,2023106665,1184,タワーオブロンドン,リッチクレマチス,ローレルゲレイロ,-0.5207301154554795,10,-1.0574864338216323,12,-1.3336014560610496,11,-2.107354163382217,11,0.0229300821621221,0.039719167137854
12,8,13,ヴィヴァクラウン,牡5,58.0,大野,杉浦,472(+4),63.5,10,美浦,2021101595,1096,サトノクラウン,セトノフラッパー,タイキシャトル,-0.3612936520859579,8,-0.9259664464212464,11,-0.9169500639475208,8,-0.8815017505042432,4,0.078124373819407,0.0124474240321778
