,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,アルビオンライズ,牡2,55.0,ミシェル,和田郎,486(0),4.0,3,美浦,2024105970,5586,ミッキーアイル,ナイトオブイングランド,Lord of England,0.574448698189522,3,-0.0926570059443369,14,0.0235372610111741,4,-1.2518021575317304,13,0.0254955968624396,0.1986400670545271
1,2,2,ウマッター,牝2,52.0,▲水沼,加藤和,462(0),51.7,12,美浦,2024103928,1201,カレンブラックヒル,ジェットフォイル,タイムパラドックス,-0.6609901018527388,12,0.3332340049472101,4,-0.0032870386899464,11,-0.9649702162563903,9,0.0339652419616027,0.0153686705651471
2,3,3,ダイチマイスター,牡2,55.0,小林凌,蛯名利,468(0),75.8,13,美浦,2024102462,1177,ホッコータルマエ,チェリーシェル,サクラバクシンオー,-0.6279871843141557,10,0.3442132024035159,3,-0.063180055197421,13,-0.7170607361955704,6,0.0435211569502803,0.0104823254382336
3,3,4,マリノフスキー,牡2,55.0,丸田,畠山,458(0),87.6,14,美浦,2024104214,1117,フィレンツェファイア,ヒストリアドリーム,アドマイヤムーン,-0.7749075145517758,14,0.2053026379346838,7,-0.063180055197421,13,-1.3062115613135197,14,0.0241454597755527,0.0090703226965537
4,4,5,ギムナシオン,牡2,55.0,横山武,嘉藤,468(0),7.2,2,美浦,2024100454,1170,マテラスカイ,ディナスティーア,ダイワメジャー,1.4146129718265643,2,0.201521790684222,10,0.0235372610111741,4,0.9592469620080504,1,0.2326545847490868,0.1103555928080706
5,4,6,ノアヴェルテ,牡2,55.0,杉原,中舘,466(0),37.8,8,美浦,2024101356,1135,マテラスカイ,ノアブリジット,サマーバード,-0.6441129729972571,11,0.2156556473824394,6,0.0097692152845303,9,-1.065988658822518,10,0.030701737955,0.0210201129158229
6,5,7,ヤマニンスペッキオ,牡2,55.0,江田照,田中勝,504(0),32.6,9,美浦,2024102784,689,シュヴァルグラン,ヤマニンパソドブル,シンボリクリスエス,-0.5469730006522638,7,0.0874297687161116,12,0.0235372610111741,4,-0.774466892898673,7,0.0410931331058543,0.0243730143625186
7,5,8,オーディンスピア,牡2,55.0,内田博,高柳瑞,468(0),13.3,6,美浦,2024106196,422,クリソベリル,ヴァルキュリア,Tapit,0.4353472617056949,4,0.2031482883159059,8,0.0235372610111741,4,0.4844437370920509,2,0.1447128826616843,0.0597413735502337
8,6,9,カンタベリートップ,牝2,55.0,木幡初,石栗,418(0),44.1,11,美浦,2024107136,1153,リアルスティール,ケンコウランハート,タニノギムレット,-0.6832844715882562,13,0.2031482883159059,8,0.0097692152845303,9,-1.1523254495819637,12,0.0281622512525802,0.0180172396421339
9,6,10,ポッドビート,牡2,55.0,武豊,伊藤圭,484(0),2.1,1,美浦,2024108315,666,Nashville,Kiss Me,Competitive Edge,2.6595640836923486,1,-0.003495888320169,13,0.0235372610111741,4,0.4570026180841369,3,0.1407957897325996,0.3783620324848136
10,7,11,ニシノドリーマー,牝2,55.0,野中,竹内,460(0),25.4,7,美浦,2024105198,1158,ゴールドドリーム,モクレン,Galileo,-0.5849128085488933,8,0.4596608558773396,1,0.0235372610111741,4,-1.1293716303471557,11,0.0288161586021049,0.0312819003235475
11,7,12,ダンシングリリー,牝2,55.0,小崎,佐藤吉,426(0),51.1,10,美浦,2024106780,1152,マクフィ,リーガルリリー,ヨハネスブルグ,-0.6274210809594728,9,0.2979963131527911,5,-0.0032870386899464,11,-0.8387551334115336,8,0.0385344555075297,0.0155491246226635
12,8,13,ルスデルカミーノ,牡2,55.0,大野,杉浦,472(0),14.7,5,美浦,2024100423,1096,ドレフォン,カーサデルシエロ,ロードカナロア,-0.1330879890965128,6,0.1584624605550178,11,0.0235372610111741,4,-0.2421719375068767,5,0.069974856538591,0.0540517189264019
13,8,14,ソウラスフロス,牡2,55.0,三浦,金成,446(0),14.8,4,美浦,2024102190,1122,フォーウィールドライブ,ランクリッツ,ディープインパクト,0.1997041091471981,5,0.4470486532682513,2,0.0235372610111741,4,0.275506338251924,4,0.1174266943450935,0.0536865046093316
