,race_type,course_len,ground_state,class,上り,通過1,通過2,通過3,通過4
0,芝,1200,全,all,34.0,4.9,4.6,,
1,芝,1200,良,all,33.9,4.0,3.5,,
2,芝,1200,稍重,all,34.5,5.7,5.7,,
3,芝,1200,重,all,33.8,1.6,1.6,,
4,芝,1200,不良,all,34.2,16.0,16.0,,
5,芝,1200,全,未勝利,34.7,3.0,2.5,,
6,芝,1200,良,未勝利,34.8,2.8,1.9,,
7,芝,1200,稍重,未勝利,34.6,3.2,3.2,,
8,芝,1200,重,未勝利,,,,,
9,芝,1200,不良,未勝利,,,,,
10,芝,1200,全,新馬,34.2,6.2,6.2,,
11,芝,1200,良,新馬,,,,,
12,芝,1200,稍重,新馬,34.5,10.8,10.8,,
13,芝,1200,重,新馬,33.8,1.6,1.6,,
14,芝,1200,不良,新馬,,,,,
15,芝,1200,全,1勝クラス,34.1,8.3,7.6,,
16,芝,1200,良,1勝クラス,33.9,11.1,9.7,,
17,芝,1200,稍重,1勝クラス,34.3,5.5,5.5,,
18,芝,1200,重,1勝クラス,,,,,
19,芝,1200,不良,1勝クラス,,,,,
20,芝,1200,全,2勝クラス,33.6,3.3,2.5,,
21,芝,1200,良,2勝クラス,33.6,3.3,2.5,,
22,芝,1200,稍重,2勝クラス,,,,,
23,芝,1200,重,2勝クラス,,,,,
24,芝,1200,不良,2勝クラス,,,,,
25,芝,1200,全,3勝クラス,33.4,5.0,5.0,,
26,芝,1200,良,3勝クラス,33.4,5.0,5.0,,
27,芝,1200,稍重,3勝クラス,,,,,
28,芝,1200,重,3勝クラス,,,,,
29,芝,1200,不良,3勝クラス,,,,,
30,芝,1200,全,オープン,33.6,6.2,6.2,,
31,芝,1200,良,オープン,33.5,3.0,3.0,,
32,芝,1200,稍重,オープン,,,,,
33,芝,1200,重,オープン,,,,,
34,芝,1200,不良,オープン,34.2,16.0,16.0,,
35,芝,1400,全,all,34.3,7.5,7.3,,
36,芝,1400,良,all,34.1,8.4,8.0,,
37,芝,1400,稍重,all,34.5,6.4,6.6,,
38,芝,1400,重,all,35.3,4.9,5.2,,
39,芝,1400,不良,all,35.9,4.0,4.0,,
40,芝,1400,全,未勝利,34.8,8.3,8.2,,
41,芝,1400,良,未勝利,34.6,8.0,7.6,,
42,芝,1400,稍重,未勝利,34.6,11.0,11.5,,
43,芝,1400,重,未勝利,36.4,4.5,4.5,,
44,芝,1400,不良,未勝利,,,,,
45,芝,1400,全,新馬,34.7,7.7,7.7,,
46,芝,1400,良,新馬,34.4,7.4,7.1,,
47,芝,1400,稍重,新馬,,,,,
48,芝,1400,重,新馬,35.6,8.5,9.5,,
49,芝,1400,不良,新馬,,,,,
50,芝,1400,全,1勝クラス,34.1,7.1,6.5,,
51,芝,1400,良,1勝クラス,33.9,7.7,7.0,,
52,芝,1400,稍重,1勝クラス,,,,,
53,芝,1400,重,1勝クラス,35.5,3.6,3.6,,
54,芝,1400,不良,1勝クラス,,,,,
55,芝,1400,全,2勝クラス,33.8,10.1,10.1,,
56,芝,1400,良,2勝クラス,33.5,15.7,15.7,,
57,芝,1400,稍重,2勝クラス,34.4,1.8,1.8,,
58,芝,1400,重,2勝クラス,,,,,
59,芝,1400,不良,2勝クラス,,,,,
60,芝,1400,全,3勝クラス,33.8,9.4,9.4,,
61,芝,1400,良,3勝クラス,33.8,9.4,9.4,,
62,芝,1400,稍重,3勝クラス,,,,,
63,芝,1400,重,3勝クラス,,,,,
64,芝,1400,不良,3勝クラス,,,,,
65,芝,1400,全,オープン,34.3,3.4,3.2,,
66,芝,1400,良,オープン,33.9,3.3,3.0,,
67,芝,1400,稍重,オープン,,,,,
68,芝,1400,重,オープン,33.8,3.0,3.0,,
69,芝,1400,不良,オープン,35.9,4.0,4.0,,
70,芝,1600,全,all,34.4,6.1,5.2,,
71,芝,1600,良,all,34.3,6.6,5.4,,
72,芝,1600,稍重,all,34.2,5.2,4.8,,
73,芝,1600,重,all,35.8,3.3,3.3,,
74,芝,1600,不良,all,37.4,2.4,2.4,,
75,芝,1600,全,未勝利,35.0,6.4,5.2,,
76,芝,1600,良,未勝利,34.8,6.7,5.2,,
77,芝,1600,稍重,未勝利,34.0,7.5,7.5,,
78,芝,1600,重,未勝利,,,,,
79,芝,1600,不良,未勝利,37.4,2.4,2.4,,
80,芝,1600,全,新馬,34.4,6.8,4.9,,
81,芝,1600,良,新馬,34.3,7.0,4.5,,
82,芝,1600,稍重,新馬,33.8,9.7,8.3,,
83,芝,1600,重,新馬,35.8,3.3,3.3,,
84,芝,1600,不良,新馬,,,,,
85,芝,1600,全,1勝クラス,34.4,3.8,3.4,,
86,芝,1600,良,1勝クラス,34.3,3.4,3.2,,
87,芝,1600,稍重,1勝クラス,34.6,4.3,3.7,,
88,芝,1600,重,1勝クラス,,,,,
89,芝,1600,不良,1勝クラス,,,,,
90,芝,1600,全,2勝クラス,34.0,5.2,4.6,,
91,芝,1600,良,2勝クラス,34.1,5.4,4.8,,
92,芝,1600,稍重,2勝クラス,33.6,4.2,4.2,,
93,芝,1600,重,2勝クラス,,,,,
94,芝,1600,不良,2勝クラス,,,,,
95,芝,1600,全,3勝クラス,33.4,4.2,4.2,,
96,芝,1600,良,3勝クラス,33.2,4.8,4.8,,
97,芝,1600,稍重,3勝クラス,33.9,2.8,2.8,,
98,芝,1600,重,3勝クラス,,,,,
99,芝,1600,不良,3勝クラス,,,,,
100,芝,1600,全,オープン,33.5,11.7,11.7,,
101,芝,1600,良,オープン,33.0,15.1,15.0,,
102,芝,1600,稍重,オープン,34.7,4.9,4.9,,
103,芝,1600,重,オープン,,,,,
104,芝,1600,不良,オープン,,,,,
105,芝,1800,全,all,34.4,7.3,6.8,,
106,芝,1800,良,all,34.3,7.8,7.3,,
107,芝,1800,稍重,all,34.9,5.4,4.6,,
108,芝,1800,重,all,35.2,7.6,7.6,,
109,芝,1800,不良,all,,,,,
110,芝,1800,全,未勝利,34.7,7.8,7.4,,
111,芝,1800,良,未勝利,34.5,7.2,7.0,,
112,芝,1800,稍重,未勝利,35.5,7.5,4.5,,
113,芝,1800,重,未勝利,35.9,14.0,14.0,,
114,芝,1800,不良,未勝利,,,,,
115,芝,1800,全,新馬,34.6,4.4,4.4,,
116,芝,1800,良,新馬,34.9,6.4,6.3,,
117,芝,1800,稍重,新馬,33.9,1.6,1.6,,
118,芝,1800,重,新馬,34.4,1.2,1.2,,
119,芝,1800,不良,新馬,,,,,
