,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202601010208,1,1,1,デイトナチャンプ,牡3,55,武豊,0:1:27.9,,4-4-4,34.5,1.6,1,436,[東]加藤征弘,1500,晴,芝,良,2026年07月26日,1勝クラス,2023107204,00666
202601010208,2,2,2,ナハトナナレオン,牝3,53,佐々木大,0:1:28.0,1/2,2-2-2,34.8,5.6,2,410,[東]矢嶋大樹,1500,晴,芝,良,2026年07月26日,1勝クラス,2023102619,01197
202601010208,3,6,8,ダノンフィオーレ,牝4,56,北村友一,0:1:28.0,アタマ,8-8-8,34.0,13.5,5,446,[西]藤原英昭,1500,晴,芝,良,2026年07月26日,1勝クラス,2022104894,01102
202601010208,4,6,7,ルクスアドラー,牡5,57,舟山瑠泉,0:1:28.1,1/2,8-8-8,34.1,148.4,11,456,[東]平岩大典,1500,晴,芝,良,2026年07月26日,1勝クラス,2021101100,01221
202601010208,5,5,6,トップオンザヒル,セ4,58,小沢大仁,0:1:28.2,1/2,6-6-6,34.5,91.8,10,474,[西]岡田稲男,1500,晴,芝,良,2026年07月26日,1勝クラス,2022106357,01185
202601010208,6,7,9,サンウリエル,牡5,58,川又賢治,0:1:28.4,1.1/4,10-10-8,34.2,21.3,8,476,[西]宮本博,1500,晴,芝,良,2026年07月26日,1勝クラス,2021101304,01166
202601010208,7,5,5,コスモレッド,牝3,53,池添謙一,0:1:28.4,ハナ,4-4-4,35.0,13.6,6,438,[西]北出成人,1500,晴,芝,良,2026年07月26日,1勝クラス,2023102475,01032
202601010208,8,7,10,クイーンズワーフ,牝5,52,河原田菜,0:1:28.6,1.1/2,1-1-1,35.6,9.3,3,444,[東]青木孝文,1500,晴,芝,良,2026年07月26日,1勝クラス,2021105168,01204
202601010208,9,8,12,トレヴィ,牝4,56,丹内祐次,0:1:28.6,ハナ,6-6-6,34.9,16.3,7,468,[東]木村哲也,1500,晴,芝,良,2026年07月26日,1勝クラス,2022102988,01091
202601010208,10,3,3,メイショウハッケイ,牝3,50,和田陽希,0:1:28.8,1.1/4,10-10-11,34.6,11.6,4,464,[西]本田優,1500,晴,芝,良,2026年07月26日,1勝クラス,2023105035,01223
202601010208,11,4,4,マジカルシャイン,牝4,54,古川奈穂,0:1:29.6,5,3-2-2,36.4,58.6,9,512,[西]武英智,1500,晴,芝,良,2026年07月26日,1勝クラス,2022110012,01190
202601010208,12,8,11,フクシマコウヨウ,牝4,56,岩田康誠,0:1:30.3,4,10-12-12,35.9,355.0,12,448,[東]小島茂之,1500,晴,芝,良,2026年07月26日,1勝クラス,2022104870,05203
