,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202601020411,1,2,2,ワタシマツワ,牝4,56,小林美駒,0:1:28.1,,1-1-1,35.3,17.9,9,438,[東]竹内正洋,1500,曇,芝,良,2026年08月30日,,2022101412,01206
202601020411,2,8,13,モンドデラモーレ,牡4,58,大野拓弥,0:1:28.2,3/4,11-11-6,34.6,4.1,1,480,[東]千葉直人,1500,曇,芝,良,2026年08月30日,,2022105830,01096
202601020411,3,3,4,エフォートレス,牡5,58,横山和生,0:1:28.7,3,14-13-11,34.9,8.5,5,484,[東]嘉藤貴行,1500,曇,芝,良,2026年08月30日,,2021100564,01140
202601020411,4,4,5,リゾートアイランド,牡3,55,横山武史,0:1:28.8,クビ,11-6-3,35.5,21.2,10,516,[東]上原佑紀,1500,曇,芝,良,2026年08月30日,,2023106916,01170
202601020411,5,6,9,ダノンミッション,牡4,58,石川倭,0:1:28.9,3/4,6-6-6,35.5,6.7,4,470,[東]堀宣行,1500,曇,芝,良,2026年08月30日,,2022105478,05534
202601020411,6,5,7,サクセスアイ,牝6,56,藤懸貴志,0:1:29.1,1.1/4,6-6-6,35.8,44.3,12,456,[西]北出成人,1500,曇,芝,良,2026年08月30日,,2020105354,01138
202601020411,7,1,1,アンビバレント,牡6,58,丹内祐次,0:1:29.1,アタマ,4-2-2,36.0,62.6,13,476,[西]藤野健太,1500,曇,芝,良,2026年08月30日,,2020102140,01091
202601020411,8,4,6,エマヌエーレ,牡6,58,浜中俊,0:1:29.2,クビ,3-2-3,36.1,11.3,6,502,[西]平田修,1500,曇,芝,良,2026年08月30日,,2020103280,01115
202601020411,9,6,10,エルマーゴ,牡4,58,鮫島克駿,0:1:29.6,2.1/2,9-9-10,36.1,6.2,3,474,[東]加藤征弘,1500,曇,芝,良,2026年08月30日,,2022105601,01157
202601020411,10,7,11,サンタアニタ,牝4,56,斎藤新,0:1:29.7,3/4,4-5-6,36.5,27.5,11,488,[東]斎藤誠,1500,曇,芝,良,2026年08月30日,,2022103594,01178
202601020411,11,5,8,トラペジスト,牡5,58,吉田隼人,0:1:30.5,5,11-13-12,36.6,125.9,14,560,[西]秋山真一,1500,曇,芝,良,2026年08月30日,,2021104928,01095
202601020411,12,3,3,マジックローズ,牝4,56,武豊,0:1:30.5,アタマ,2-2-3,37.5,5.7,2,452,[西]中内田充,1500,曇,芝,良,2026年08月30日,,2022100622,00666
202601020411,13,7,12,パワーホール,セ5,58,古川吉洋,0:1:30.7,1.1/2,6-9-13,37.2,14.5,7,496,[西]昆貢,1500,曇,芝,良,2026年08月30日,,2021100363,01015
202601020411,14,8,14,マテンロウサン,牡4,58,横山典弘,0:1:31.2,3,9-11-14,37.6,14.5,8,502,[西]昆貢,1500,曇,芝,良,2026年08月30日,,2022110093,00660
