,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ヒットミー,牝4,55.0,☆長浜,鹿戸,478(-2),5.7,4,美浦,2022104394,01214,シニスターミニスター,スリーアロー,アルデバラン,0.9957811940340016,3,-0.043097937486699434,7,-0.34800049467602695,8,0.6836473512334932,2,0.16328385046036623,0.1393449899673274
1,2,2,デアプリームス,牝3,54.0,横山武,田島,450(+8),5.6,3,美浦,2023107523,01170,Knicks Go,As I Please,マジェスティックウォリアー,2.259387943394525,1,0.6445345812248888,2,-0.14740385556137692,6,1.3972786629063338,1,0.3333261405875114,0.1418332933596011
2,3,3,エコロレバン,牝3,51.0,▲和田陽,大久保,470(-4),4.6,2,栗東,2023103625,01223,Speightstown,ジェイビマロルカ,J Be K,0.3534903713472531,4,0.35570665423504,4,-0.11118727570069165,5,-0.6678837036961344,9,0.04226498837122593,0.17266661800299266
3,4,4,ベニシア,牝5,56.0,原田和,粕谷,454(+4),197.3,12,美浦,2021100662,01143,ヘニーヒューズ,フクシア,ゴールドアリュール,-1.0067315139683646,11,0.3355923075527939,5,-0.08291351521799432,4,-1.1856467011104932,11,0.02518367703217807,0.004025678878934446
4,5,5,パールフロント,牝4,56.0,武豊,寺島,536(-2),3.3,1,栗東,2022102427,00666,デクラレーションオブウォー,マーキークラブ,クロフネ,1.140592253969336,2,-0.39400481688325495,10,-0.48790630949743036,9,-0.00861396039015708,4,0.08171428131991809,0.24068680085265642
5,5,6,ストロングボンド,セ3,56.0,石川倭,菊川,440(+2),80.9,11,美浦,2023105661,05534,リーチザクラウン,ミヤジサクラコ,ロードカナロア,-1.0835585289970906,12,-0.3444376851960074,9,-1.1478469296309688,12,-2.225605643791221,12,0.00890165402650988,0.009817879392011942
6,6,7,ララアヴリル,セ4,55.0,▲小林美,坂口,480(0),9.6,6,栗東,2022110087,01206,Collected,She Is Bedazzling,Medaglia d'Oro,-0.3826227671480593,6,-1.7097621488408965,12,-0.970137124637835,11,-0.955906133168505,10,0.03168795422511029,0.08273608779310064
7,6,8,アイアムイチバン,牡4,58.0,丹内,奥平,522(+4),17.7,7,美浦,2022103183,01091,パイロ,アイアムネフライト,アグネスタキオン,-0.471815123105123,8,0.300334527543048,6,0.2463190686945409,1,-0.3622851880865636,6,0.057372067780404254,0.04487381032846136
8,7,9,サベージラヴ,牝5,52.0,★河原田,伊藤圭,462(0),35.5,9,美浦,2021103748,01204,マジェスティックウォリアー,ピンクドッグウッド,サウスヴィグラス,-0.6701584919122642,10,0.7975887365055062,1,0.20471559164070458,2,-0.44550716928115275,7,0.05279072855035397,0.022373702614472288
9,7,10,クインズシフォン,牝4,56.0,小沢,和田郎,460(-2),37.7,10,美浦,2022103857,01185,デクラレーションオブウォー,ケイアイエーデル,トワイニング,-0.4522566288091522,7,0.4863665523567663,3,-0.0696716006131962,3,0.017166278138920795,3,0.083848284346529,0.021068075406200693
10,8,11,ジーベック,牡5,56.0,◇古川奈,矢作,460(0),26.2,8,栗東,2021103242,01190,Gun Runner,ステラエージェント,More Than Ready,-0.47292185455647145,9,-0.2271101419630171,8,-0.6594659401191659,10,-0.13824725750475428,5,0.071779253901971,0.030315513084494893
11,8,12,ビーマックス,牡4,58.0,浜中,藤野,506(+10),8.8,5,栗東,2022100729,01115,サトノアラジン,タマモカトルズ,サウスヴィグラス,-0.2091868542485903,5,-0.7766822652174057,11,-0.21355162838258007,7,-0.5438318335209753,8,0.04784711939792178,0.09025755031974615
