,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,キアラメンテ,牝4,56.0,三浦,鹿戸,450(-6),13.3,6,美浦,2022105864,01122,ドゥラメンテ,レオパルディナ,スニッツェル,0.5233135838299887,4,-0.008997002508514039,12,-0.41206514604268024,10,0.3150006720942421,1,0.13416271799012214,0.059313128908322445
1,2,2,ガーヴィ,牝3,53.0,大野,村田,456(+2),2.8,1,美浦,2023107330,01096,ブリックスアンドモルタル,レイズアベール,ハーツクライ,2.263543570132365,1,0.014027164351410867,2,-0.025338410180772663,3,-0.20119875385881364,4,0.08006621266569768,0.2817373623145316
2,3,3,シアブリス,牝5,56.0,石川,手塚徳,460(+18),35.6,10,美浦,2021105742,01150,エピファネイア,ブリスフルデイズ,キングカメハメハ,-0.88749912565493,13,0.03047379390323552,1,-0.19712244067468304,6,-1.0329238046147433,13,0.03485264043054762,0.022159118384289002
3,3,4,ファストフォワード,牝3,53.0,小崎,小林,510(+10),28.5,9,栗東,2023106362,01152,ハービンジャー,ゴーノニゴー,Get Stormy,-0.5485483373915432,10,-0.021735259615443092,14,-0.38850367245379275,9,-0.455015463831543,8,0.06211808936861366,0.02767946015721714
4,4,5,トランスマーレ,牝3,53.0,津村,高柳瑞,444(-6),9.1,4,美浦,2023103584,01092,エピファネイア,ランドオーバーシー,Bellamy Road,0.6917119630639236,3,0.012920758010089382,3,0.04182652403309849,1,0.2287505353018093,2,0.12307614634941846,0.08668841917370204
5,4,6,ユメシルベ,牝3,53.0,柴田大,粕谷,426(+6),118.6,13,美浦,2023106412,01009,ウインブライト,キーパップ,フレンチデピュティ,-0.6571967704779272,11,0.012101355612221828,4,-0.21451537711754592,7,-0.2985809017208333,7,0.0726368088873715,0.006651472297476294
6,5,7,ゴバド,牝3,53.0,原,加藤征,430(0),5.8,3,美浦,2023105239,01184,トーセンラー,シャンデリアスピン,ノヴェリスト,0.3980427890474976,5,-0.0017646952091006274,9,-0.49194319781423157,12,-0.7696954036132675,11,0.04534760215308523,0.13601114042770493
7,5,8,リポサンテ,牝4,56.0,田辺,蛯名正,448(+4),4.1,2,美浦,2022105338,01075,ブリックスアンドモルタル,サラス,オルフェーヴル,1.7074189458530924,2,0.006363705259857185,5,-0.451288092284098,11,0.16612775269441055,3,0.11560514442888278,0.19240600353187526
8,6,9,キューティリップ,牝4,56.0,武藤,戸田,450(+2),53.8,11,美浦,2022105131,01169,リアルスティール,リップスポイズン,Mamool,-0.526189543697829,9,-0.0012488470338786473,8,0.005064396280227035,2,-0.2363931096090927,6,0.07729734396593117,0.014662911049826925
9,6,10,ニシノコマチムスメ,牝5,56.0,今村,松山,434(+6),80.0,12,美浦,2021107253,01193,ルーラーシップ,ニシノハナムスメ,ディープインパクト,-1.0633564124223416,14,0.003400489841178706,7,-0.6047839934002751,13,-1.178174541253379,14,0.030140752607665043,0.009860807681008608
10,7,11,ルンベーラ,牝3,53.0,木幡巧,菊川,458(+4),27.3,8,美浦,2023102403,01162,ミッキーグローリー,パリージョ,タイキシャトル,-0.3531695726088852,7,-0.010106790158880184,13,-0.19156815118741707,5,-0.2045308546540788,5,0.07979986796492813,0.02889613972456735
11,7,12,ノーザンタイタン,牝3,53.0,荻野極,中舘,464(+22),9.1,5,美浦,2023105275,01160,モーリス,オーサムウインド,ディープインパクト,-0.2038355980184438,6,-0.002402363426826053,10,-0.22056966595027047,8,-0.9880492734890307,12,0.03645225897089973,0.08668841917370204
12,8,13,ミエノフェアリー,牝4,56.0,菊沢,古賀慎,408(+2),18.2,7,美浦,2022102064,01161,キズナ,ファータグリーン,タニノギムレット,-0.5101017793772059,8,0.005170528754083364,6,-1.0266213733559035,14,-0.6685921890993979,10,0.0501721712509656,0.04334420958685102
13,8,14,ノーブルクラウド,牝3,53.0,吉田豊,久保田,466(-4),202.2,14,美浦,2023103069,00733,カレンブラックヒル,ノーブルスノー,クロフネ,-0.8341337122777595,12,-0.004597893727714094,11,-0.05783074114107955,4,-0.5189268314839693,9,0.05827224296587105,0.0039014075889252653
