,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,キコリータ,牝3,52.0,▲石田,田中勝,426(+14),7.8,3,美浦,2023103321,01203,レイデオロ,アルマンド,ディープインパクト,-0.10700965639710036,5,-0.2219610025746037,9,-0.6882568468962953,12,-1.5457450201197542,14,0.031738114748925905,0.10188174678289001
1,2,2,レッドリファインド,牡3,57.0,石川,奥村武,478(0),22.3,9,美浦,2023105606,01150,レイデオロ,ディエンティ,Storm Cat,-0.48985997600361253,10,-0.3882580580092205,11,0.21939706636515027,5,-0.829865623793174,8,0.06493571061386144,0.03563576793302879
2,3,3,フロステリオン,牡3,57.0,原,萱野,450(+4),307.6,14,美浦,2023102266,01184,ディープブリランテ,リゼブルー,ダンカーク,-0.7706105076448275,13,-0.009699093452172083,3,-0.5958353075715694,10,-0.7025407127599775,6,0.07375307018641764,0.0025834773241435044
3,3,4,サヴマ,牡3,57.0,菊沢,辻,436(0),30.9,10,美浦,2023106182,01161,キセキ,アイワナシーユー,ステイゴールド,-0.7139374216995038,12,-0.5465749050782157,13,-0.6424584600883594,11,-0.98668293287645,10,0.05551095584497993,0.025717722488884858
4,4,5,コスモアミュレット,牡3,54.0,▲上里,加藤士,492(+2),19.0,7,美浦,2023106489,01217,ゴールドシップ,ポンポンルージュ,Kitten's Joy,-0.28177317388377104,7,-0.3189782916366287,10,0.44487575048546746,2,-0.6632469386956931,5,0.07670879720375318,0.041825138152975894
5,4,6,タイキヴィグルーズ,牡3,57.0,丸田,大竹,458(+6),188.6,13,美浦,2023102175,01117,ハービンジャー,アヴァンセヴェリテ,オルフェーヴル,-0.4636234763893453,9,0.03796973106278797,2,0.22827843614507726,4,-0.4119618477971681,3,0.09862270303043344,0.004213561107669894
6,5,7,ブラーヴジャン,牡3,57.0,小崎,和田勇,422(0),14.9,5,美浦,2023103238,01152,ダノンプレミアム,クイーンオブハルカ,Singspiel,0.4116611656355231,3,-0.2059460925150162,8,-1.1127012095150077,13,-0.1744819869744608,1,0.12505846522884456,0.05333406878567396
7,5,8,マイネルオラクル,牡3,57.0,津村,尾関,500(+10),21.1,8,美浦,2023106422,01092,ゴールドシップ,アメリオラシオン,ルーラーシップ,-0.23084617201221988,6,-0.05166770555782921,4,0.4388534931472352,3,-0.5574687156166732,4,0.08526760636733753,0.037662446678035165
8,6,9,ジーティーホクサイ,セ3,57.0,杉原,大竹,552(+12),94.9,11,美浦,2023106977,01135,ハービンジャー,クリッパー,ディープインパクト,-0.29613433503303993,8,0.35474872494053217,1,0.47719093986788996,1,-0.31264590620583377,2,0.108920409839323,0.008373842201333425
9,6,10,カムバックトゥミー,牝3,55.0,嶋田,佐藤吉,508(-14),154.2,12,美浦,2023106593,01134,ストーミーシー,タプローム,ケイムホーム,-0.9325119371054563,14,-0.15182248076991833,7,0.06342098235472726,7,-0.9565809439191091,9,0.0572073503550499,0.005153551393687043
10,7,11,ソロンゴ,牝3,55.0,木幡育,高橋文,452(0),9.1,4,美浦,2023100582,01167,ルーラーシップ,モハンマディ,ディープインパクト,-0.05942691572506927,4,-0.10559284746474108,5,-0.41589514713037223,8,-1.0832704836712714,12,0.0504000845718336,0.08732721152819142
11,7,12,ヤマメホープ,牡3,57.0,戸崎圭,久保田,478(+2),3.0,2,美浦,2023103075,05386,コントレイル,レガリニ,Hard Spun,1.975714966382758,2,-0.5690729076847036,14,-1.2102614788567356,14,-1.1214489836462085,13,0.048512153448241495,0.264892541635514
12,8,13,クイーンズレイン,牝3,53.0,△石神道,林,446(+4),2.8,1,美浦,2023103686,01209,エピファネイア,クィーンチャーム,キングカメハメハ,2.4533062662949585,1,-0.13836332197398954,6,0.14313739185675567,6,-0.7431520234787021,7,0.07081786598457339,0.28381343746662213
13,8,14,フォンドルレール,牡3,57.0,吉田豊,戸田,426(+6),16.7,6,美浦,2023103799,00733,ルヴァンスレーヴ,ダンスウィズキトゥン,Kitten's Joy,-0.494948826419294,11,-0.4476674580380609,12,-0.5215689589009626,9,-1.0415607994064784,11,0.05254671257642492,0.04758548652134982
