,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,トウカイエルデ,牡5,58.0,岩田康,茶木,460(+2),10.8,6,栗東,2021100365,05203,オルフェーヴル,トウカイミステリー,キングカメハメハ,-0.3859130672052534,8,-0.10518089058082111,7,-0.2741865790503653,4,-1.8604407185546126,12,0.013136553978643037,0.07373160483336867
1,2,2,デンプシー,牡3,56.0,舟山,上原佑,464(+6),2.9,1,美浦,2023106190,01221,ビッグアーサー,フラミンゴ,マルカシェンク,1.8296983320524616,2,0.07009588482967842,1,-0.11334446666423575,1,0.4599572752109516,3,0.13372650651703782,0.2745866662759937
2,3,3,サンドロナイト,牝5,56.0,北村友,茶木,474(+14),26.7,10,栗東,2021110119,01102,Capitalist,Catwalk,Foxwedge,-0.6456324359838258,11,-0.07953059521254616,6,-0.6811616142854096,11,-1.472445935026606,10,0.019363570817640407,0.029824019932598568
3,3,4,ホウオウヘッセン,牡3,56.0,横山武,田島,456(-8),12.3,7,美浦,2023102440,01170,ウインブライト,ローゼンタール,ロージズインメイ,0.03979526889049403,4,-0.035536505280497496,4,-0.3569608847196252,6,-0.006323863869210172,4,0.0838907686204818,0.0647399457073481
4,4,5,マテンロウサン,牡4,58.0,横山典,昆,506(0),5.4,2,栗東,2022110093,00660,Into Mischief,ミスパンテール,ダイワメジャー,2.521487672298373,1,0.010365680923718751,2,-0.23740454369427216,3,1.4536367978137674,1,0.3612160445707966,0.14746320966673734
5,4,6,ニホンピロトッティ,牝5,56.0,浜中,緒方,424(0),7.8,3,栗東,2021104210,01115,ディスクリートキャット,ニホンピロディール,サイレントディール,-0.2026852750863594,6,-0.05087702344517686,5,-0.42131178477123804,7,-2.0056290131180106,13,0.011361272578900235,0.10208991438466435
6,5,7,ライツユーアップ,牝4,56.0,丹内,角田,450(+2),41.9,12,栗東,2022103527,01091,スワーヴリチャード,チェアユーアップ,エアジハード,-0.7225985352891892,13,-0.23734102504563426,13,-1.5517235717286841,14,-1.4905376177291814,11,0.019016401149420437,0.019004805064448252
7,5,8,ベビーズブレス,牝4,56.0,西村淳,千田,430(-12),15.5,8,栗東,2022106351,01171,アドマイヤマーズ,レディーガリレオ,Galileo,-0.21909034839283592,7,-0.1798510140002597,9,-0.45613953840851984,9,-0.3465605397916523,5,0.059696828983631635,0.05137427949679882
8,6,9,ピースフルナイト,牝6,56.0,斎藤,畑端,414(-10),108.3,14,栗東,2020106821,01178,ファインニードル,フロレンティナ,クロフネ,-0.8937835423085794,14,-0.18650715950726562,11,-1.0215889150185573,13,-2.672371179064985,14,0.005832631459901593,0.007352736216070008
9,6,10,ベルビースタローン,牝4,56.0,小林美,戸田,516(-12),9.0,4,美浦,2022106389,01206,ストロングリターン,テイエムナデシコ,ゼンノロブロイ,-0.06616848104819296,5,-0.24212043564677044,14,-0.4558804429739266,8,-0.6340918779057408,6,0.04477937101786947,0.08847792580004242
10,7,11,バシレウスシチー,牡7,58.0,小沢,岡田,446(-4),91.7,13,栗東,2019101643,01185,ビッグアーサー,ダッシャーレーヌ,ディープインパクト,-0.6730750462830107,12,-0.18502512426369827,10,-0.8967655397875663,12,-0.8379136712994616,8,0.0365224000235714,0.00868376589095291
11,7,12,サンポーニャ,牝6,56.0,佐々木,池江,456(-4),35.9,11,栗東,2020102050,01197,モーリス,テンダリーヴォイス,ディープインパクト,-0.5314284331383886,9,-0.1398861986482694,8,-0.1666996202900577,2,-0.6613461248602884,7,0.04357542384131751,0.02218109560446746
12,8,13,スイミーユニバンス,牝6,56.0,鮫島駿,平田,436(-6),24.0,9,栗東,2020103632,01157,ドゥラメンテ,マンビア,アルデバラン,-0.5618501683080702,10,-0.21718301776555624,12,-0.4955566835571748,10,-1.0978071093526123,9,0.028163655469584378,0.033179222175015906
13,8,14,ミキノバカラ,牡4,58.0,西塚,大橋,486(+6),10.3,5,栗東,2022102594,01200,ジョーカプチーノ,ミキノモンテカルロ,シニスターミニスター,0.5112440598023766,3,-0.022490987765173,3,-0.3031986098875226,5,0.5037907491547307,2,0.13971857097120405,0.07731080895149338
