,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ロックバンド,牡3,55.0,吉村,茶木,448(0),134.1,12,栗東,2023107150,01216,バンドワゴン,ハッピーテレサ,フジキセキ,-0.2953991743076834,6,0.10095278108671105,3,-0.3676723097821388,13,0.06290138490321405,5,0.0998802104857506,0.005904832414972751
1,2,2,ドメイン,牡3,55.0,田口,松下,504(+8),26.4,8,栗東,2023105445,01208,リオンディーズ,ラヴィアンフルール,ステイゴールド,-0.641150915633905,9,-0.10027298589292202,7,0.014357979808380564,7,-1.0629143654744848,10,0.03239991574778909,0.029993864653327495
2,3,3,エクストラプッシュ,牡3,55.0,岩田望,奥村豊,538(+6),10.7,5,栗東,2023105329,01174,ナダル,ヘアケイリー,ディープインパクト,0.27156529211793506,5,-0.21671410595303836,12,-0.08205583385648492,9,0.09302342125129492,3,0.10293457674064552,0.07400355391101364
3,3,4,スターシップ,牡3,55.0,松若,高柳大,526(-4),3.4,2,栗東,2023100704,01154,ラブリーデイ,インフィニティ,カジノドライヴ,1.077998907017081,3,-0.07517502861363787,6,-0.09706735234574643,10,-0.7288530029521699,7,0.04525065679921336,0.23289353730818996
4,4,5,オーレアミスト,セ4,58.0,角田和,井上,488(-4),37.3,9,栗東,2022104841,01186,ゴールドドリーム,ジンジャーミスト,Bernardini,-0.7895816134091277,11,-0.30474306418098845,13,-0.13006030610725067,11,-1.4259084239668238,11,0.022537075744486178,0.021228901524070934
5,4,6,ロードシュヴァリエ,牡4,58.0,中井,森田,488(-4),43.7,10,栗東,2022102639,01141,シュヴァルグラン,アンダルシア,アルカセット,-0.8865678487263076,13,-0.002942007699835608,5,0.07372995365539298,4,-1.9402708504518567,14,0.013474504407313171,0.018119863314596016
6,5,7,カイラーサ,セ3,55.0,鮫島良,河嶋,500(+2),207.7,14,栗東,2023104476,01099,トランセンド,プリムヴェール,Pioneerof the Nile,-0.8159166202086289,12,-0.2045222476276118,11,0.17294317606677428,1,-0.9396958896806533,8,0.03664856590913071,0.003812412262146586
7,5,8,ジーティーパワー,牡5,58.0,国分優,中村,552(+2),167.8,13,栗東,2021105526,01125,Frankel,コールバック,ストリートセンス,-0.9727366102329631,14,-0.15348146158606288,9,-0.05768986089944489,8,-1.7646517093940137,13,0.016061393586336698,0.004718939373348306
8,6,9,アメリカンイズム,牡3,55.0,川田,池江,510(+8),3.4,1,栗東,2023110081,01088,Authentic,Crescentcitypretty,Bernardini,2.20402365712615,1,0.10145990337049056,2,-0.13258834659848862,12,0.6877088226150636,2,0.18656487064994556,0.23289353730818996
9,6,10,エコロスパーダ,牡4,58.0,酒井,大久保,452(+2),5.0,3,栗東,2022105602,01034,リアルスティール,ミスイヴァノヴィック,Captain Rio,0.9245192212062845,4,0.023146266784584573,4,0.035313431779260857,5,0.06923823563100497,4,0.10051514609164965,0.15836760536956918
10,7,11,ブームバップビート,牡3,55.0,坂井,中内田,546(+14),7.2,4,栗東,2023110070,01163,Into Mischief,Point of Honor,Curlin,1.3255472264852572,2,0.22489003750060804,1,0.16208367468566504,2,0.753407759841475,1,0.19923358846610167,0.10997750372886748
11,7,12,エアフォースワン,牡7,58.0,幸,大根田,472(-10),24.7,7,栗東,2019103506,00732,リヤンドファミユ,レディラック,タイキシャトル,-0.7496169766428404,10,-0.5368274583723758,14,-0.7493961111451661,14,-1.7242700829080277,12,0.016723252311595594,0.0320582197104391
12,8,13,スナークシャラク,牡3,54.0,☆田山,今野,516(0),12.1,6,栗東,2023104072,01220,リオンディーズ,スナークメイファ,ハーツクライ,-0.32725626574554045,8,-0.1178871733097323,8,0.0741989366281081,3,-0.9479895469611287,9,0.03634587221758598,0.06544115924362363
13,8,14,ロックウイズユー,セ4,58.0,コレット,橋田,448(-12),74.8,11,栗東,2022103143,05691,ダノンレジェンド,エステーラブ,マイネルラヴ,-0.32542827904571003,7,-0.1919908158859998,10,0.032478232257148715,6,-0.025492479698408656,6,0.09143037084245621,0.010586069877644998
