,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジューンエオス,牝4,54.0,西村淳,武英,496,14.4,4,栗東,2022110069,1171,Constitution,Lights of Medina,エスケンデレヤ,1.250768499865362,4,0.0359534803415592,10,-0.1437350916083198,6,-0.0361363475377535,5,0.0713097017265632,0.2049038317330538,48.3,49.7,50.0,6
1,1,2,メイショウシナノ,牡6,55.0,菱田,大橋,496,24.1,5,栗東,2020106635,1144,サトノダイヤモンド,アルボナンザ,キングカメハメハ,-0.7380034122026201,14,0.0359534803415592,15,-0.4532617701560857,11,-2.812573442565127,16,0.0044397376738504,0.0313382330885846,44.9,44.3,44.8,14
2,2,3,ダノンスウィッチ,牡5,55.0,松若,東田,488,84.4,14,栗東,2021105598,1154,American Pharoah,スウィッチインタイム,Galileo,-0.5818073715055468,10,0.0429016665147868,4,-0.4717122552844013,12,-1.2613559993492416,12,0.0209431732787445,0.0337183520573379,52.1,44.0,51.3,5
3,2,4,グランキングオー,牡4,54.0,渡辺竜,高橋康,458,38.9,7,栗東,2022100664,5558,シニスターミニスター,ケリーズアリュール,ゴールドアリュール,-0.8004261702667292,15,0.0517832964423219,8,-0.7299168122434355,3,-2.204812013228886,15,0.0081527616414635,0.0200785161748469,49.5,53.9,48.3,9
4,3,5,テーオールビー,牝5,52.0,藤懸,宮,460,253.2,16,栗東,2021109027,1138,サンダースノー,レディロックバンド,マンハッタンカフェ,-0.5776402981199424,9,-0.0182515657048601,5,-0.8796159552028714,4,-0.6932781539517997,8,0.0369620082418741,0.0182033016801573,51.3,52.5,51.8,3
5,3,6,カミノレアル,牡4,55.0,田口,今野,522,72.3,13,栗東,2022104550,1208,エピファネイア,アイアムカミノマゴ,アグネスタキオン,-0.4447548612890715,8,-0.0902942992187087,13,-0.9974223159217496,10,-1.547223606743401,13,0.01573590632336,0.0554947877610354,46.4,44.4,46.1,13
6,4,7,プロミシングスター,牡5,54.0,秋山稔,高橋忠,452,42.2,8,栗東,2021103073,1181,マジェスティックウォリアー,ファインチョイス,アドマイヤムーン,-0.7174920937927349,13,-0.0902942992187087,9,-0.4689142804147663,8,-1.146744587380501,10,0.0234864614686012,0.0147712558920316,48.9,48.3,49.7,7
7,4,8,モズカトレア,牝4,52.0,田山,井上,486,56.2,11,栗東,2022102123,1220,モズアスコット,ビューティーモズ,ネオユニヴァース,-0.0666752404750604,5,0.0513267858948612,1,-0.1434304866159515,2,-0.0122815375756126,4,0.0730312328729293,0.0439079639427972,81.5,60.1,57.0,2
8,5,9,マッシャーブルム,牡5,56.0,鮫島良,河嶋,526,42.2,9,栗東,2021106157,1099,モーニン,アサカラヴァーズ,キングヘイロー,-0.6002729749078909,11,0.0429016665147868,16,-0.3847604822630663,9,-1.1702389687504953,11,0.0229410932167449,0.0294880053047568,29.7,44.9,32.1,16
9,5,10,ナヴォーナ,牡6,55.0,幸,矢作,486,46.0,10,栗東,2020103456,732,ロードカナロア,セリエンホルデ,Soldier Hollow,-0.4072213964939418,7,-0.0583234451244396,2,-0.0533742205382408,14,-0.4931663916776311,7,0.0451505446593422,0.0306178139371229,53.1,43.5,51.5,4
10,6,11,メイショウオーロラ,牝6,51.0,高倉,本田,522,126.6,15,栗東,2020101209,1130,ホッコータルマエ,エンパイアガール,エンパイアメーカー,-0.809371451979664,16,-0.1024975090128572,7,-1.2270811039747522,13,-2.130790713893344,14,0.0087791362068929,0.0183706883622737,50.1,43.7,48.0,11
11,6,12,サイモンシュバリエ,牡4,56.0,吉村,梅田,500,33.7,6,栗東,2022102223,1216,シニスターミニスター,メイショウネイロ,ネオユニヴァース,2.175322909181906,1,0.0656890088720542,3,-1.3090367954761697,1,1.4043650891316957,1,0.301127518317208,0.0868614069303162,52.6,82.7,48.0,10
12,7,13,レヴァンテシチー,牡4,55.0,松山,柴田,506,9.2,3,栗東,2022104267,1126,ルヴァンスレーヴ,ビヴァレッジクイーン,Indygo Shiner,1.4136175684952816,3,0.0870761022560561,6,-0.1284390559295084,7,0.6100479568487148,3,0.1360764270703895,0.1598249887517819,51.0,49.1,49.6,8
13,7,14,カルパ,牡5,55.0,酒井,須貝,448,8.7,2,栗東,2021105736,1034,モーリス,ブチコ,キングカメハメハ,-0.100703151401081,6,-0.0973693309780069,12,-0.4452856282605384,16,-0.1669481566024134,6,0.0625659110705474,0.0502594304250886,47.1,43.3,46.4,12
14,8,15,インザモーメント,セ5,56.0,高杉,田中克,490,63.3,12,栗東,2021106635,1213,キズナ,ディルガ,Curlin,-0.6009917826721313,12,-0.0902942992187087,14,-0.7492548197914689,15,-1.1291402000623925,9,0.0239035870807287,0.0284386100981818,46.3,43.3,43.4,15
15,8,16,アレナパラシオ,牡5,56.0,富田,四位,470,1.3,1,栗東,2021100752,1168,シニスターミニスター,ルスナイプリンセス,ファスリエフ,1.605651227563864,2,0.0656890088720542,11,0.0259124296500456,5,0.6762840604099825,2,0.1453947991507594,0.1737228138606325,47.3,52.3,81.9,1
