,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market
0,1,1,ダマスク,牡2,55.0,黛,伊藤圭,,62.4,12,美浦,2024104113,1109,サリオス,オーガンディー,フレンチデピュティ,-0.4090013275773076,7,0.0002250289596722,7,-0.0150693709207427,6,-0.2983826600773016,4,0.097227596949277,0.013025401040482
1,2,2,ダイシンドラゴン,牡2,55.0,丹内,高橋一,,25.3,7,栗東,2024103288,1091,ビッグアーサー,エカルラート,ハーツクライ,-0.6087649779302525,10,0.0002250289596722,7,0.0347414981674941,2,-0.7157695961341968,7,0.0640502322457571,0.0249110794899219
2,3,3,セタキト,牡2,55.0,斎藤,伊坂,,31.1,9,美浦,2024107264,1178,フォーウィールドライブ,ラフェデビジュー,スペシャルウィーク,-0.3756860418524917,6,-0.0109598037539903,11,-0.0094925048021537,5,-0.3400602514506594,5,0.0932586671046534,0.0205452201978737
3,4,4,アルテクィーン,牝2,55.0,鮫島駿,杉山晴,,26.8,8,栗東,2024100255,1157,カラヴァッジオ,アズマクィーン,アドマイヤムーン,-0.6316319218131964,12,0.0002250289596722,7,-0.0039387383267173,4,-0.7925343481299304,8,0.0593174128192377,0.0272066397159557
4,4,5,フェリチタ,牝2,55.0,横山和,鈴木孝,,36.6,10,栗東,2024105568,1140,タワーオブロンドン,ジャストザハピネス,ハーツクライ,-0.6265183446356604,11,-0.0109598037539903,11,0.0393800859926775,1,-0.6334028354934943,6,0.0695491999441441,0.0175198800808242
5,5,6,ウンスイ,牡2,55.0,横山琉,和田郎,,96.3,13,美浦,2024103180,1192,オーヴァルエース,メープルパール,アドマイヤオーラ,-0.4451059697253874,8,0.0002250289596722,7,-0.0036065589487194,3,-0.2846275636407127,3,0.0985742121003795,0.0078305947316061
6,5,7,ショウナンカノア,牝2,55.0,池添,清水久,,18.2,6,栗東,2024106248,1032,ドレフォン,カイルアコナ,キンシャサノキセキ,0.104484904942637,4,-0.0109598037539903,11,-0.1057383058974493,11,-0.0445413827410875,2,0.1253231833755131,0.0396594300337066
7,6,8,クロリス,牝2,55.0,岩田康,高橋一,,48.8,11,栗東,2024103097,5203,ヘニーヒューズ,シャワーブーケ,ゴールドアリュール,-0.8446627838671265,13,-0.0109598037539903,11,-0.0151159316631192,7,-0.9738489635420128,9,0.0494809767157062,0.0143373119366457
8,6,9,イモージェン,牝2,55.0,佐々木,池添,,4.6,2,栗東,2024106378,1197,サリオス,シーリア,キングカメハメハ,0.5343751015555376,3,0.0009287233360444,3,-0.1232569936828508,12,-1.0748300949711231,12,0.0447283333045487,0.1660738632661465
9,7,10,ノリヤンモーニン,牡2,55.0,浜中,佐藤悠,,13.4,5,栗東,2024100768,1115,モーニン,レイアリイ,キングカメハメハ,-0.4473032720020853,9,0.0009287233360444,3,-0.1317846705793886,13,-1.041717967003827,11,0.0462341768599191,0.0599364318554513
10,7,11,シグレ,牝2,55.0,武豊,武英,,2.2,1,栗東,2024108226,666,Twirling Candy,Ferdinanda,Giant's Causeway,2.555286559169026,1,0.0009287233360444,3,-0.0647737468966119,8,-1.03378512101915,10,0.0466024040780373,0.3795974017511919
11,8,12,ダイメイビッグボス,牡2,55.0,横山武,武井,,11.3,4,美浦,2024102354,1170,サートゥルナーリア,ミスチヴァスミスティ,Into Mischief,-0.371867618140573,5,0.0009287233360444,3,-0.0849239329952017,9,-1.0847904524159993,13,0.0442850344891695,0.0699258371646932
12,8,13,ロンドンガーズ,牡2,55.0,北村友,前川,,5.0,3,栗東,2024100445,1102,グレーターロンドン,スカイランダーガール,Stroll,1.5663956918768789,2,0.0009287233360444,3,-0.0849239329952017,9,0.2082537528987651,1,0.1613685700136566,0.1594309087355006
