,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,コスモファーブロス,牝3,55.0,横山武,吉田,422(-4),5.5,2,栗東,2023106420,1170,シスキン,アクロアイト,ハーツクライ,1.218264489416485,2,-0.0109598037539903,2,-0.1021421618124744,3,-1.1044545597433937,14,0.039324447721803,0.1444017382051982,58.4,50.7,55.8,4
1,1,2,セイカユウヒ,牡3,57.0,佐々木,石栗,408(-2),19.5,12,美浦,2023104140,1197,グレーターロンドン,セイカハルカゼ,グラスワンダー,-0.1745302768338889,9,-0.0004756262575621,12,-0.0058096352140155,11,-0.4474363565642467,4,0.075858108971653,0.0407286953912097,42.6,46.0,43.3,11
2,2,3,ライトオブジアース,牝3,55.0,丹内,松永幹,498(-2),6.9,3,栗東,2023103478,1091,ロードカナロア,デイアウトオブジオフィス,Into Mischief,0.5705994926644732,4,0.0070747361998612,1,-0.1160450637859468,2,-1.154555533682208,16,0.0374027948770168,0.1151028348012449,78.1,60.4,77.9,1
3,2,4,ノブピースオブラブ,セ3,57.0,斎藤,小島,462(-6),51.8,14,美浦,2023105777,1178,Dark Angel,カタールパワー,Le Havre,-1.1241582061015498,14,-0.0004756262575621,14,0.0902519589959619,14,-0.7603151945723869,9,0.0554779569657341,0.0153322308905133,40.0,45.1,40.9,14
4,3,5,ソワンドヴィクター,牝3,54.0,☆長浜,高橋文,408(-2),15.1,6,美浦,2023102783,1214,アメリカンペイトリオット,トーセンウィズダム,トーセンロレンス,-0.3625000995787227,11,-0.0109598037539903,7,0.0178092763171125,5,-0.7702577273333129,10,0.0549290986036107,0.0525966596111649,50.8,49.3,47.8,9
5,3,6,マリノリュミエール,牝3,51.0,★河原田,村田,456(+2),10.7,5,美浦,2023100794,1204,ノーブルミッション,クラウンイヴ,ブラックタイド,-0.2450756382438645,10,-0.004309032721141,6,-0.0705275359006955,7,-1.1137401428496294,15,0.0389609873765174,0.0742251925353822,51.3,47.0,53.0,7
6,4,7,スカイプレリュード,牡3,54.0,▲遠藤,室井,472(-6),75.4,16,美浦,2023101873,1218,レッドファルクス,スカイソング,ディープスカイ,-0.4471546119161032,12,-0.0004756262575621,15,-0.0084330045218942,4,-0.2446511503377726,3,0.0929117217917042,0.0105332832908301,40.0,49.7,40.9,15
7,4,8,アウェイクネス,牝3,53.0,◇古川奈,前川,440(+2),39.2,13,栗東,2023110027,1190,Frankel,Waldjagd,Observatory,-1.1448809200942365,15,-0.0004756262575621,13,0.0760288836565335,9,-0.8733024419874913,12,0.0495508057826616,0.020260447962464,40.2,46.7,41.0,13
8,5,9,リネアベルタ,牝3,55.0,岩田康,宮地,422(-4),11.8,5,栗東,2023102408,5203,イスラボニータ,フサイチリニモ,ジャングルポケット,0.0270888321822961,7,0.0009287233360444,9,0.0135356246946834,8,-0.6987649345323004,8,0.058999916586129,0.0673058949261517,48.2,46.9,57.4,3
9,5,10,マメーアップル,牝3,55.0,横山琉,岩戸,434(-4),4.3,1,美浦,2023100924,1192,マテラスカイ,サトノレーヌ,キングカメハメハ,2.7823511201628186,1,0.0009287233360444,4,-0.0790296523041108,1,-0.466539176678432,5,0.0744227584318205,0.1846998977043233,56.9,84.6,54.4,6
10,6,11,リアライズブルーム,牝3,54.0,☆舟山,須貝,486(-4),14.3,8,栗東,2023105284,1221,ルヴァンスレーヴ,クレイドル,クロフネ,0.5945309491176608,3,0.0070747361998612,8,0.0570252344854671,10,-0.1901086193628717,2,0.0981201104723337,0.0555391300789223,50.0,46.0,59.3,2
11,6,12,クープグラッセ,牝3,55.0,池添,岡田,430(+2),11.7,6,栗東,2023101318,1032,リオンディーズ,パフェムリ,ヴィクトワールピサ,0.2553368645651218,5,0.0070747361998612,3,-0.0538312161060422,15,-0.5360207828457084,6,0.069427301379978,0.0678811589853495,57.2,44.8,54.5,5
12,7,13,ジューンマロン,牝3,55.0,吉田隼,武英,442(+2),52.1,15,栗東,2023105278,1095,ダノンキングリー,カレドニアレディ,Firebreak,-1.2413859212307212,16,0.0009287233360444,16,0.0693734427125848,12,-0.8659732999513544,11,0.0499153047770714,0.0152439454919115,39.9,45.8,40.7,16
13,7,14,トゥルージョワ,牡3,55.0,△鷲頭,福永,494(+4),10.6,4,栗東,2023102586,1202,ロードカナロア,ディヴァインラヴ,エピファネイア,-0.0860312534217813,8,0.0009287233360444,5,-0.1070367154313511,6,-0.9492379620800394,13,0.0459274511497735,0.0749254302008104,55.4,47.9,43.8,10
14,8,15,チェサピークベイ,牡3,57.0,小沢,中内田,478(0),24.8,11,栗東,2023107515,1185,Frankel,Marsha,Acclamation,-0.692571412298114,13,0.0009287233360444,11,-0.0327554536779273,16,-0.6888104997179795,7,0.0595901603071915,0.0320245790374431,42.9,43.8,41.3,12
15,8,16,ディサイドオンミー,牝3,55.0,古川吉洋,堀内,414(-2),27.2,12,美浦,2023103518,1015,ベンバトル,ファビュラスセンス,グラスワンダー,0.0701165916101286,6,0.0009287233360444,10,-0.0370291053003564,13,-0.1793537467276345,1,0.0991810748050009,0.0291988808870805,48.0,45.5,48.0,8
