,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,アイカンアズーラ,牝3,53.0,酒井,河嶋,438,37.6,11,栗東,2023102036,1034,タワーオブロンドン,ラーナアズーラ,パイロ,0.8931492387801594,3,-0.2291672134287829,8,0.1558944769173497,2,-0.4353225996891924,5,0.0727258169242991,0.1735945873123786,46.3,58.4,44.2,9
1,2,2,イイデカンタロウ,牡5,58.0,菱田,北出,522,150.4,14,栗東,2021107123,1144,グァンチャーレ,イイデメモリー,ゴールドアリュール,-0.7743747462195242,11,-0.0048696819877973,14,-0.3360416485398736,13,-1.3366958754306693,11,0.0295275333404928,0.0236252988649982,41.5,41.4,39.8,14
2,3,3,スマッシング,牝3,52.0,☆田山,佐藤悠,464,5.7,2,栗東,2023100974,1220,ダノンスマッシュ,ロイヤルスピリッツ,ハーツクライ,2.465992497216536,1,0.0442136348874509,1,-0.4310249033860491,4,0.8189522422737001,1,0.2549254831065117,0.1735945873123786,80.4,56.0,58.7,2
3,3,4,アメリカンビヨンド,牡4,58.0,西塚,藤原,528,6.2,4,栗東,2022110104,1200,McKinzie,Church by the Sea,Harlan's Holiday,0.1634446088213836,6,0.1451050600411532,2,0.1130204761716451,7,-0.2542589126920719,4,0.0871612737916106,0.074629448751116,57.5,48.3,53.2,5
4,4,5,ヨドノゴールド,牡8,58.0,角田和,橋田,488,25.0,10,栗東,2018103293,1186,サウスヴィグラス,クイーンマルサ,ステイゴールド,-0.7220475771960058,10,0.1179142250688987,12,-0.2195776541342399,9,-1.022560730406901,8,0.0404254002578881,0.0187890612149868,43.3,44.3,42.0,12
5,4,6,サンライズジュピタ,牡4,58.0,西村淳,石坂,510,5.7,3,栗東,2022103307,1171,ディスクリートキャット,ラブリーアリュール,ゴールドアリュール,0.986650646429308,2,-0.2512039442307933,10,-0.6690308247379902,8,0.5366742821192231,2,0.1922301436769786,0.0649215529786131,45.4,46.4,43.7,10
6,5,7,ペルセポネ,牝3,53.0,吉村,渡辺,474,21.4,9,栗東,2023104596,1216,ナダル,ハルサンサン,サウスヴィグラス,-0.1826793691135251,8,-0.1811299829580235,5,-0.3447814093399617,1,-0.6154410728172567,7,0.0607385121696099,0.0609568779875527,51.4,77.2,77.7,1
7,5,8,ナンヨークリスタル,セ6,58.0,泉谷,松永幹,490,37.6,12,栗東,2020103513,1182,ロードカナロア,ナンヨーカノン,フジキセキ,-1.05015202403596,14,-0.3852952524721026,4,-0.0863411785046074,11,-2.2270017657703103,13,0.0121219428784596,0.009084585911683,53.2,42.0,55.7,3
8,6,9,ドラムメジャー,牝3,53.0,松山,東田,488,8.3,5,栗東,2023102185,1126,ビッグアーサー,ブラックフェアリー,ヴィクトワールピサ,0.7010559829597894,4,-0.0310054464239736,7,-0.5254324614885578,3,-0.211390828750603,3,0.0909789542978158,0.1330891836061569,47.3,57.7,45.0,8
9,6,10,プルミエールパス,牝5,54.0,△柴田裕,河嶋,488,4.0,1,栗東,2021103451,1212,ロゴタイプ,シャインパーミット,ファルブラヴ,0.1934010399259983,5,-0.1783187644760338,6,-0.3570131600868748,5,-1.0711192479092375,9,0.0385093007160235,0.1267516034344351,49.5,53.2,49.1,7
10,7,11,スレッドザニードル,牡4,58.0,国分恭,安達,474,11.5,6,栗東,2022102003,1124,ファインニードル,ミラクルロンド,フジキセキ,-1.015212755943805,13,-0.2489363394602915,3,-0.125578640219934,12,-2.3712559752276072,14,0.0104935739163123,0.0147603530801652,53.5,41.9,55.6,4
11,7,12,ジャンシ,牡3,55.0,コレット,森秀,476,12.5,7,栗東,2023110088,5691,More Than Ready,Autumnal,Forestry,-0.9548641680144914,12,-0.1016179619466559,9,-0.5746555982276759,14,-2.1096802569885984,12,0.0136308932627389,0.0186138718330289,45.7,40.4,50.2,6
12,8,13,ミヤフロント,牝3,53.0,幸,斉藤崇,456,18.8,8,栗東,2023102606,732,Kingman,フロントゲート,War Front,-0.0834792750520893,7,-0.1467280349495592,11,-0.1266326191812753,6,-0.607108664834361,6,0.0612467246095895,0.0719400992465713,43.3,48.7,43.6,11
13,8,14,ミヤラティーニ,牝3,53.0,松若,東田,430,75.2,13,栗東,2023103862,1154,ルヴァンスレーヴ,ファニーフラッシュ,ゴールドアリュール,-0.6208840985577745,9,-0.3851821452178264,13,-1.0439378904125365,10,-1.1585767636552058,10,0.0352844470516691,0.0356488884659348,41.7,44.1,41.6,13
