,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジェイエルグリーン,牝3,55.0,原,平岩,456(+4),54.0,11,美浦,2023106314,1184,アニマルキングダム,ジェイエルマリーン,バゴ,-0.7631969631312016,13,-1.1780881658684408,16,-0.5511445365822049,16,-3.1072959700297096,16,0.0050890445664061,0.0147184594670152,40.7,43.3,42.1,16
1,1,2,ジャストビコーズ,牝3,55.0,三浦,武井,472(-8),4.1,1,美浦,2023104065,1122,インディチャンプ,イナズマアマリリス,スエヒロコマンダー,1.802740157934094,2,-0.1540005405504302,8,-0.1915090970937562,10,0.4564646459228268,2,0.179621295545823,0.1938528807850793,52.7,45.4,52.7,4
2,2,3,ダイナマイトメロン,牝3,55.0,菊沢,伊藤大,464(0),71.7,12,美浦,2023101081,1161,ルーラーシップ,トーホウアルテミス,ハーツクライ,-0.7565105123264899,12,0.1213288777571796,11,0.1958543178669658,13,-2.4680423806532,14,0.0096440745872299,0.0110850322345721,42.8,44.2,42.3,14
3,2,4,ルビーサンセット,牝3,52.0,▲石田,柄崎,414(+2),90.2,13,美浦,2023107338,1203,マジェスティックウォリアー,レッドソンブレロ,キングカメハメハ,-0.763922327437073,14,-0.8930059140684388,5,-0.7893232002096857,11,-2.345987436099544,13,0.0108960314839381,0.0088114945811399,54.7,44.9,48.5,8
4,3,5,フジサン,牝3,55.0,大野,大竹,408(0),16.3,9,美浦,2023105006,1096,キズナ,オールインファン,Tapit,-0.1636404041829325,6,-0.3127347608019032,10,-0.5803369736178151,9,-0.7512584855295615,5,0.0536846755600806,0.048760540565572,43.7,45.5,44.7,10
5,3,6,グレイスルーラー,牝3,52.0,▲佐藤,尾形,462(+10),25.8,9,美浦,2023100314,1207,ルーラーシップ,グレイスフラワー,ダイワメジャー,-0.509589490668217,9,-0.3973577521732646,7,-0.4327914708913541,7,-1.5581465663266956,9,0.0239564957570298,0.030806077954218,52.7,49.8,51.7,5
6,4,7,キリスパークル,牝3,55.0,石橋脩,勢司,444(+12),102.5,12,美浦,2023100312,1077,ディーマジェスティ,カエデ,タイキシャトル,-0.810856961016747,16,0.3322295460464055,13,-0.3383142413467068,3,-3.032488370341454,15,0.0054843451900345,0.0077541152314031,41.3,55.0,42.7,12
7,4,8,サトノスターライト,牝3,55.0,坂井,森一,428(-2),6.7,5,美浦,2023107010,1163,サトノジェネシス,サトノシュテルン,Distorted Humor,0.2664523507994221,5,-0.6205062032888261,9,-0.3486516789294237,14,-0.970883789462873,7,0.0430991073403618,0.1186263897341529,48.5,44.0,51.4,6
8,5,9,アオゾラランチ,牝3,55.0,吉田豊,戸田,410(-2),49.1,10,美浦,2023103377,733,モーリス,カーロバンビーナ,ディープインパクト,-0.5939540402443046,10,-0.3587600292853068,12,-0.4848653980179626,5,-1.4405073075144847,8,0.0269471830671813,0.0161873077641308,41.3,51.3,43.3,11
9,5,10,ロジタイガー,牝3,55.0,松岡,古賀慎,402(-2),117.6,15,美浦,2023105297,1085,レイデオロ,シーズアメジャー,ダイワメジャー,-0.7169986834561335,11,-0.5371193686395792,15,-0.2985286537206851,12,-1.7682576680732982,10,0.0194166007112081,0.0067584762858743,40.8,44.7,42.4,13
10,6,11,ジャストマイウェイ,牝3,55.0,石川,奥村武,510(+6),16.7,7,美浦,2023105362,1150,No Nay Never,ジャストイマジニング,War Front,-0.2122171021684392,7,-0.5745394571665086,2,-0.140113689050318,8,-0.8599154351324716,6,0.0481571990411705,0.0475926234262769,57.2,45.7,56.9,3
11,6,12,チョコスコーン,牝3,55.0,伊藤,林,406(+2),125.2,16,美浦,2023107263,1119,ハービンジャー,ミディオーサ,ディープインパクト,-0.7686421056695246,15,-0.5149307344018657,14,-1.4815007943879228,15,-2.192093363986692,12,0.0127087751430622,0.0063482173420033,40.9,43.8,42.2,15
12,7,13,アマンヘセル,牝3,55.0,田辺,蛯名正,464(-6),18.8,6,美浦,2023102389,1075,キズナ,ティズトレメンダス,Tiz Wonderful,-0.4797965639438834,8,0.5676736929683264,6,-0.1133049677030746,4,-1.9254323963817908,11,0.0165925479951673,0.0422764261286609,53.4,52.5,46.6,9
13,7,14,ピースフルマインド,牝3,55.0,荻野極,伊坂,438(-2),5.4,3,美浦,2023105298,1160,レイデオロ,ジェラシー,ハービンジャー,1.177779111451922,3,-0.600598196596835,3,-0.4778095452680052,6,0.2083295844600302,3,0.1401503338162282,0.1471845946701528,55.1,50.5,61.3,2
14,8,15,クリスタルドレス,牝3,55.0,江田照,高橋文,428(0),5.8,4,美浦,2023107406,689,ジャスタウェイ,クレバークリス,クロフネ,2.124166186181526,1,-0.6876205800496153,4,-0.5701122405692568,2,0.903053010358518,1,0.2807428386466529,0.1370339329687629,55.0,55.2,50.7,7
15,8,16,クレアノア,牝3,55.0,戸崎圭,久保田,402(-4),4.9,1,美浦,2023107319,5386,アドマイヤマーズ,リリレフア,ロードカナロア,1.168187347877982,4,-0.5137960063189912,1,-0.2757614003505804,1,0.0843576276410644,4,0.1238094515484249,0.1622034308609847,79.2,84.3,80.5,1
