,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,エリンヘラクレス,牡2,53.0,△石神道,清水英,476(0),79.2,16,美浦,2024103242,1209,カリフォルニアクローム,エリンアクトレス,スクリーンヒーロー,-0.4160392384341615,7,-0.0041300848961758,15,0.0993761978890417,15,-0.0177938323100212,3,0.0767431872925412,0.0100400302171734,43.6,44.6,40.6,15
1,1,2,トランサルピナ,牡2,55.0,荻野極,中舘,524(0),5.0,2,美浦,2024103471,1160,ジャンダルム,ドリームジョブ,Dubawi,1.061007404899304,2,-0.0041300848961758,2,-0.7641147792269277,12,-0.2083439416801205,6,0.06342857744556,0.1590340786400281,61.7,46.9,58.0,3
2,2,3,セイウンリリーナ,牝2,55.0,武藤,水野,418(0),30.7,9,美浦,2024103842,1169,ダノンスマッシュ,セイウンリリシイ,ダイワメジャー,-0.4724598705528345,12,-0.0041300848961758,11,-0.134565061120004,9,-0.3382929992415548,13,0.0556991814245929,0.0259013157394182,45.2,47.8,46.4,8
3,2,4,ドリームユー,牝2,55.0,嶋田,西田,434(0),37.0,11,美浦,2024102843,1134,ベンバトル,デイドリーマー,ネオユニヴァース,-0.5172384040800472,14,-0.0041300848961758,8,-0.7115800647648453,5,-0.3329761901314538,12,0.0559961120019352,0.0214910917081119,46.4,49.2,44.0,11
4,3,5,クールボビー,牡2,52.0,▲石田,矢野,472(0),37.8,13,美浦,2024105497,1203,シャンハイボビー,クールユリア,ケイムホーム,-0.5023503381250399,13,-0.0041300848961758,6,-0.1246619443314149,16,-0.3009488462135707,8,0.0578185468350059,0.0210362537883635,48.0,43.9,51.6,6
5,3,6,グルーヴェンス,牡2,55.0,三浦,高柳瑞,420(0),7.6,3,美浦,2024101344,1122,カラヴァッジオ,グルーヴライン,モーリス,0.3804038257117555,3,-0.0041300848961758,1,-1.068524218355391,4,-0.345202037128048,15,0.0553156800083202,0.104627683315808,82.6,49.2,59.9,2
6,4,7,ミラクルオーラ,牡2,55.0,石川,松永康,454(0),37.6,12,美浦,2024104532,1150,ラニ,ミヤビフィオーラ,マンハッタンカフェ,-0.5242042572687001,15,-0.0041300848961758,10,-0.9504611781667104,3,-0.3382929992415548,13,0.0556991814245929,0.0211481487553228,45.3,49.3,44.1,10
7,4,8,ヴィンチェローズ,牡2,55.0,原,青木,474(0),36.2,13,美浦,2024101502,1184,ダノンスマッシュ,メロディーフェア,ノヴェリスト,-0.4414858542494811,10,-0.0041300848961758,13,-0.3414783164820384,2,-0.2234168417414544,7,0.0624796940141072,0.0219660329613298,44.8,50.2,44.6,9
8,5,9,キミヘノメロディー,牡2,55.0,菊沢,石栗,476(0),28.8,8,美浦,2024105225,1161,ハタノヴァンクール,エーシンシルビア,スペシャルウィーク,-0.4374866355459521,9,-0.0041300848961758,9,-0.9270861579469007,8,-0.3116519914772173,9,0.0572030065142418,0.0276100830972271,46.0,47.9,43.6,13
9,5,10,セイウンイーリス,牝2,55.0,野中,深山,430(0),21.4,6,美浦,2024103860,1158,リーチザクラウン,プルージャ,Sidney's Candy,-0.0975361418232262,5,-0.0041300848961758,5,-0.7902250462243265,1,0.0097069299940343,2,0.0788829714355218,0.0371574950093523,48.4,86.8,79.2,1
10,6,11,ヴァンデエス,牝2,55.0,大野,中舘,428(0),43.9,15,美浦,2024103029,1096,ミッキーアイル,ケルシャンス,Dubawi,-0.4707030606527255,11,-0.0041300848961758,12,-0.3059899070017821,10,-0.2048802647750214,5,0.0636486544621984,0.0181132208018255,44.9,47.6,43.9,12
11,6,12,ドナチャージ,牝2,55.0,杉原,栗田,406(0),20.8,5,美浦,2024101353,1135,ウィルテイクチャージ,ドナルチア,Malibu Moon,-0.2489379165629356,6,-0.0041300848961758,4,-0.9606049495347166,7,-0.2008832940061883,4,0.0639035653699162,0.0382293458269298,50.2,49.1,54.8,5
12,7,13,アイアムキレマスネ,牡2,55.0,津村,奥平,484(0),27.0,7,美浦,2024102201,1092,フォーウィールドライブ,アイアムビューティ,ディープインパクト,-0.4187417734044469,8,-0.0041300848961758,14,-1.4563192517477608,13,-0.3137308842101367,10,0.0570842111239191,0.0294507553037089,44.8,46.0,42.5,14
13,7,14,チャランダマルツ,牝2,55.0,坂井,上原佑,472(0),2.1,1,美浦,2024106609,1163,サートゥルナーリア,マイエンフェルト,ハービンジャー,3.359892520145137,1,-0.0041300848961758,3,-0.7154286576289455,11,-0.3512442442852115,16,0.0549824589198698,0.3786525681905432,57.1,47.5,55.5,4
14,8,15,コスモルトチェコ,牡2,55.0,丸田,石栗,438(0),43.8,14,美浦,2024102436,1117,ノヴェリスト,リアユニヴァース,ネオユニヴァース,-0.5529167146680348,16,-0.0041300848961758,16,0.1999218728786288,6,-0.3319203027006547,11,0.0560552688187452,0.0181545751872178,43.4,49.1,40.5,16
15,8,16,アルニタク,牡2,52.0,▲佐藤,伊藤圭,468(0),11.8,4,美浦,2024105692,1207,タワーオブロンドン,ラミア,オルフェーヴル,0.2987964546113891,4,-0.0041300848961758,7,-0.1395399267987659,14,0.0850949471763373,1,0.0850597029089314,0.067387321457639,47.7,44.8,50.8,7
