,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レーヴドロペラ,牝4,56.0,鮫島駿,加藤士,472,22.6,7,美浦,2022106709,1157,モーリス,レーヴルシード,ディープインパクト,0.2986972874160087,5,-0.5444088233452251,8,-0.7105896605427239,10,-0.237321976041213,3,0.1247143034812214,0.0700312363535326,44.9,44.4,43.1,9
1,2,2,マイスターヴェルク,牝4,56.0,横山武,勢司,516,10.7,4,美浦,2022105849,1170,ドレフォン,マスターワーク,ダイワメジャー,0.8140393664576221,2,-1.6734813736163376,7,-0.2716191604651469,7,-0.3468221691203343,4,0.1117791842688333,0.1535300181596677,46.7,44.8,47.0,7
2,3,3,ハニードレス,牝4,56.0,古川吉,牧,448,71.7,8,美浦,2022105394,1015,ブリックスアンドモルタル,ターフドンナ,Doyen,-0.4246397409306684,9,-1.5373608271073502,4,-0.0162075352681828,5,-0.9931394823649708,7,0.0585691462207868,0.037132841601408,53.1,49.6,55.2,5
3,4,4,アストリル,牝3,53.0,丹内,鈴木慎,456,71.7,9,美浦,2023101591,1091,デクラレーションオブウォー,ラブミーリル,ハービンジャー,0.509585333403597,3,-0.3836363126243566,5,-0.0981539540819969,2,-0.4502334307919184,5,0.1007975545064929,0.1228240145277341,52.6,57.5,56.0,4
4,4,5,タイヨウフレア,牝4,56.0,長浜,杉浦,496,8.2,3,美浦,2022105844,1214,ドレフォン,プリマレジェンド,ヴィクトワールピサ,-1.0319077361262623,12,-0.5693280995802652,13,-0.3077225224471742,11,-2.832553009607613,12,0.009307257904968,0.0032440312654623,41.2,44.3,40.5,13
5,5,6,ロートホルン,牝4,56.0,斎藤,加藤征,478,6.6,2,美浦,2022105977,1178,サトノダイヤモンド,マイミスリリー,Tapit,-0.361467608720865,8,-0.3360882228405877,2,-0.0756318675615765,4,-1.1504858996556304,9,0.0500419485971533,0.0543099383966171,58.7,50.6,57.0,3
6,5,7,マルカオペラ,牝5,56.0,舟山,浜田,482,13.0,5,栗東,2021104978,1221,ハービンジャー,エトワールドパリ,クロフネ,-0.2998632710020019,7,-1.0656434481666772,9,-0.5154921578606225,12,-1.0808730261474506,8,0.0536496260641533,0.0591374884763164,43.5,44.1,42.6,10
7,6,8,ハートメテオ,牝4,56.0,池添,笹田,450,86.0,10,栗東,2022105549,1032,ロードカナロア,ラブリーマリア,Majesticperfection,0.4825350300311909,4,-0.2556831179635562,10,-0.145314543759828,8,-0.1211190368451593,2,0.1400820732643183,0.0798356094430272,43.2,44.8,42.1,12
8,6,9,モンローウォーク,牝3,53.0,横山和,上村,452,1.5,1,栗東,2023106859,1140,キズナ,アンフィトリテ,Sebring,2.606947116471583,1,0.1010688216101593,3,0.3877018023838855,1,0.3557593733277031,1,0.2256774796019073,0.28512717658224,58.4,80.3,75.5,1
9,7,10,マドモアゼルアスク,牝4,56.0,武豊,藤原,452,17.2,6,栗東,2022102295,666,エピファネイア,ストレイトガール,フジキセキ,0.1107876281784018,6,-0.1530667398675177,1,-0.4325979071512997,6,-0.74463882587602,6,0.0750915998319286,0.0939242464035614,76.2,49.0,58.0,2
10,7,11,エーデル,牝5,56.0,佐々木,金成,464,86.0,11,美浦,2021105321,1197,デクラレーションオブウォー,ブルザンインディゴ,フジキセキ,-0.918155993284865,11,-0.9092658391582792,11,-0.5502527476647374,13,-2.102971417600081,11,0.0193052312361019,0.0088216143030969,41.4,44.0,43.3,8
11,8,12,エリム,牝6,56.0,原田和,上原博,456,999.9,13,美浦,2020102803,1143,ダイワメジャー,オヴァンボクイーン,Kalatos,-1.039090205111019,13,-0.4052400384773532,12,0.0379569692017174,9,-2.921263449247027,13,0.0085171695741414,0.0030506537807805,41.3,44.5,42.3,11
12,8,13,トレミニョン,牝5,56.0,松本,和田勇,478,143.4,12,美浦,2021105144,1191,リアルインパクト,トレラピッド,Anabaa Blue,-0.7474672067827232,10,-0.4576808045546386,6,0.1079209391967067,3,-1.9512810229572195,10,0.0224674254479932,0.0290311307065553,48.9,52.0,47.4,6
