,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジェットブレード,牡4,58.0,菊沢,青木,484,2.6,1,美浦,2022103522,1161,ビーチパトロール,ジュリーハーツ,ハーツクライ,-0.4181501621172891,6,-1.0559986204727447,8,-1.0188836921265956,10,-0.6143526906405541,7,0.0510956559054117,0.0337316035322234,46.5,43.4,44.3,8
1,2,2,ゴーソーファー,牝4,56.0,嶋田,手塚久,476,105.0,11,美浦,2022104781,1134,キズナ,ゴーマギーゴー,Ghostzapper,-0.7863738296221195,11,0.5481924941933187,11,-0.5252371440971432,12,-2.9014075066989724,12,0.0051895379482462,0.0075698152527712,41.5,42.4,41.6,11
2,3,3,ビッグデイメイク,牝4,56.0,柴田大,和田雄,426,157.6,12,美浦,2022102532,1009,リアルスティール,エインセル,メイショウサムソン,-0.8121883975205688,12,-0.234154288798182,9,-1.0128610381618754,8,-2.741603125075804,11,0.0060887880023595,0.0016181961549982,43.1,45.4,47.2,7
3,4,4,アロンズロッド,牡4,58.0,戸崎圭,宮田,484,4.7,3,美浦,2022104635,5386,エピファネイア,アーモンドアイ,ロードカナロア,2.1263656926698093,1,-0.4715571006398477,2,-0.5974280673007332,3,0.8290130291197121,2,0.2163862925216509,0.3664478747364278,56.4,51.8,52.2,3
4,5,5,バセリーナ,牡4,58.0,野中,松山,466,52.5,9,美浦,2022106772,1158,ウインブライト,クリスティロマンス,シンボリクリスエス,-0.7314817101977088,9,-0.4780942605025811,10,-0.5680548521885188,1,-1.8377124711046644,10,0.0150343818495184,0.0084683332397073,41.8,79.5,77.0,1
5,5,6,コスモイシュタル,牝4,56.0,松岡,深山,444,11.2,4,美浦,2022106825,1085,ゴールドシップ,コスモマクスウェル,アドマイヤマックス,0.4898240387460054,3,-0.52487441618708,1,-0.909867846922765,4,0.1562706642390382,3,0.1104234849084116,0.152110438569838,76.6,51.1,59.2,2
6,6,7,ルールーリマ,牝4,56.0,荻野極,大竹,422,35.0,8,美浦,2022100781,1160,キズナ,エヴァイエ,ロードカナロア,1.752680443905856,2,-0.4287068058299987,3,-0.2035610943348049,2,1.21320784644506,1,0.317748445881,0.1919488867667003,55.9,52.8,50.5,5
7,6,8,レッセパッセ,牝5,56.0,原,柄崎,398,17.5,5,美浦,2021106826,1184,ダノンバラード,マイネリベルタス,コンデュイット,-0.4497630161411947,7,-0.194289127538177,7,-0.6316766222239648,11,-0.3976791807036499,5,0.063457665079346,0.0151823978233548,47.3,43.4,43.9,9
8,7,9,ヤマニンガラッシア,牡9,58.0,木幡巧,辻,450,21.0,6,美浦,2017101772,1162,ディープインパクト,ヤマニングルノイユ,タイキシャトル,-0.1330723972356897,5,-0.839430512874501,6,-0.5182729589540723,9,0.0791951076937285,4,0.1022322596683898,0.03838977735334,47.5,43.6,42.8,10
9,7,10,クラヴァンス,牡4,58.0,坂井,友道,490,2.7,2,栗東,2022104669,1163,ロードカナロア,ヴィブロス,ディープインパクト,0.2789349869658032,4,-0.379566947399682,4,-0.815788200609346,7,-0.453338866394237,6,0.0600221287187294,0.1612370648840282,52.3,46.4,47.9,6
10,8,11,ヨシヒロ,牡4,58.0,木幡育,松永康,490,78.8,10,美浦,2022103405,1167,ルヴァンスレーヴ,デオ,フサイチコンコルド,-0.7422178736204775,10,0.3694438402391646,12,0.1611457918531851,6,-1.5367021041062603,9,0.0203148078018072,0.0010866495813723,40.2,50.0,41.5,12
11,8,12,バードウォッチャー,牡5,58.0,津村,中舘,476,28.6,7,美浦,2021105375,1092,ブラックタイド,アパパネ,キングカメハメハ,-0.5745577758324234,8,-0.6804069753090651,5,-0.826863850748769,5,-1.082111549659832,8,0.0320065517151289,0.022208962105238,50.7,50.2,51.9,4
