,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,v3_score,v3_rank,p_ai,p_market,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,トウカイジーク,牡3,55.0,◇今村,野中,428(-6),5.9,2,栗東,2023100555,1193,マクフィ,トウカイセンス,ハーツクライ,0.5818058260305251,4,-1.3101266843727828,8,-0.7306387586494794,9,-0.7794999690126504,8,0.0455682986283971,0.1341412997311087,51.1,47.5,48.1,11
1,1,2,ハクサンテドリガワ,牝3,55.0,松若,小崎,434(-2),11.7,3,栗東,2023105692,1154,ハクサンムーン,キャメロンロード,デュランダル,0.2146062623960471,5,-0.7859833183709877,2,-0.6497867323223805,7,-0.3679358109888089,5,0.0687706068241656,0.0676439032832086,58.0,50.7,54.4,6
2,2,3,グレンセロース,牝3,55.0,吉村,池添,436(-6),14.6,4,栗東,2023103794,1216,オルフェーヴル,ソルヴェイグ,ダイワメジャー,-0.1111028586472457,8,-1.2356071307365677,5,-0.7620654362346357,5,-0.8189958933144912,9,0.0438036148558977,0.0542077855077768,56.0,51.7,55.9,5
3,2,4,ショウナンライラ,牡3,57.0,富田,松下,466(+2),21.4,10,栗東,2023100277,1168,サートゥルナーリア,ブルーイリュージョン,Dubawi,-0.4732859079844828,10,-1.3152311490051245,11,-0.8997201228032685,14,-1.690450993673892,14,0.0183249083166143,0.0369828817015673,46.7,44.7,43.9,12
4,3,5,ルナフィオーレ,牝3,55.0,西村淳,庄野,474(+2),5.9,2,栗東,2023104520,1171,シルバーステート,マレキアーレ,Pioneerof the Nile,0.6999008422056766,3,-0.6839475354781527,6,-0.9503349562765347,17,-0.5128631980434696,7,0.0594924277772259,0.1341412997311087,55.3,42.2,52.3,8
5,3,6,カルロット,牡3,57.0,松山,武幸,500(-2),2.2,1,栗東,2023105339,1126,リオンディーズ,ラルケット,ファルブラヴ,3.1511239112078653,1,0.0251729191860007,3,-0.2273531620973571,11,0.2127030028019259,2,0.1229054353085205,0.3597425765516097,57.8,46.2,55.9,4
6,4,7,ケイアイブラック,牡3,57.0,藤懸,梅田,474(0),58.1,12,栗東,2023105761,1138,ファインニードル,クインズチャパラ,ロードカナロア,-0.6886084645238918,14,-1.4732434342320857,7,-1.0359458032515472,8,-1.807669007140616,15,0.0162980135307571,0.0136219220036754,52.6,47.9,55.9,3
7,4,8,トウカイツバキ,牝3,55.0,亀田,北出,394(+2),101.8,13,栗東,2023105482,1176,ブリックスアンドモルタル,トウカイレーヌ,ディープインパクト,-0.5141103503971983,11,0.3944877982528494,15,-0.3481090951292641,18,-0.8440464597802697,10,0.042719939500652,0.0077743975286202,40.6,41.5,40.2,16
8,5,9,ナデシコザクラ,牝3,55.0,Ｍデムーロ,秋山,408(-10),24.9,8,栗東,2023103916,5212,ビーチパトロール,ナデシコニッポン,アドマイヤジャパン,0.1190641371403064,7,-0.2315903411050767,9,-0.6050193033035791,16,-0.0621954716136152,4,0.0933650209103368,0.0317844846752426,50.6,42.2,49.3,9
9,5,10,クリノゴージャス,牝3,55.0,太宰,荒川,420(0),174.1,17,栗東,2023102488,1037,ディーマジェスティ,ヤマカツマヤリス,クロフネ,-0.3384869812407547,9,0.6443230454893313,17,-0.5375411659940511,2,-0.3991738309646763,6,0.0666555562194758,0.0045458567973207,40.3,62.2,79.6,1
10,6,11,ムーンリットビーチ,牝3,52.0,▲川端,西園翔,446(+6),51.0,11,栗東,2023107049,1195,ルーラーシップ,シーオブザムーン,ブラックタイド,-0.6096839035042988,13,-0.5782770272563078,13,-0.2239805162104844,15,-1.4329283877235588,12,0.0237073197466042,0.0155183072237949,41.7,44.2,40.6,14
11,6,12,スマイリングスカイ,牝3,55.0,城戸,奥村豊,492(+2),160.1,16,栗東,2023100916,1147,マテラスカイ,グッドワード,クロフネ,-0.7442330628234671,15,-1.4352676947524252,18,-0.8876198695660873,13,-1.6853793242764317,13,0.0184180822673552,0.0049433708208216,40.2,44.9,40.1,18
12,7,13,ヒッグスボソン,牡3,57.0,秋山稔,高橋忠,420(-6),12.8,5,栗東,2023101122,1181,ファインニードル,サマーエモーション,Dubawi,1.421230219826171,2,0.3953829676161371,1,-0.186653712682445,1,0.7805035224832336,1,0.2168521447546513,0.0618307553448079,79.3,84.4,59.6,2
13,7,14,ホッコームジカ,牝3,55.0,幸,飯田,422(-4),32.5,10,栗東,2023101743,732,シルバーステート,ホッコーサラスター,ヨハネスブルグ,-0.5291580568394366,12,-0.6984968890134302,10,-0.8009176385881658,12,-1.405428529502195,11,0.0243683146560969,0.0243518051819551,49.7,45.1,48.4,10
14,7,15,タマモマリアージュ,牝3,55.0,角田和,井上,428(-10),104.3,14,栗東,2023106057,1186,デクラレーションオブウォー,タマモクラリティー,ハーツクライ,-0.7904450427171303,18,-1.0584574646345368,16,-0.5646576675956219,6,-2.264170660148205,18,0.0103247257639257,0.0075880505121144,40.5,51.4,40.3,15
15,8,16,ルーセントムーン,牡3,57.0,渡辺竜,高橋一,478(-1),105.1,15,栗東,2023100690,5558,インディチャンプ,サンドグロース,Mr. Greeley,-0.7848626893344388,17,-1.1549544739512312,12,-0.1514285398672429,3,-2.197125759908308,17,0.0110406782907334,0.007530291802222,41.8,54.2,41.6,13
16,8,17,ドゥボヌール,牝3,53.0,◇永島,奥村豊,402(-4),26.8,9,栗東,2023103381,1187,モーリス,キャンディスイート,ヴィクトワールピサ,0.169209987623308,6,-0.400443628165036,4,-0.180542986407117,4,0.0216509761447427,3,0.1015309029183846,0.029531107030356,56.7,52.2,53.9,7
17,8,18,レガリアーナ,牝3,52.0,▲森田,安達,376(0),192.1,18,栗東,2023103763,1222,トーセンラー,オルトルート,ローエングリン,-0.772963868417553,16,-1.0747210353678998,14,-1.1805490985864484,10,-1.8352897900950191,16,0.015854009730205,0.0041199045726889,40.9,46.6,40.2,17
