,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,サンライズレマ,牡3,57.0,藤懸,石坂,486(+4),---.-,12,栗東,2023105643,1138,コントレイル,テオレーマ,ジャスタウェイ,-1.010735757962149,16,-0.5956293399749023,14,-1.1351074536049952,6,42.3,48.3,42.5,14
1,1,2,テイエムローズダン,牡3,57.0,高倉,畑端,448(-14),---.-,15,栗東,2023100335,1130,ロードカナロア,ドリーミートーツ,ジャングルポケット,1.6920974803236946,1,0.1896938754650564,15,0.0765397601498985,14,42.2,44.6,42.6,13
2,2,3,ステラネージュ,牝3,55.0,田口,杉山晴,452(-20),---.-,9,栗東,2023100551,1208,サートゥルナーリア,ビービーバーレル,パイロ,-0.2485037171654517,10,-0.3120682629739479,10,-0.8528017909625342,11,44.6,45.1,43.6,10
3,2,4,ホウオウモチーヴ,牡3,57.0,川田,矢作,494(-4),---.-,1,栗東,2023105281,1088,サートゥルナーリア,ギモーヴ,ハービンジャー,1.2575566898873185,2,0.1299609414402237,6,-0.1818956267750613,3,53.0,53.3,55.0,5
4,3,5,シンゼンイセ,牡3,57.0,幸,荒川,444(-3),---.-,16,栗東,2023103501,732,サトノインプレッサ,パイタ,Intikhab,-0.3057914804737225,11,-0.3207391079977473,16,-0.8861112924126114,16,42.2,44.3,42.5,16
5,3,6,ワンダーリュクス,牡3,54.0,▲森田,牧田,472(-18),---.-,14,栗東,2023105075,1222,リオンディーズ,トモトモリバー,ブラックタイド,0.2924942767547907,7,-0.2801417276312207,13,-0.4904558636339451,10,42.5,45.6,42.7,12
6,4,7,フェブリノ,牝3,55.0,松若,加藤公,400(+2),---.-,8,栗東,2023104075,1154,マクフィ,フェブノヘア,ヨハネスブルグ,-0.4630567950625059,13,-0.5022591649552338,7,-0.8266847235530898,8,49.9,46.3,47.5,7
7,4,8,ワルツプリンセス,牝3,53.0,△田山,昆,414(-6),---.-,13,栗東,2023103158,1220,モズアスコット,サトノマイヒメ,ダイワメジャー,-0.114449286476299,9,-0.3148619467390617,12,-0.7527758619089528,15,42.7,44.4,42.5,15
8,5,9,シュプリームレルム,牡3,57.0,西村淳,高野,510(-4),---.-,4,栗東,2023103488,1171,エピファネイア,ドバウィハイツ,Dubawi,0.2431072344227823,8,-0.2354396691960672,5,-0.569082533079114,5,53.4,49.4,51.5,6
9,5,10,ベンティガオルサ,牡3,57.0,団野,清水久,508(-10),---.-,2,栗東,2023101582,1180,シルバーステート,テーオーメーテル,ゴールドアリュール,-0.9016283764694176,15,-0.8221638486996083,3,-0.8391751467301543,4,56.6,50.5,55.7,4
10,6,11,バックドラフト,牡3,57.0,西塚,友道,480(+20),---.-,7,栗東,2023105323,1200,キタサンブラック,ファディラー,Monsun,0.963571406463802,4,0.0722416582605735,1,-0.3401823924969587,7,79.7,48.0,60.7,2
11,6,12,ジージージェット,牡3,57.0,高杉,奥村豊,556(+6),---.-,6,栗東,2023105979,1213,モズアスコット,モズラコルタ,ヴィクトワールピサ,-0.6825634780142651,14,-0.4014754359138366,8,-1.0825023864713283,12,47.0,44.9,45.5,9
12,7,13,ララディアーブル,牡3,57.0,吉村,松下,476(+6),---.-,5,栗東,2023101840,1216,ディーマジェスティ,オールブランニュー,ノボジャック,1.127778728077128,3,0.1016980765202681,4,-0.2491081497457317,2,55.3,60.9,57.8,3
13,7,14,プロスト,牡3,57.0,菱田,梅田,458(-2),---.-,10,栗東,2023101677,1144,アルアイン,エトヴァス,ハービンジャー,0.4700770024008508,6,-0.1514876770416585,11,-0.484557454863451,13,43.3,44.6,43.5,11
14,8,15,プリティウーマン,牝3,55.0,コレット,高橋一,422(-8),---.-,11,栗東,2023102808,5691,コントレイル,マルケサ,Kingmambo,-0.3173176814332224,12,-0.0170745562565116,9,-1.184957985599539,9,44.6,46.1,46.9,8
15,8,16,ホワイトフレイムス,牡3,57.0,松山,吉岡,530(-4),---.-,3,栗東,2023106873,1126,ポエティックフレア,イルーシヴゴールド,ステイゴールド,0.8327369336538418,5,0.1075241741445243,2,-0.4689477186475022,1,60.9,83.8,79.4,1
