,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,リキサンステラ,牝2,55.0,小沢,緒方,436(0),---.-,3,栗東,2024105553,1185,ミッキーアイル,リキサンウィン,ケープブランコ,0.4864910540996173,3,0.6124934700910794,3,0.1975643537228103,4,50.1,47.2,65.6,1
1,2,2,リアルクウカイ,牡2,55.0,原田和,萱野,438(0),---.-,5,美浦,2024104218,1143,シャンハイボビー,フォギーデイ,リアルインパクト,0.9156391821715772,1,0.5404230920115202,4,0.6564334631147675,3,41.2,47.4,42.3,4
2,3,3,ダマスク,牡2,55.0,丹内,伊藤圭,438(0),---.-,1,美浦,2024104113,1091,サリオス,オーガンディー,フレンチデピュティ,0.6772344775374458,2,0.4534011181062285,2,0.542202793627541,2,52.1,50.0,53.2,2
3,4,4,ロゼハイスクール,牝2,53.0,◇古川奈,小崎,408(0),---.-,4,栗東,2024105019,1190,ミスチヴィアスアレックス,アツコ,ワークフォース,-0.9255517376557264,4,-0.0751957173225424,5,-0.2882681242635282,1,41.1,66.3,40.8,5
4,5,5,ヴァイタリズム,牝2,55.0,横山武,緒方,434(0),---.-,2,栗東,2024103569,1170,ルヴァンスレーヴ,アカデミック,ヘニーヒューズ,-1.153812976152914,5,-0.2730282657183525,1,-0.2708452072084978,5,65.5,39.1,48.3,3
