,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ブレイジングスター,牡4,55.0,▲和田陽,高橋康,480(-2),---.-,6,栗東,2022103644,1223,モーニン,ヴァーチュスター,シンボリクリスエス,1.3444700469060338,1,0.0,6,0.3556228076540638,5,42.7,44.3,44.5,6
1,2,2,イサギ,牡3,55.0,小沢,小椋,480(+6),---.-,7,栗東,2023101713,1185,リアルスティール,キララチュール,タイキシャトル,1.0996276722772096,2,0.0,4,0.069237015323435,4,47.9,44.8,47.3,4
2,3,3,ゴールドブレイズ,牡3,55.0,横山武,浅利,432(0),---.-,2,美浦,2023103061,1170,ゴールドドリーム,エンカンタドーラ,ロードカナロア,0.8654907019370524,3,0.0,1,-0.2046269425245906,1,69.6,71.4,71.6,1
3,4,4,アチーヴァー,牡3,55.0,佐々木,石坂,458(+2),---.-,4,栗東,2023103750,1197,ニューイヤーズデイ,アドラータ,オルフェーヴル,0.0731654139396282,5,-0.0140215476198475,2,0.1639025991807385,2,52.8,52.5,51.7,2
4,5,5,シュヴァルノワール,牡4,58.0,横山和,嘉藤,506(+12),---.-,5,美浦,2022100360,1140,スワーヴリチャード,ブラックカシミール,バブルガムフェロー,0.7920689134380019,4,0.0,7,-0.2905065093500181,7,38.4,43.4,42.2,7
5,6,6,シーズザスローン,牡3,55.0,武豊,松永幹,478(0),---.-,1,栗東,2023104414,666,キズナ,ミコレジーナ,Frankel,-0.5107842004121088,7,-0.0140215476198475,3,-0.5191281598568336,3,51.8,49.3,47.6,3
6,7,7,カーフキック,セ4,57.0,☆舟山,高橋文,452(+12),---.-,3,美浦,2022104840,1221,マインドユアビスケッツ,ジョンブドール,ステイゴールド,-0.0491647601244836,6,-0.0140215476198475,5,0.0208161588600846,6,46.7,44.2,45.0,5
