,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,テイクケア,牝2,55.0,横山琉,和田郎,430(-10),---.-,7,美浦,2024106810,1192,ジャンダルム,ストーミーラヴ,ヘニーヒューズ,-0.916242839280337,7,-0.0109598037539903,5,-0.1148724021366473,3,47.4,48.9,46.2,6
1,2,2,アルテクィーン,牝2,55.0,鮫島駿,杉山晴,464(+10),---.-,1,栗東,2024100255,1157,カラヴァッジオ,アズマクィーン,アドマイヤムーン,-0.8626632522113284,4,-0.0109598037539903,1,-0.1074274140669344,1,74.6,76.2,75.0,1
2,3,3,ヌーンベルク,牝2,55.0,横山武,武井,430(-2),---.-,2,美浦,2024103505,1170,タワーオブロンドン,ウルド,ハービンジャー,-1.186322865582056,8,-0.0133825093620526,3,-0.127226024605505,8,51.0,44.8,47.2,5
3,4,4,イチゴワタアメ,牝2,52.0,▲小林美,中舘,424(+2),---.-,5,美浦,2024107000,1206,マテラスカイ,サマーローズ,ハービンジャー,0.3151178717371186,1,-0.0004756262575621,7,-0.0527143402414995,9,45.0,44.7,44.0,7
4,5,5,トーセンルルド,牝2,55.0,佐々木,杉浦,452(+4),---.-,4,美浦,2024106857,1197,ハイランドリール,ハッシーナ,Red Runner,-0.8781793932155169,6,-0.0109598037539903,4,-0.1095834121061761,5,48.3,46.9,48.5,4
5,6,6,アズライトティアラ,牝2,55.0,小沢,浜田,402(-2),---.-,6,栗東,2024106919,1185,ニューイヤーズデイ,ハイリリー,アグネスタキオン,-0.8650674815196344,5,-0.0109598037539903,6,-0.1077614864160575,4,46.6,47.2,49.2,3
6,7,7,ショウナンカノア,牝2,55.0,池添,清水久,464(+6),---.-,3,栗東,2024106248,1032,ドレフォン,カイルアコナ,キンシャサノキセキ,-1.5616038639099448,9,-0.0109598037539903,2,-0.2045465745567677,7,53.5,45.2,54.0,2
7,8,8,ゴートゥービッツン,牝2,52.0,▲遠藤,伊藤伸,418(+4),---.-,9,美浦,2024104503,1218,ダノンスマッシュ,プロヴァンスロゼ,ハービンジャー,0.0469878541191938,3,-0.0004756262575621,8,-0.0899715288742954,2,41.9,50.1,43.0,8
8,8,9,アイシテルヨナオミ,牝2,55.0,吉田隼,畑端,416(-4),---.-,8,栗東,2024107158,1095,マインドユアビスケッツ,ナオミラフィネ,ハーツクライ,0.1785087411779193,2,0.0009287233360444,9,-0.0862891518226256,6,41.7,46.1,42.9,9
