,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,レットミーテイク,牡3,57.0,西塚,庄野,484(-10),---.-,10,栗東,2023101934,1200,スワーヴリチャード,ベリーフィールズ,オペラハウス,-0.1000952617037571,9,0.0,9,-0.4421972242830617,3,45.6,51.3,45.7,7
1,1,2,ベルドゥニュイ,牝3,55.0,富田,矢作,434(-6),---.-,16,栗東,2023105349,1168,コントレイル,エスト,キンシャサノキセキ,0.1407928919245076,5,0.0,13,-0.3075786518426355,12,45.6,46.5,45.4,10
2,2,3,ビースペシフィック,牡3,57.0,国分優,河嶋,510(-2),---.-,15,栗東,2023106361,1125,ハービンジャー,ゲットイクスプリシット,Get Stormy,0.0734687395743232,7,-0.0105321535527218,15,-0.1787724740432612,8,45.5,46.9,45.2,15
3,2,4,スピーチバルーン,牝3,55.0,団野,吉村,438(+14),---.-,9,栗東,2023103457,1180,コントレイル,スピーチ,Mr Speaker,-0.1548480254527718,10,-0.0105321535527218,8,-0.3063656184516602,16,45.7,45.4,45.3,11
4,3,5,リアライズパリオ,牡3,55.0,△田山,須貝,498(+2),---.-,4,栗東,2023103679,1220,サートゥルナーリア,ウィズアミッション,Danehill Dancer,-0.2732129311866525,12,-0.0105321535527218,5,-0.3725129752101413,5,47.1,48.1,48.9,5
5,3,6,ミスティックレイン,牡3,57.0,西村淳,宮本,490(-4),---.-,12,栗東,2023106911,1171,サートゥルナーリア,エイプリルミスト,ディープインパクト,-0.6669979244043507,15,-0.0105321535527218,12,-0.5925768215927033,14,45.6,46.2,45.3,13
6,4,7,サトノトリニティ,牡3,57.0,高杉,池江,494(0),---.-,7,栗東,2023107272,1213,サトノダイヤモンド,メチャコルタ,El Corredor,0.099578797389403,6,-0.0197172247803887,7,-0.0190379590294254,15,46.1,45.5,45.6,8
7,4,8,ドリームプレミア,牡3,57.0,川田,友道,500(+10),---.-,1,栗東,2023105571,1088,ワールドプレミア,アドマイヤシリウス,キングカメハメハ,0.4395715609441829,3,0.0,2,-0.1406083907763814,1,59.5,86.7,83.1,1
8,5,9,レイワノキセキ,牡3,57.0,高倉,本田,462(-2),---.-,11,栗東,2023102718,1130,シルバーステート,ミヤビキラメキ,ハーツクライ,-0.1580158542525403,11,-0.0148168807110134,14,-0.2404283951373284,6,45.5,47.2,45.2,16
9,5,10,メイショウシュハリ,牝3,55.0,加藤,庄野,464(+14),---.-,14,栗東,2023100983,1156,ルーラーシップ,イトハユリ,ゼンノロブロイ,-1.6117821810267596,16,-0.0230877571156695,16,-0.9221580770815012,9,45.5,46.8,45.4,9
10,6,11,シャンドラファール,牡3,57.0,松山,井上,490(-12),---.-,2,栗東,2023107221,1126,ドレフォン,ベルディーヴァ,ダイワメジャー,1.239422691787805,1,0.0223350822348545,4,-0.046557913286428,11,50.0,46.6,50.0,4
11,6,12,ブライトココナッツ,牝3,55.0,菱田,橋口,420(-4),---.-,13,栗東,2023102724,1144,オルフェーヴル,エアパスカル,ウォーエンブレム,-0.0471135490125527,8,-0.0105321535527218,11,-0.2461589988958478,13,45.6,46.3,45.3,12
12,7,13,テイエムプレミラン,牡3,54.0,▲森田,宮地,490(-2),---.-,5,栗東,2023104905,1222,ダノンプレミアム,ダークマレイン,サブミーカー,-0.3920175317666447,13,0.0,3,-0.6053358372348587,2,56.5,52.6,58.8,3
13,7,14,カパルア,牡3,57.0,太宰,松永幹,542(+2),---.-,8,栗東,2023105234,1037,ブリックスアンドモルタル,カイザーバル,エンパイアメーカー,-0.5331340350419731,14,0.0,10,-0.6841977568958197,7,45.6,47.1,45.2,14
14,8,15,シャリキモン,牡3,57.0,角田和,吉田,428(-4),---.-,3,栗東,2023103743,1186,ミッキーロケット,スイートシャイン,ディープブリランテ,1.1175593560637422,2,0.0054481982568135,1,0.1521873124051371,4,84.0,50.2,59.7,2
15,8,16,マイネルホウセン,牡3,57.0,吉村,清水久,464(+6),---.-,6,栗東,2023106487,1216,ゴールドシップ,レオンドーロ,スクリーンヒーロー,0.2219501921537097,4,-0.0105321535527218,6,-0.0957947066476773,10,46.5,46.6,46.1,6
