,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ホウオウザロイヤル,牡3,57.0,丹内,堀,526(0),---.-,5,美浦,2023107192,1091,ドレフォン,ブラックエンブレム,ウォーエンブレム,-0.5325653912882864,11,0.0002250289596722,9,-0.1777821453115123,15,46.6,43.3,47.5,8
1,1,2,ルージュフィーリア,牝3,55.0,佐々木,大竹,490(0),---.-,4,美浦,2023107342,1197,キズナ,レッドレグナント,ロードカナロア,-0.3886184522775173,9,-0.0133825093620526,6,-0.0163834413552731,9,51.8,46.3,50.5,4
2,2,3,グローリアスダンス,牝3,54.0,☆長浜,粕谷,422(0),---.-,15,美浦,2023102402,1214,ミッキーグローリー,バウンシーダンス,No Nay Never,-0.4901073939291982,10,-0.0004756262575621,12,-0.1646019605883292,7,42.3,49.9,43.9,10
3,2,4,ブラックジャック,牡3,54.0,▲小林美,須貝,490(-6),---.-,2,栗東,2023104933,1206,ダノンスマッシュ,ダブルファンタジー,ジャイアントレッカー,-0.6412365941763061,13,-0.0109598037539903,1,-0.0766597482903409,4,79.2,52.6,62.9,2
4,3,5,ディサイドオンミー,牝3,52.0,▲大久保,堀内,416(+2),---.-,7,美浦,2023103518,1194,ベンバトル,ファビュラスセンス,グラスワンダー,0.7978242249630688,4,0.0070747361998612,8,-0.064097758977547,14,47.2,43.5,49.2,7
5,3,6,フクノアンタレス,牝3,53.0,△鷲頭,堀内,438(+6),---.-,11,美浦,2023102332,1202,タワーオブロンドン,ウエスタンレベッカ,ゼンノロブロイ,-0.2128156738017741,8,0.0010545960988356,16,-0.1419723958544144,3,42.1,52.7,43.8,13
6,4,7,カテドラルクォーツ,牡3,57.0,黛,菊沢,478(+2),---.-,16,美浦,2023103668,1109,ブリックスアンドモルタル,レディトリス,エンパイアメーカー,0.4473859181427396,5,-0.0004756262575621,11,-0.0343354373539916,2,42.3,55.2,43.8,12
7,4,8,ソチミルコ,牝3,55.0,横山武,宮田,452(0),---.-,9,美浦,2023106965,1170,リオンディーズ,キラープレゼンス,ハーツクライ,-0.619553707053091,12,-0.0133825093620526,7,-0.0484723451847455,12,49.9,44.8,47.2,9
8,5,9,ゲレイロ,牡3,57.0,小沢,今野,462(-4),---.-,13,栗東,2023104669,1185,ミスターメロディ,キタサンテンビー,ダイワメジャー,-0.7507508709893621,15,-0.0133825093620526,13,-0.0667024468655904,16,42.2,42.6,43.7,14
9,5,10,チェリーブルーム,牝3,52.0,▲遠藤,蛯名利,454(+8),---.-,14,美浦,2023101675,1218,ミスターメロディ,チェリーシェル,サクラバクシンオー,2.110679327777892,1,0.0070747361998612,15,0.1183260167997704,13,42.2,44.0,43.7,16
10,6,11,フルムーン,牡3,57.0,武豊,藤岡健,478(+10),---.-,1,栗東,2023100610,666,ロードカナロア,ムーンライトベイ,High Chaparral,-1.367115207620807,16,-0.0133825093620526,2,-0.1523474729630738,1,60.7,84.3,82.2,1
11,6,12,オリヒメボシ,牝3,54.0,☆舟山,庄野,426(+2),---.-,8,栗東,2023103612,1221,ニューイヤーズデイ,ロイヤルヴィザージ,ロードカナロア,1.0105483803786175,2,0.0070747361998612,3,-0.0345393229043325,11,58.0,45.0,50.1,6
12,7,13,スカイプレリュード,牡3,57.0,横山琉,室井,478(+2),---.-,12,美浦,2023101873,1192,レッドファルクス,スカイソング,ディープスカイ,-0.6636379537110494,14,-0.0133825093620526,14,-0.0545979371944052,10,42.2,45.3,43.7,15
13,7,14,ロードクラシコ,牡3,57.0,斎藤,斎藤誠,488(-8),---.-,6,美浦,2023105797,1178,ダノンプレミアム,キャサリンオブアラゴン,Holy Roman Emperor,-0.0597934532454333,6,0.0009287233360444,4,-0.1194017062770528,8,56.7,47.2,53.4,3
14,8,15,スッサンエア,牝3,55.0,鮫島駿,河嶋,442(+6),---.-,3,栗東,2023102151,1157,イスラボニータ,ベネディーレ,クロフネ,0.8042004142148271,3,0.0009287233360444,5,0.0006519258508325,5,52.1,52.3,50.4,5
15,8,16,ヤジロベエバランス,牝3,51.0,★河原田,岩戸,408(+8),---.-,10,美浦,2023106291,1204,ディーマジェスティ,イタリアンフェッテ,ヨハネスブルグ,-0.2109420538356503,7,0.0009287233360444,10,-0.1404040989737083,6,44.4,51.1,43.9,11
