,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,グランアルト,牡3,55.0,斎藤,斎藤誠,508(-4),---.-,4,美浦,2023104156,1178,ワールドプレミア,ハクモクレン,シャンハイボビー,-0.5197530916242952,6,0.1329066796185056,5,-0.2458605835757543,5,44.4,44.6,45.3,5
1,2,2,サイモンイロハニー,牝4,56.0,小沢,谷,426(-2),---.-,6,栗東,2022104164,1185,ゴールドシップ,ブライテストリング,ダノンシャンティ,-0.5123367764457748,5,-0.2479843565358709,6,0.0495178751137395,4,43.1,46.7,46.7,3
2,3,3,ダノンヒストリー,牡3,55.0,浜中,堀,478(-14),---.-,1,美浦,2023107005,1115,エピファネイア,コーステッド,Tizway,1.0268084404296496,1,0.4519005326977268,1,0.139992151336144,1,70.0,71.1,71.8,1
3,4,4,アスクファイアモア,牡3,55.0,吉田隼,矢作,508(+10),---.-,5,栗東,2023105261,1095,ブリックスアンドモルタル,ワイルドフラッパー,Ghostzapper,0.1511608471451944,3,-0.1057154776898585,3,0.2108974333715634,3,48.7,49.6,45.8,4
4,5,5,ニューアライブ,牡3,55.0,石川倭,地方斉藤正,466(-2),---.-,7, ,2023106495,5534,タリスマニック,ニュールック,スウェプトオーヴァーボード,-0.5482788812407391,7,0.1954612212227564,7,-0.3055075010200967,7,41.0,42.7,43.2,7
5,6,6,バズアップビート,セ4,58.0,武豊,武幸,502(0),---.-,2,栗東,2022104973,666,エピファネイア,ビートマッチ,ルーラーシップ,0.8769633675331642,2,0.3320217411448143,2,0.1708977192998808,2,55.5,52.6,52.1,2
6,7,7,ペリプルス,牡6,58.0,横山琉,佐藤吉,438(+2),---.-,3,美浦,2020105796,1192,ゴールドシップ,マイネリベルタス,コンデュイット,-0.4745639057971993,4,-0.1720161587322313,4,0.0066122721242544,6,47.2,42.7,45.1,6
