,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,パワポケグッド,牡3,57.0,杉原,大和田,428(-4),---.-,10,美浦,2023106198,1135,インカンテーション,パワポケエリ,ローエングリン,1.0345082247230826,10,-0.0876430133937287,10,0.1596174756175707,15,45.3,42.6,43.1,11
1,2,2,ハッピーカーン,牡3,57.0,松岡,松永康,472(+2),---.-,13,美浦,2023101928,1085,ベンバトル,ドクトルコスモ,オレハマッテルゼ,1.0345082247230826,10,-0.0876430133937287,13,0.1596174756175707,9,45.2,45.9,41.8,14
2,2,3,モータリゼーション,牡3,57.0,大野,鈴木慎,484(-22),---.-,9,美浦,2023103610,1096,パドトロワ,レトロフィット,エンパイアメーカー,1.3451250978252256,3,-0.0296809186284518,14,0.1596174756175707,13,45.1,44.8,41.4,15
3,3,4,ワイルドカイザー,牡3,57.0,嶋田,矢嶋,426(+6),---.-,11,美浦,2023102550,1134,レイデオロ,ワイルドタッチ,ハーツクライ,1.0345082247230826,10,-0.0876430133937287,8,0.1596174756175707,5,45.9,48.5,48.6,8
4,3,5,ナックキャンドル,牝3,51.0,★谷原,小野,448(-18),---.-,12,美浦,2023104621,1219,ミスターメロディ,ゼンノベールアップ,ドゥラメンテ,2.204339731323958,1,0.1306512600880256,15,0.1596174756175707,11,45.1,45.2,42.6,13
5,4,6,アンコンケラブル,牡3,54.0,▲石神道,牧,464(0),---.-,8,美浦,2023100333,1209,ロードカナロア,ヴァイスゴルト,ダンスインザダーク,1.896636293191856,2,0.0732328215386505,7,0.1596174756175707,14,46.9,44.4,50.0,6
6,4,7,ザンシュトーム,牝3,55.0,原,辻,428(0),---.-,5,美浦,2023103813,1184,ナダル,マエストラーレ,ネオユニヴァース,1.0345082247230826,10,-0.0876430133937287,4,0.1596174756175707,12,50.3,45.1,56.0,4
7,5,8,ワンダーブリッツ,牡3,57.0,戸崎圭,久保田,510(+2),---.-,1,美浦,2023102750,5386,クリソベリル,ワンダーマンボ,ワイルドワンダー,1.0345082247230826,10,-0.0876430133937287,1,0.1596174756175707,2,84.2,57.7,78.6,1
8,5,9,オリジナルアポジー,牡3,57.0,武藤,水野,470(+8),---.-,14,美浦,2023100625,1169,マルターズアポジー,マルターズオリジン,Swain,1.3451250978252256,3,-0.0296809186284518,11,0.1596174756175707,1,45.3,82.8,43.3,9
9,6,10,セイクリッドシチー,牡3,57.0,江田照,田中剛,480(-8),---.-,6,美浦,2023100304,689,ホッコータルマエ,ミカエリビジン,ハービンジャー,1.0345082247230826,10,-0.0876430133937287,6,0.1596174756175707,10,47.7,45.2,49.9,7
10,6,11,レインボーワールド,牝3,55.0,野中,畠山,422(-16),---.-,15,美浦,2023100891,1158,トゥザワールド,デヴァター,トーセンラー,1.0345082247230826,10,-0.0876430133937287,12,0.1596174756175707,7,45.3,47.2,43.0,12
11,7,12,イントゥザウインド,牡3,57.0,坂井,尾関,420(-6),---.-,2,美浦,2023103753,1163,ルヴァンスレーヴ,イリュミナンス,マンハッタンカフェ,1.0345082247230826,10,-0.0876430133937287,2,0.1596174756175707,4,55.3,50.7,59.4,2
12,7,13,マンモスホームラン,牡3,54.0,▲石田,新開,518(-6),---.-,7,美浦,2023100045,1203,ホッコータルマエ,マリアベール,サクラバクシンオー,1.0345082247230826,10,-0.0876430133937287,9,0.1596174756175707,8,45.3,46.5,43.2,10
13,8,14,ショウナンタヅナ,牡3,57.0,津村,武市,462(-6),---.-,4,美浦,2023100531,1092,ドレフォン,ウインフロレゾン,フジキセキ,1.0345082247230826,10,-0.0876430133937287,5,0.1596174756175707,6,49.6,47.2,50.5,5
14,8,15,キタノドンカルロ,牡3,57.0,柴田大,粕谷,432(-2),---.-,3,美浦,2023102651,1009,タワーオブロンドン,ヒルノリスボン,マンハッタンカフェ,1.0345082247230826,10,-0.0876430133937287,3,0.1596174756175707,3,53.6,56.0,58.5,3
