,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),オッズ,人気,所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ジーナグレイス,牝3,55.0,江田照,田中勝,420(0),---.-,14,美浦,2023107385,689,キセキ,ジーナスイート,ステイゴールド,0.7425629194293646,4,-0.3133513146127387,13,0.2376150172115082,12,42.4,42.5,43.3,14
1,1,2,ダイヤモンドパレス,牝3,55.0,津村,手塚久,430(+6),---.-,1,美浦,2023107160,1092,サトノダイヤモンド,パレスルーマー,Royal Anthem,0.4633022269420238,6,-0.1784697758123664,5,-0.0292138323497316,2,56.6,58.0,52.1,5
2,2,3,フロンテアムーン,牝3,52.0,▲石田,奥村武,398(-10),---.-,10,美浦,2023102172,1203,コントレイル,フロンテアクイーン,メイショウサムソン,-0.4693766759473384,10,-0.3092678688248142,8,-0.513869571309962,10,46.9,45.9,44.9,9
3,2,4,ミセスジョーンズ,牝3,52.0,▲石神道,松永康,438(0),---.-,9,美浦,2023106493,1209,ヴァンセンヌ,ピンキージョーンズ,アイルハヴアナザー,0.7522270892769762,3,0.0399012409793797,9,-0.003454442868856,9,45.8,48.1,81.2,1
4,3,5,アズサ,牝3,55.0,菊沢,和田郎,488(+18),---.-,15,美浦,2023101052,1161,サトノクラウン,ベルモントラハイナ,スウィフトカレント,0.5813168095195552,5,-0.0341985720855216,16,-0.0572076574389185,15,41.9,42.1,43.7,12
5,3,6,アールグレイ,牝3,55.0,原,蛯名正,444(-2),---.-,2,美浦,2023105003,1184,スワーヴリチャード,オピュレンス,Giant's Causeway,-0.539387461419702,12,-0.9473070639100724,4,-0.1109178553631053,7,57.7,49.1,53.2,4
6,4,7,フレキシブル,牝3,55.0,戸崎圭,斎藤誠,440(0),---.-,3,美浦,2023105808,5386,シルバーステート,デュアラブル,Curlin,0.1749521612371938,9,-0.4707073007803536,3,-0.0029613034795121,4,57.9,55.0,50.9,6
7,4,8,ギャニミード,牝3,55.0,北村宏,木村,466(+8),---.-,5,美浦,2023107054,1043,ドレフォン,シーリア,キングカメハメハ,-0.5121044657804421,11,0.2171425594493908,6,-0.9083961569491744,11,52.4,45.7,48.3,7
8,5,9,アルティマローネ,牝3,55.0,武藤,武市,392(+4),---.-,8,美浦,2023106811,1169,マインドユアビスケッツ,マルーンエンブレム,オルフェーヴル,-0.93530527628848,15,-0.9227628376399212,2,-0.372645255013836,1,58.1,82.2,55.3,3
9,5,10,ホウオウライラック,牝3,55.0,丸田,高柳瑞,428(-2),---.-,11,美浦,2023105618,1117,レイデオロ,ホウオウマルゴー,ディープインパクト,-0.6286144039706509,13,-0.1867826652374737,11,-0.6978897708649514,5,42.5,50.7,43.9,10
10,6,11,アドマイヤフク,牝3,55.0,小崎,加藤征,430(+2),---.-,12,美浦,2023101048,1152,アドマイヤマーズ,アドマイヤナイト,アドマイヤムーン,0.9062450962452312,2,0.1998910180593212,15,-0.0202009679180561,6,42.0,49.9,43.3,13
11,6,12,ノーブルスアーク,牝3,52.0,▲佐藤,尾形,440(-4),---.-,16,美浦,2023103651,1207,シルバーステート,カーヴィシャス,シンボリクリスエス,-0.9046356655033247,14,-0.8055938588388853,14,-0.4356397426721369,13,42.1,42.2,43.3,15
12,7,13,アンヴデット,牝3,55.0,丸山,高橋文,402(+6),---.-,6,美浦,2023107044,1127,リアルスティール,シングルゲイズ,Not A Single Doubt,1.1382613390388951,1,0.4613272181680684,1,-0.0597113373883396,3,78.8,55.3,62.2,2
13,7,14,ピースフルマインド,牝3,55.0,荻野極,伊坂,440(-8),---.-,4,美浦,2023105298,1160,レイデオロ,ジェラシー,ハービンジャー,-1.219587140507604,16,-0.8678320237944239,7,-0.5866640213517913,8,49.2,49.0,47.4,8
14,8,15,キタノアヤカ,牝3,55.0,木幡巧,萱野,450(-4),---.-,13,美浦,2023102715,1162,ロゴタイプ,ピンクノミーナ,ダイワメジャー,0.20499595315045,8,0.0337654684598948,12,-0.3371944501698474,16,42.5,42.1,43.3,16
15,8,16,スターリットフレア,牝3,55.0,杉原,田中博,468(-12),---.-,7,美浦,2023103462,1135,コントレイル,ソウルスターリング,Frankel,0.2451474945778534,7,0.055754179491258,10,-0.3277696888406256,14,43.4,42.2,43.8,11
