,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ペイシャトサモア,牝3,55.0,井上,吉田,408(0),栗東,2023105142,01151,オーヴァルエース,ペイシャノリッジ,クロフネ,-1.2383792781579055,6
1,2,2,ペイシャロッチ,牝3,52.0,▲小林美,粕谷,474(-2),美浦,2023101907,01206,タニノフランケル,ドリームキセキ,フジキセキ,-2.464663512671876,12
2,3,3,ヴァイヴァーイ,牝3,55.0,田口,小崎,454(-6),栗東,2023106711,01208,マジェスティックウォリアー,イリデ,Indian Charlie,-0.2135816616884916,1
3,4,4,トゥインクルピカ,牝3,55.0,富田,四位,468(-8),栗東,2023105262,01168,サートゥルナーリア,アイムユアーズ,ファルブラヴ,-0.6673549908061943,3
4,4,5,サツキジュエル,牝3,55.0,丸田,石栗,436(0),美浦,2023104265,01117,エイシンフラッシュ,サツキユニヴァース,ネオユニヴァース,-0.41856038001983453,2
5,5,6,アクシュラ,牝3,55.0,小沢,橋口,438(-4),栗東,2023104416,01185,ドレフォン,ユメノトビラ,Bernardini,-1.9010492084802844,9
6,5,7,ティナンヴァランタ,牝3,52.0,▲石神道,森一,444(+4),美浦,2023103771,01209,ニューイヤーズデイ,グルファクシー,ハービンジャー,-2.71979490918122,13
7,6,8,アティラン,牝3,55.0,西塚,寺島,458(0),栗東,2023105641,01200,ヴァンゴッホ,ジーニアル,キングカメハメハ,-1.3577076800857528,7
8,6,9,タガノアルテミス,牝3,55.0,高杉,西園翔,446(0),栗東,2023104329,01213,サンダースノー,バーンアウル,コマンズ,-1.655586964973828,8
9,7,10,リトゥリア,牝3,55.0,岩田康,河嶋,452(-10),栗東,2023103981,05203,ミスターメロディ,ボルティモア,ステイゴールド,-0.7651950917223465,4
10,7,11,メジロピオラ,牝3,55.0,吉田隼,武井,470(-4),美浦,2023103905,01095,リオンディーズ,メジロシャレード,マンハッタンカフェ,-2.323691428103867,10
11,8,12,タマモアマルフィ,牝3,55.0,長岡,高橋亮,474(-10),栗東,2023104073,01142,カリフォルニアクローム,タマモリド,ワイルドラッシュ,-2.336815085666405,11
12,8,13,キタノサリスカ,牝3,52.0,▲川端,羽月,426(+4),栗東,2023105977,01195,タイセイレジェンド,ブラウンキャビア,Kodiac,-0.8996446844919365,5
