,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,カウンティフェア,牝4,56.0,長岡,高野,456(0),栗東,2022104121,01142,サートゥルナーリア,カウントオンイット,クロフネ,-0.1643533651283262,7
1,1,2,ボンヌソワレ,牝4,56.0,斎藤,宮田,456(-6),美浦,2022105435,01178,レイデオロ,ノッテビアンカ,Kendargent,-0.3200337014219876,9
2,2,3,サクラオーラ,牝7,56.0,酒井,河嶋,444(-4),栗東,2019106280,01034,シルバーステート,サクラクローバー,サウスヴィグラス,0.6249586492748115,4
3,2,4,スイミーユニバンス,牝6,56.0,永島,平田,422(-2),栗東,2020103632,01187,ドゥラメンテ,マンビア,アルデバラン,-0.246672788413985,8
4,3,5,プチプラージュ,牝4,56.0,国分恭,大根田,434(+2),栗東,2022104050,01124,ストロングリターン,ラッシュストーム,ザール,-2.1400982385345726,14
5,3,6,アムールリーベ,牝5,56.0,古川吉,宮地,496(-2),栗東,2021105659,01015,シルバーステート,テルアケリー,Tapit,-0.8000417679970031,10
6,4,7,ライラ,牝4,56.0,丸山,吉岡,478(+14),栗東,2022103525,01127,キタサンブラック,タニノジュレップ,コロナドズクエスト,-1.6018189790832118,13
7,4,8,メイショウミリオレ,牝5,56.0,高杉,藤岡健,490(+2),栗東,2021103278,01213,ルーラーシップ,メイショウメイゲツ,ディープインパクト,0.8854982045100274,3
8,5,9,キョウエイボニータ,牝4,56.0,池添,伊藤伸,470(+16),美浦,2022101906,01032,イスラボニータ,キョウエイレガシー,ハービンジャー,-0.0479475420753627,6
9,5,10,ドーンコーラス,牝5,56.0,岩田康,萩原,444(-16),美浦,2021105415,05203,スワーヴリチャード,ウェイクミーアップ,ロックオブジブラルタル,-1.4708558988443976,12
10,6,11,ノクナレア,牝4,56.0,吉田隼,今野,448(-4),栗東,2022105550,01095,ミッキーアイル,ララア,Tapit,-2.5631496776295526,15
11,6,12,キャッスルレイク,牝4,56.0,田口,松下,480(-4),栗東,2022100642,01208,サートゥルナーリア,パラダイスリッジ,ディープインパクト,0.4348609061542582,5
12,7,13,インフローレ,牝4,56.0,浜中,寺島,436(-8),栗東,2022102729,01115,リオンディーズ,キュイキュイ,ハービンジャー,-0.9387670381487457,11
13,7,14,ロンドボス,牝4,56.0,西塚,藤原,460(+2),栗東,2022104988,01200,モーリス,フィニフティ,ディープインパクト,1.695412833982798,1
14,8,15,ニシノクードクール,牝4,56.0,丸田,武藤,452(-16),美浦,2022106999,01117,ホークビル,セイウンリリシイ,ダイワメジャー,-4.3028150193659735,16
15,8,16,ルトゥール,牝5,56.0,中井,中内田,482(-4),栗東,2021104929,01141,モーリス,ルフォール,キングカメハメハ,1.4378678145386992,2
