,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,スワローシチー,牡4,57.0,田辺,相沢,474(0),美浦,2022106150,01075,ミッキースワロー,スコルピオンキッス,フレンチデピュティ,-1.2553899202666758,6
1,2,2,タイセイプランセス,牝4,55.0,戸崎圭,池上,420(+8),美浦,2022105014,05386,リアルスティール,プティフォリー,Australia,-3.451873655998797,12
2,3,3,セイロンジェムズ,牡5,58.0,ハマーハン,鈴木慎,496(+10),美浦,2021105575,05676,レイデオロ,シンハライト,ディープインパクト,-0.6272148697332768,4
3,4,4,ピースヒロフェイス,牝5,56.0,松山,牧,470(+2),美浦,2021105769,01126,サトノダイヤモンド,ペルヴィアンリリー,フレンチデピュティ,-1.470964033267887,8
4,5,5,ポタリング,セ4,57.0,江田照,武藤,444(+4),美浦,2022101191,00689,ノーブルミッション,ウインルキア,ディープインパクト,-1.8531148238366095,11
5,5,6,ルージュカエラ,牝5,56.0,岩田康,加藤征,442(+6),美浦,2021104931,05203,レイデオロ,レッツサッチャー,フレンチデピュティ,-0.6902049021778536,5
6,6,7,オルグジェシダ,牝4,55.0,ルメール,宮田,482(+6),美浦,2022104875,05339,モーリス,ソシアルクラブ,キングカメハメハ,-0.5005659525666996,2
7,6,8,コスモグラニット,牡4,57.0,津村,清水英,490(-6),美浦,2022106800,01092,キタサンブラック,ホワイトウインド,スウェプトオーヴァーボード,-0.5049397006848458,3
8,7,9,エリーナストーム,牝4,55.0,三浦,鹿戸,516(-2),美浦,2022105030,01122,サトノアラジン,プンタステラ,Elusive City,-1.5396275812718276,9
9,7,10,アールヴィヴァン,牡4,57.0,キング,田中博,482(+6),美浦,2022104756,05643,ハービンジャー,グラマラスライフ,ハーツクライ,-0.316709569178986,1
10,8,11,サトノラポール,セ4,57.0,荻野極,鹿戸,472(+8),美浦,2022104786,01160,サートゥルナーリア,サトノユリア,ディープインパクト,-1.8466644123372324,10
11,8,12,パストラーレ,牡5,58.0,丸田,武市,510(+2),美浦,2021106068,01117,シルバーステート,ファインステラ,ルーラーシップ,-1.2880454369958014,7
