,式別,馬番,配当,人気
0,単勝,4,180,1
1,複勝,4,110,1
2,複勝,6,120,2
3,馬連,4-6,200,1
4,ワイド,4-6,130,1
5,ワイド,2-4,310,7
6,ワイド,2-6,310,6
7,馬単,4→6,380,2
8,3連複,2-4-6,620,3
9,3連単,4→6→2,1910,5
