,式別,馬番,配当,人気
0,単勝,2,570,3
1,複勝,2,130,2
2,複勝,12,110,1
3,複勝,5,160,4
4,枠連,2-7,470,2
5,馬連,2-12,640,2
6,ワイド,2-12,250,1
7,ワイド,2-5,480,7
8,ワイド,5-12,300,3
9,馬単,2→12,1600,6
10,3連複,2-5-12,1240,4
11,3連単,2→12→5,6950,17
