,式別,馬番,配当,人気
0,単勝,3,820,5
1,複勝,3,240,5
2,複勝,14,180,3
3,複勝,8,150,1
4,枠連,2-7,960,4
5,馬連,3-14,2300,8
6,ワイド,3-14,830,8
7,ワイド,3-8,590,5
8,ワイド,8-14,440,2
9,馬単,3→14,4950,16
10,3連複,3-8-14,2990,5
11,3連単,3→14→8,21320,38
