,式別,馬番,配当,人気
0,単勝,14,1500,5
1,複勝,14,240,5
2,複勝,12,110,1
3,複勝,9,210,3
4,枠連,6-7,280,1
5,馬連,12-14,900,4
6,ワイド,12-14,350,3
7,ワイド,9-14,900,11
8,ワイド,9-12,300,2
9,馬単,14→12,3310,10
10,3連複,9-12-14,1380,4
11,3連単,14→12→9,17670,48
