,式別,馬番,配当,人気
0,単勝,9,1890,5
1,複勝,9,480,5
2,複勝,7,660,6
3,複勝,8,300,3
4,枠連,5-6,1210,6
5,馬連,7-9,14910,28
6,ワイド,7-9,2700,23
7,ワイド,8-9,810,9
8,ワイド,7-8,1380,13
9,馬単,9→7,23250,42
10,3連複,7-8-9,14830,37
11,3連単,9→7→8,170190,297
